osmid,y,x,highway,street_count,geometry
1732971835,14.5973959,120.9746118,,3,POINT (120.9746118 14.5973959)
1732971837,14.5974217,120.9724174,,3,POINT (120.9724174 14.5974217)
1732971894,14.5978976,120.97183,,3,POINT (120.97183 14.5978976)
1732971912,14.5982014,120.9712527,,3,POINT (120.9712527 14.5982014)
1732971914,14.5983124,120.9757362,,3,POINT (120.9757362 14.5983124)
1732971916,14.5983452,120.9741727,,3,POINT (120.9741727 14.5983452)
1732971918,14.5986769,120.9785029,,3,POINT (120.9785029 14.5986769)
1732971922,14.5989077,120.9738793,,3,POINT (120.9738793 14.5989077)
1732971924,14.5989858,120.9788828,,3,POINT (120.9788828 14.5989858)
1732971925,14.5993566,120.975129,,3,POINT (120.975129 14.5993566)
1732971949,14.5995379,120.9721645,,3,POINT (120.9721645 14.5995379)
1732971956,14.5996313,120.9749388,,3,POINT (120.9749388 14.5996313)
1732971966,14.5997759,120.9739205,traffic_signals,4,POINT (120.9739205 14.5997759)
1732971973,14.5997715,120.9744025,traffic_signals,4,POINT (120.9744025 14.5997715)
1732971982,14.6000907,120.9741776,,3,POINT (120.9741776 14.6000907)
1732971993,14.6002946,120.9640332,,3,POINT (120.9640332 14.6002946)
1732971995,14.6003829,120.973568,crossing,4,POINT (120.973568 14.6003829)
1732971999,14.6004984,120.9635158,,3,POINT (120.9635158 14.6004984)
1732972001,14.6005461,120.9712248,,4,POINT (120.9712248 14.6005461)
1732972002,14.6006506,120.9631401,,3,POINT (120.9631401 14.6006506)
1732972004,14.6007284,120.9636245,,3,POINT (120.9636245 14.6007284)
1732972008,14.6007777,120.9641137,,3,POINT (120.9641137 14.6007777)
1732972009,14.6007478,120.9733599,,3,POINT (120.9733599 14.6007478)
1732972015,14.6008142,120.9752899,,4,POINT (120.9752899 14.6008142)
1732972017,14.6009052,120.9636084,,3,POINT (120.9636084 14.6009052)
1732972019,14.6009082,120.9736739,,3,POINT (120.9736739 14.6009082)
1732972020,14.6009454,120.9641028,,3,POINT (120.9641028 14.6009454)
1732972022,14.6009523,120.9632438,,3,POINT (120.9632438 14.6009523)
1732972024,14.6009789,120.9636016,,3,POINT (120.9636016 14.6009789)
1732972025,14.6010791,120.9635925,,3,POINT (120.9635925 14.6010791)
1732972026,14.6011148,120.9640918,,3,POINT (120.9640918 14.6011148)
1732972029,14.6012227,120.9661591,,3,POINT (120.9661591 14.6012227)
1732972031,14.6013569,120.9721166,,3,POINT (120.9721166 14.6013569)
1732972037,14.6013734,120.964075,,3,POINT (120.964075 14.6013734)
1732972040,14.6014042,120.9644587,,4,POINT (120.9644587 14.6014042)
1732972053,14.6014178,120.9646025,,4,POINT (120.9646025 14.6014178)
1732972057,14.6014315,120.9654728,,3,POINT (120.9654728 14.6014315)
1732972058,14.6014571,120.9632101,,4,POINT (120.9632101 14.6014571)
1732972079,14.601622,120.965451,,3,POINT (120.965451 14.601622)
1732972081,14.6016737,120.9631942,,3,POINT (120.9631942 14.6016737)
1732972085,14.6017051,120.9637281,,3,POINT (120.9637281 14.6017051)
1732972088,14.6017509,120.9660281,,3,POINT (120.9660281 14.6017509)
1732972090,14.6017453,120.9666943,,3,POINT (120.9666943 14.6017453)
1732972091,14.6018503,120.9631824,,3,POINT (120.9631824 14.6018503)
1732972093,14.6019455,120.9674445,,3,POINT (120.9674445 14.6019455)
1732972095,14.6019413,120.9659529,,3,POINT (120.9659529 14.6019413)
1732972100,14.6020001,120.9644022,,3,POINT (120.9644022 14.6020001)
1732972101,14.602014,120.964546,,3,POINT (120.964546 14.602014)
1732972102,14.6020321,120.9679224,,3,POINT (120.9679224 14.6020321)
1732972104,14.6021049,120.9654086,,3,POINT (120.9654086 14.6021049)
1732972109,14.6021249,120.9716711,,4,POINT (120.9716711 14.6021249)
1732972111,14.602213,120.9677722,,3,POINT (120.9677722 14.602213)
1732972113,14.6022989,120.9653654,,3,POINT (120.9653654 14.6022989)
1732972130,14.6024047,120.9657852,,3,POINT (120.9657852 14.6024047)
1732972132,14.602476,120.9713347,,3,POINT (120.9713347 14.602476)
1732972135,14.6025079,120.966706,,3,POINT (120.966706 14.6025079)
1732972140,14.6025659,120.9708507,,3,POINT (120.9708507 14.6025659)
1732972142,14.602506,120.9660024,,3,POINT (120.9660024 14.602506)
1732972154,14.6026467,120.968621,,3,POINT (120.968621 14.6026467)
1732972161,14.6026872,120.9665493,,3,POINT (120.9665493 14.6026872)
1732972163,14.6026985,120.9636232,,3,POINT (120.9636232 14.6026985)
1732972167,14.6028374,120.9636056,,3,POINT (120.9636056 14.6028374)
1732972173,14.6028572,120.9638409,,3,POINT (120.9638409 14.6028572)
1732972174,14.602935,120.9725679,,3,POINT (120.9725679 14.602935)
1732972179,14.6028903,120.9654087,,3,POINT (120.9654087 14.6028903)
1732972182,14.6030896,120.9718461,,4,POINT (120.9718461 14.6030896)
1732972198,14.6031961,120.9645701,,3,POINT (120.9645701 14.6031961)
1732972201,14.6032055,120.963748,,4,POINT (120.963748 14.6032055)
1732972220,14.6033228,120.9641678,,3,POINT (120.9641678 14.6033228)
1732972221,14.6033303,120.965108,,3,POINT (120.965108 14.6033303)
1732972222,14.6033724,120.9636873,,4,POINT (120.9636873 14.6033724)
1732972223,14.6034022,120.9645199,,4,POINT (120.9645199 14.6034022)
1732972224,14.6034998,120.9657317,,4,POINT (120.9657317 14.6034998)
1732972225,14.603483,120.9641229,,4,POINT (120.9641229 14.603483)
1732972231,14.6035512,120.9636401,,4,POINT (120.9636401 14.6035512)
1732972236,14.603582,120.9644808,,4,POINT (120.9644808 14.603582)
1732972239,14.6036704,120.964085,,4,POINT (120.964085 14.6036704)
1732972242,14.603717,120.9636009,,4,POINT (120.9636009 14.603717)
1732972244,14.6037558,120.96444,,4,POINT (120.96444 14.6037558)
1732972247,14.6038438,120.9640355,,4,POINT (120.9640355 14.6038438)
1732972251,14.6038988,120.9635598,,4,POINT (120.9635598 14.6038988)
1732972252,14.6039328,120.9643904,,4,POINT (120.9643904 14.6039328)
1732972254,14.6039992,120.963991,,4,POINT (120.963991 14.6039992)
1732972256,14.6040379,120.9656279,,4,POINT (120.9656279 14.6040379)
1732972258,14.6040213,120.9680193,,3,POINT (120.9680193 14.6040213)
1732972262,14.6040958,120.9643457,,4,POINT (120.9643457 14.6040958)
1732972268,14.6042273,120.9634676,,4,POINT (120.9634676 14.6042273)
1732972271,14.6043468,120.9639049,,4,POINT (120.9639049 14.6043468)
1732972274,14.6044087,120.9634249,,4,POINT (120.9634249 14.6044087)
1732972276,14.6043877,120.9676422,,4,POINT (120.9676422 14.6043877)
1732972277,14.6044358,120.9642509,,4,POINT (120.9642509 14.6044358)
1732972279,14.6045117,120.9638581,,4,POINT (120.9638581 14.6045117)
1732972280,14.6045786,120.9678701,,4,POINT (120.9678701 14.6045786)
1732972281,14.604577,120.9633804,,4,POINT (120.9633804 14.604577)
1732972283,14.6046026,120.9642083,,4,POINT (120.9642083 14.6046026)
1732972285,14.6047029,120.9638103,,4,POINT (120.9638103 14.6047029)
1732972286,14.6047321,120.9620337,,3,POINT (120.9620337 14.6047321)
1732972288,14.6047572,120.9633299,,4,POINT (120.9633299 14.6047572)
1732972290,14.6047931,120.9641522,,4,POINT (120.9641522 14.6047931)
1732972291,14.6047948,120.9677337,,3,POINT (120.9677337 14.6047948)
1732972294,14.6048621,120.9637718,,4,POINT (120.9637718 14.6048621)
1732972295,14.6049485,120.9670422,,4,POINT (120.9670422 14.6049485)
1732972296,14.6049281,120.963281,,4,POINT (120.963281 14.6049281)
1732972297,14.6049503,120.9641087,,4,POINT (120.9641087 14.6049503)
1732972301,14.6050294,120.9620086,,4,POINT (120.9620086 14.6050294)
1732972302,14.6050371,120.9637199,,4,POINT (120.9637199 14.6050371)
1732972303,14.6050952,120.9681314,,3,POINT (120.9681314 14.6050952)
1732972304,14.6051022,120.9632349,,4,POINT (120.9632349 14.6051022)
1732972305,14.6051278,120.9640607,,3,POINT (120.9640607 14.6051278)
1732972306,14.6051709,120.9674016,,4,POINT (120.9674016 14.6051709)
1732972309,14.6052701,120.9619814,,4,POINT (120.9619814 14.6052701)
1732972311,14.6056407,120.9663599,,3,POINT (120.9663599 14.6056407)
1732972313,14.6057497,120.9675641,,3,POINT (120.9675641 14.6057497)
1732972314,14.6057582,120.9619204,,4,POINT (120.9619204 14.6057582)
1732972317,14.6058946,120.963027,,3,POINT (120.963027 14.6058946)
1732972318,14.605934,120.9660515,,4,POINT (120.9660515 14.605934)
1732972319,14.6060054,120.9618985,,4,POINT (120.9618985 14.6060054)
1732972321,14.6062081,120.9664022,,4,POINT (120.9664022 14.6062081)
1732972323,14.606255,120.9618761,,4,POINT (120.9618761 14.606255)
1732972324,14.6063168,120.9644412,,3,POINT (120.9644412 14.6063168)
1732972325,14.606332,120.9681729,,3,POINT (120.9681729 14.606332)
1732972326,14.6064421,120.9649188,,3,POINT (120.9649188 14.6064421)
1732972328,14.6065046,120.9618567,,3,POINT (120.9618567 14.6065046)
1732972329,14.606518,120.9620096,,3,POINT (120.9620096 14.606518)
1732972331,14.606852,120.9642939,,4,POINT (120.9642939 14.606852)
1732972332,14.6068911,120.9649054,,4,POINT (120.9649054 14.6068911)
1732972334,14.6072149,120.9642169,,4,POINT (120.9642169 14.6072149)
1732972335,14.6072737,120.9646541,,4,POINT (120.9646541 14.6072737)
1732972337,14.6072904,120.9648723,,4,POINT (120.9648723 14.6072904)
1732972339,14.6073088,120.9654534,,3,POINT (120.9654534 14.6073088)
1732972360,14.6079325,120.9640488,,4,POINT (120.9640488 14.6079325)
1732972361,14.6079544,120.9648822,,4,POINT (120.9648822 14.6079544)
1732972362,14.6079644,120.9646504,,4,POINT (120.9646504 14.6079644)
1732972363,14.6079911,120.9617191,,3,POINT (120.9617191 14.6079911)
1732972364,14.6080039,120.9618596,,3,POINT (120.9618596 14.6080039)
1732972374,14.6083127,120.963966,,4,POINT (120.963966 14.6083127)
1732972377,14.6083781,120.9642658,,4,POINT (120.9642658 14.6083781)
1732972380,14.6084183,120.9644423,,4,POINT (120.9644423 14.6084183)
1732972383,14.6084712,120.9646415,,4,POINT (120.9646415 14.6084712)
1732972389,14.6086916,120.9638808,,4,POINT (120.9638808 14.6086916)
1732972391,14.6087135,120.9616617,,3,POINT (120.9616617 14.6087135)
1732972392,14.6087331,120.9642263,,4,POINT (120.9642263 14.6087331)
1732972394,14.6087387,120.9644331,,3,POINT (120.9644331 14.6087387)
1732972395,14.6087599,120.96229,,3,POINT (120.96229 14.6087599)
1732972400,14.6088877,120.9669531,,3,POINT (120.9669531 14.6088877)
1732972406,14.6091393,120.965641,,1,POINT (120.965641 14.6091393)
1732972414,14.6094914,120.9615852,,3,POINT (120.9615852 14.6094914)
1732972422,14.6096802,120.963729,,3,POINT (120.963729 14.6096802)
1732972423,14.6097185,120.9641538,,3,POINT (120.9641538 14.6097185)
1732972425,14.6097521,120.9645868,,3,POINT (120.9645868 14.6097521)
1732972429,14.6097703,120.9647971,,3,POINT (120.9647971 14.6097703)
1732972433,14.6098338,120.9655899,,3,POINT (120.9655899 14.6098338)
1732972434,14.6098206,120.9641842,,3,POINT (120.9641842 14.6098206)
1732972438,14.609841,120.9644682,,3,POINT (120.9644682 14.609841)
1732972439,14.6100413,120.9668703,,3,POINT (120.9668703 14.6100413)
1732972446,14.6104046,120.9644638,,4,POINT (120.9644638 14.6104046)
1732972447,14.6104362,120.9641375,,3,POINT (120.9641375 14.6104362)
1732972479,14.6112839,120.964446,,4,POINT (120.964446 14.6112839)
1732972487,14.6114668,120.961924,,3,POINT (120.961924 14.6114668)
1732972488,14.6113843,120.9640847,,3,POINT (120.9640847 14.6113843)
1732972490,14.6114857,120.96226,,3,POINT (120.96226 14.6114857)
1732972491,14.6115494,120.9640038,,3,POINT (120.9640038 14.6115494)
1732972492,14.6116743,120.9695044,,3,POINT (120.9695044 14.6116743)
1732972494,14.6121922,120.9605446,,3,POINT (120.9605446 14.6121922)
1732972496,14.6122865,120.9613163,,3,POINT (120.9613163 14.6122865)
1732972498,14.6123596,120.962189,,4,POINT (120.962189 14.6123596)
1732972499,14.6123813,120.962462,,3,POINT (120.962462 14.6123813)
1732972503,14.6127781,120.9639271,,3,POINT (120.9639271 14.6127781)
1732972508,14.6138011,120.9611813,,3,POINT (120.9611813 14.6138011)
1732972509,14.6138628,120.9620827,,4,POINT (120.9620827 14.6138628)
1732972510,14.6138806,120.9623753,,4,POINT (120.9623753 14.6138806)
1733865809,14.5949028,120.9792858,,3,POINT (120.9792858 14.5949028)
1733865812,14.5949899,120.9792581,,3,POINT (120.9792581 14.5949899)
1733865814,14.595017,120.9691986,,3,POINT (120.9691986 14.595017)
1733865905,14.600539,120.9738974,,3,POINT (120.9738974 14.600539)
1733865934,14.6016138,120.9766754,,3,POINT (120.9766754 14.6016138)
1733866006,14.6024025,120.9604446,,3,POINT (120.9604446 14.6024025)
1733866011,14.6039144,120.9621928,,4,POINT (120.9621928 14.6039144)
1733866016,14.6040782,120.9621432,,4,POINT (120.9621432 14.6040782)
1733866020,14.6042471,120.9620934,,4,POINT (120.9620934 14.6042471)
1733866025,14.604421,120.9620399,,4,POINT (120.9620399 14.604421)
1733866030,14.6047276,120.961998,,3,POINT (120.961998 14.6047276)
1733866053,14.6064966,120.9726886,,4,POINT (120.9726886 14.6064966)
1733866065,14.6067938,120.9726444,,3,POINT (120.9726444 14.6067938)
1733866067,14.6068104,120.9743868,,3,POINT (120.9743868 14.6068104)
1733866072,14.6069318,120.9720235,,3,POINT (120.9720235 14.6069318)
1733866097,14.6076456,120.9716145,,3,POINT (120.9716145 14.6076456)
1733866125,14.6082743,120.9741364,,3,POINT (120.9741364 14.6082743)
1733866126,14.608267,120.9740779,,3,POINT (120.9740779 14.608267)
1733866140,14.6087972,120.9735938,,1,POINT (120.9735938 14.6087972)
1733866147,14.6089669,120.9734834,,1,POINT (120.9734834 14.6089669)
1733866151,14.609005,120.9733396,,1,POINT (120.9733396 14.609005)
1733866155,14.6091308,120.9725698,,3,POINT (120.9725698 14.6091308)
1733866158,14.6093662,120.9743557,,4,POINT (120.9743557 14.6093662)
1733866159,14.6095179,120.9737553,,3,POINT (120.9737553 14.6095179)
1733866160,14.6095495,120.9736207,,4,POINT (120.9736207 14.6095495)
1733866162,14.6095814,120.973485,,4,POINT (120.973485 14.6095814)
1733866163,14.6096212,120.9733154,,4,POINT (120.9733154 14.6096212)
1733866164,14.6096342,120.973779,,1,POINT (120.973779 14.6096342)
1733866177,14.6103977,120.9745635,,4,POINT (120.9745635 14.6103977)
1733866187,14.6106984,120.9729262,,4,POINT (120.9729262 14.6106984)
1733866189,14.6107258,120.973394,,1,POINT (120.973394 14.6107258)
1733866191,14.6108693,120.9729697,,2,POINT (120.9729697 14.6108693)
1733866196,14.6109746,120.9700316,,3,POINT (120.9700316 14.6109746)
1733866198,14.6110898,120.973473,,3,POINT (120.973473 14.6110898)
1733866200,14.6111373,120.9732353,,2,POINT (120.9732353 14.6111373)
1733866209,14.6115164,120.9748383,,1,POINT (120.9748383 14.6115164)
1733866221,14.6121999,120.9705829,,4,POINT (120.9705829 14.6121999)
1733866222,14.6122389,120.9643614,,3,POINT (120.9643614 14.6122389)
1733866244,14.613005,120.9749603,,3,POINT (120.9749603 14.613005)
1733866245,14.6130444,120.9643018,,4,POINT (120.9643018 14.6130444)
1733866260,14.6131005,120.9706769,,3,POINT (120.9706769 14.6131005)
1733866273,14.6134705,120.964352,,4,POINT (120.964352 14.6134705)
1733866275,14.6137254,120.9644425,,3,POINT (120.9644425 14.6137254)
1733866276,14.6137483,120.9643812,,3,POINT (120.9643812 14.6137483)
1733866281,14.6139197,120.9629876,,4,POINT (120.9629876 14.6139197)
1733866314,14.614329,120.9644657,,3,POINT (120.9644657 14.614329)
1733866317,14.6153152,120.9710909,,3,POINT (120.9710909 14.6153152)
1733946143,14.6028228,120.9634312,,3,POINT (120.9634312 14.6028228)
1733946159,14.6030512,120.9658873,,3,POINT (120.9658873 14.6030512)
1733946160,14.6031127,120.96338,,4,POINT (120.96338 14.6031127)
1733946162,14.6032755,120.9633403,,4,POINT (120.9633403 14.6032755)
1733946163,14.6034432,120.9632872,,4,POINT (120.9632872 14.6034432)
1733946165,14.6036272,120.9632329,,4,POINT (120.9632329 14.6036272)
1733946170,14.6037955,120.9631895,,4,POINT (120.9631895 14.6037955)
1733946174,14.6041418,120.9630935,,4,POINT (120.9630935 14.6041418)
1733946176,14.6043016,120.963052,,4,POINT (120.963052 14.6043016)
1733946177,14.6044634,120.9630069,,4,POINT (120.9630069 14.6044634)
1733946187,14.6046569,120.9629518,,4,POINT (120.9629518 14.6046569)
1733946189,14.6048178,120.9629104,,3,POINT (120.9629104 14.6048178)
1733946203,14.6065924,120.9628422,,4,POINT (120.9628422 14.6065924)
1733946205,14.606666,120.9632811,,3,POINT (120.9632811 14.606666)
1733946208,14.6068915,120.9646779,,3,POINT (120.9646779 14.6068915)
1733946216,14.6070412,120.9629741,,3,POINT (120.9629741 14.6070412)
1733946219,14.6070306,120.9627544,,3,POINT (120.9627544 14.6070306)
1733946221,14.6070996,120.9635737,,3,POINT (120.9635737 14.6070996)
1733946226,14.6072136,120.9703083,,1,POINT (120.9703083 14.6072136)
1733946253,14.6075718,120.9702735,,1,POINT (120.9702735 14.6075718)
1733946255,14.6075593,120.9698859,,3,POINT (120.9698859 14.6075593)
1733946262,14.6080091,120.9619161,,3,POINT (120.9619161 14.6080091)
1733946267,14.6080722,120.9625827,,4,POINT (120.9625827 14.6080722)
1733946271,14.6081064,120.9628522,,4,POINT (120.9628522 14.6081064)
1733946272,14.6081407,120.9630707,,4,POINT (120.9630707 14.6081407)
1733946277,14.6081878,120.9642996,,1,POINT (120.9642996 14.6081878)
1733946279,14.6081964,120.9633641,,4,POINT (120.9633641 14.6081964)
1733946281,14.6082626,120.9618992,,3,POINT (120.9618992 14.6082626)
1733946283,14.6082949,120.9623192,,3,POINT (120.9623192 14.6082949)
1733946293,14.6084918,120.9618906,,3,POINT (120.9618906 14.6084918)
1733946295,14.6085531,120.9625331,,3,POINT (120.9625331 14.6085531)
1733946298,14.6085683,120.9627772,,4,POINT (120.9627772 14.6085683)
1733946308,14.6085859,120.9629881,,4,POINT (120.9629881 14.6085859)
1733946313,14.6086127,120.9632429,,4,POINT (120.9632429 14.6086127)
1733946320,14.6087265,120.9618787,,3,POINT (120.9618787 14.6087265)
1733946324,14.6089538,120.9616348,,3,POINT (120.9616348 14.6089538)
1733946325,14.6089849,120.9620222,,3,POINT (120.9620222 14.6089849)
1733946327,14.6090054,120.9622746,,3,POINT (120.9622746 14.6090054)
1733946331,14.6090487,120.9650092,,1,POINT (120.9650092 14.6090487)
1733946334,14.6091278,120.9654037,,1,POINT (120.9654037 14.6091278)
1733946352,14.609524,120.9619681,,4,POINT (120.9619681 14.609524)
1733946354,14.6095674,120.9624102,,3,POINT (120.9624102 14.6095674)
1733946356,14.6095824,120.9625826,,3,POINT (120.9625826 14.6095824)
1733946357,14.609592,120.9627581,,3,POINT (120.9627581 14.609592)
1733946360,14.6096166,120.9630364,,4,POINT (120.9630364 14.6096166)
1733946363,14.6096723,120.9623702,,3,POINT (120.9623702 14.6096723)
1733946365,14.6097807,120.9649692,,3,POINT (120.9649692 14.6097807)
1733946372,14.6097752,120.9636581,,3,POINT (120.9636581 14.6097752)
1733946377,14.6098093,120.9653672,,3,POINT (120.9653672 14.6098093)
1733946384,14.6098591,120.9646467,,3,POINT (120.9646467 14.6098591)
1733946386,14.6098727,120.964817,,3,POINT (120.964817 14.6098727)
1733946389,14.6098987,120.9651328,,3,POINT (120.9651328 14.6098987)
1733946392,14.6099168,120.9653641,,3,POINT (120.9653641 14.6099168)
1733946394,14.6099416,120.9655966,,3,POINT (120.9655966 14.6099416)
1733946409,14.6100522,120.9691905,,3,POINT (120.9691905 14.6100522)
1733946417,14.6101239,120.969025,,3,POINT (120.969025 14.6101239)
1733946422,14.6102174,120.9651248,,3,POINT (120.9651248 14.6102174)
1733946424,14.6102904,120.9648001,,3,POINT (120.9648001 14.6102904)
1733946436,14.6103593,120.9646324,,4,POINT (120.9646324 14.6103593)
1733946443,14.6104412,120.9642863,,3,POINT (120.9642863 14.6104412)
1733946445,14.610689,120.962309,,3,POINT (120.962309 14.610689)
1733946447,14.6107437,120.9693243,,3,POINT (120.9693243 14.6107437)
1733946449,14.6107773,120.9631458,,3,POINT (120.9631458 14.6107773)
1733946452,14.6107781,120.9691626,,3,POINT (120.9691626 14.6107781)
1733946453,14.610796,120.9635388,,3,POINT (120.9635388 14.610796)
1733946466,14.6110552,120.963128,,3,POINT (120.963128 14.6110552)
1733946468,14.611072,120.9633813,,3,POINT (120.9633813 14.611072)
1733946471,14.6110997,120.965467,,4,POINT (120.965467 14.6110997)
1733946473,14.6111228,120.9652957,,4,POINT (120.9652957 14.6111228)
1733946475,14.6111608,120.9650474,,3,POINT (120.9650474 14.6111608)
1733946479,14.6112379,120.9646808,,3,POINT (120.9646808 14.6112379)
1733946481,14.6113173,120.9642741,,3,POINT (120.9642741 14.6113173)
1733946483,14.611498,120.9624982,,3,POINT (120.9624982 14.611498)
1733946493,14.611526,120.9630953,,4,POINT (120.9630953 14.611526)
1733946494,14.6115441,120.9633497,,4,POINT (120.9633497 14.6115441)
1733946495,14.6115569,120.963534,,3,POINT (120.963534 14.6115569)
1733946496,14.6115596,120.9636528,,3,POINT (120.9636528 14.6115596)
1733946500,14.6117463,120.9653476,,3,POINT (120.9653476 14.6117463)
1733946502,14.6117985,120.9624666,,3,POINT (120.9624666 14.6117985)
1733946503,14.6118168,120.9627876,,3,POINT (120.9627876 14.6118168)
1733946504,14.6118321,120.962221,,3,POINT (120.962221 14.6118321)
1733946506,14.6118511,120.9624641,,3,POINT (120.9624641 14.6118511)
1733946508,14.611922,120.9647561,,3,POINT (120.9647561 14.611922)
1733946509,14.6119634,120.9643918,,3,POINT (120.9643918 14.6119634)
1733946514,14.612094,120.9627761,,3,POINT (120.9627761 14.612094)
1733946516,14.6121654,120.9650978,,3,POINT (120.9650978 14.6121654)
1733946518,14.612202,120.9647749,,3,POINT (120.9647749 14.612202)
1733946519,14.612248,120.9608267,,3,POINT (120.9608267 14.612248)
1733946520,14.6122286,120.9645177,,3,POINT (120.9645177 14.6122286)
1733946524,14.612309,120.9615951,,3,POINT (120.9615951 14.612309)
1733946525,14.6123327,120.9618766,,4,POINT (120.9618766 14.6123327)
1733946528,14.6124247,120.9630235,,3,POINT (120.9630235 14.6124247)
1733946537,14.6128006,120.9627778,,3,POINT (120.9627778 14.6128006)
1733946539,14.6128155,120.9645847,,3,POINT (120.9645847 14.6128155)
1733946541,14.6128144,120.9630614,,3,POINT (120.9630614 14.6128144)
1733946542,14.6128879,120.964286,,4,POINT (120.964286 14.6128879)
1733946543,14.6129401,120.963924,,4,POINT (120.963924 14.6129401)
1733946544,14.6129605,120.9627746,,3,POINT (120.9627746 14.6129605)
1733946545,14.6129673,120.9630522,,4,POINT (120.9630522 14.6129673)
1733946546,14.6129803,120.9646337,,3,POINT (120.9646337 14.6129803)
1733946548,14.6129684,120.9660036,,4,POINT (120.9660036 14.6129684)
1733946553,14.6130699,120.9630454,,4,POINT (120.9630454 14.6130699)
1733946563,14.6132719,120.961237,,3,POINT (120.961237 14.6132719)
1733946564,14.6133073,120.9617447,,3,POINT (120.9617447 14.6133073)
1733946566,14.613387,120.9607031,,3,POINT (120.9607031 14.613387)
1733946567,14.6134196,120.9612215,,3,POINT (120.9612215 14.6134196)
1733946572,14.6136149,120.9639968,,4,POINT (120.9639968 14.6136149)
1733946577,14.6139052,120.9603894,,3,POINT (120.9603894 14.6139052)
1733946578,14.6139213,120.9606557,,3,POINT (120.9606557 14.6139213)
1733946579,14.6139558,120.961165,,3,POINT (120.961165 14.6139558)
1733946580,14.6139581,120.963205,,3,POINT (120.963205 14.6139581)
1733946581,14.6139741,120.9632982,,3,POINT (120.9632982 14.6139741)
1733946583,14.6140893,120.9653125,,3,POINT (120.9653125 14.6140893)
1733946585,14.6142483,120.9629615,,3,POINT (120.9629615 14.6142483)
1733946586,14.6142551,120.9631994,,3,POINT (120.9631994 14.6142551)
1733946588,14.6143186,120.9641059,,3,POINT (120.9641059 14.6143186)
1733946589,14.6143062,120.9638403,,3,POINT (120.9638403 14.6143062)
1733946590,14.614301,120.9636221,,3,POINT (120.9636221 14.614301)
1733946591,14.6143086,120.9634735,,3,POINT (120.9634735 14.6143086)
1733946598,14.614564,120.9611038,,3,POINT (120.9611038 14.614564)
1733946601,14.6146195,120.9640957,,3,POINT (120.9640957 14.6146195)
1733946602,14.6146442,120.963861,,4,POINT (120.963861 14.6146442)
1733946603,14.6146683,120.9636468,,4,POINT (120.9636468 14.6146683)
1733946604,14.6146817,120.9634758,,3,POINT (120.9634758 14.6146817)
1733946609,14.6147875,120.9645849,,3,POINT (120.9645849 14.6147875)
1733946610,14.6148672,120.9636621,,3,POINT (120.9636621 14.6148672)
1733946611,14.6148587,120.9641447,,3,POINT (120.9641447 14.6148587)
1733946612,14.6149007,120.963904,,3,POINT (120.963904 14.6149007)
1733946616,14.614914,120.9632752,,3,POINT (120.9632752 14.614914)
1733946618,14.6149866,120.9648292,,3,POINT (120.9648292 14.6149866)
1733946620,14.6150259,120.9639215,,3,POINT (120.9639215 14.6150259)
1733946622,14.6150524,120.963685,,3,POINT (120.963685 14.6150524)
1733946623,14.6151087,120.9632752,,3,POINT (120.9632752 14.6151087)
1733946626,14.6152968,120.9639698,,3,POINT (120.9639698 14.6152968)
1733946627,14.6153273,120.9636936,,3,POINT (120.9636936 14.6153273)
1733946634,14.6156088,120.9636932,,4,POINT (120.9636932 14.6156088)
1733946638,14.6157041,120.9649162,,4,POINT (120.9649162 14.6157041)
1733946639,14.6157259,120.9632674,,3,POINT (120.9632674 14.6157259)
1733946640,14.6158352,120.9632621,,3,POINT (120.9632621 14.6158352)
1733946641,14.61584,120.9636939,,4,POINT (120.9636939 14.61584)
1733946647,14.6161964,120.963088,,3,POINT (120.963088 14.6161964)
1733946648,14.6161947,120.963054,,3,POINT (120.963054 14.6161947)
1733946649,14.6161977,120.9628118,,3,POINT (120.9628118 14.6161977)
1733946654,14.6164977,120.962788,,3,POINT (120.962788 14.6164977)
1733946656,14.6165042,120.9629645,,3,POINT (120.9629645 14.6165042)
1733946658,14.6165042,120.9630462,,3,POINT (120.9630462 14.6165042)
1733946667,14.6165087,120.963255,,3,POINT (120.963255 14.6165087)
1733946668,14.6166669,120.9615003,,3,POINT (120.9615003 14.6166669)
1733946670,14.6166916,120.9618054,,4,POINT (120.9618054 14.6166916)
1733946672,14.6167204,120.9621329,,4,POINT (120.9621329 14.6167204)
1733946674,14.6167296,120.9632636,,3,POINT (120.9632636 14.6167296)
1733946675,14.6167356,120.9634984,,3,POINT (120.9634984 14.6167356)
1733946676,14.6167429,120.9636793,,3,POINT (120.9636793 14.6167429)
1733946678,14.616825,120.962762,,3,POINT (120.962762 14.616825)
1733946679,14.6168228,120.962978,,4,POINT (120.962978 14.6168228)
1733946681,14.616829,120.9632632,,3,POINT (120.9632632 14.616829)
1733946683,14.6168497,120.9647532,,3,POINT (120.9647532 14.6168497)
1733946684,14.6168535,120.9645402,,3,POINT (120.9645402 14.6168535)
1733946686,14.616861,120.9643063,,3,POINT (120.9643063 14.616861)
1733946688,14.6168613,120.960542,,3,POINT (120.960542 14.6168613)
1733946690,14.6168936,120.9610295,,3,POINT (120.9610295 14.6168936)
1733946697,14.6171063,120.9629699,,3,POINT (120.9629699 14.6171063)
1733946698,14.6171142,120.9632547,,3,POINT (120.9632547 14.6171142)
1733946700,14.6171356,120.9617721,,3,POINT (120.9617721 14.6171356)
