osmid,y,x,street_count,highway,geometry
8392964322,16.4205595,120.5956002,1,,POINT (120.5956002 16.4205595)
8392964323,16.4228268,120.5903149,1,,POINT (120.5903149 16.4228268)
8392964324,16.4213513,120.5879398,1,,POINT (120.5879398 16.4213513)
8392964325,16.4214748,120.5842296,1,,POINT (120.5842296 16.4214748)
8392964326,16.4207634,120.5861802,1,,POINT (120.5861802 16.4207634)
8392964327,16.4209768,120.5859808,3,,POINT (120.5859808 16.4209768)
8392964328,16.4228886,120.5805127,1,,POINT (120.5805127 16.4228886)
8392964335,16.4212844,120.5812517,1,,POINT (120.5812517 16.4212844)
8393053493,16.4159664,120.590111,1,,POINT (120.590111 16.4159664)
8393053497,16.4151392,120.5850068,1,,POINT (120.5850068 16.4151392)
8393053501,16.4171968,120.5957154,3,,POINT (120.5957154 16.4171968)
8393053505,16.4173982,120.5959609,3,,POINT (120.5959609 16.4173982)
8393225252,16.4281151,120.5943811,1,,POINT (120.5943811 16.4281151)
8393225253,16.4269702,120.5941256,3,,POINT (120.5941256 16.4269702)
8395939571,16.3774915,120.609779,1,,POINT (120.609779 16.3774915)
8398496261,16.4134324,120.5918602,1,,POINT (120.5918602 16.4134324)
8398496262,16.4130934,120.5910847,1,,POINT (120.5910847 16.4130934)
8398496268,16.4130403,120.5914794,4,,POINT (120.5914794 16.4130403)
8398496281,16.413408,120.5921448,4,crossing,POINT (120.5921448 16.413408)
8398496284,16.4132674,120.5923165,4,,POINT (120.5923165 16.4132674)
8403500006,16.3990027,120.6076768,1,,POINT (120.6076768 16.3990027)
8403500010,16.3991333,120.6080483,1,,POINT (120.6080483 16.3991333)
8403500011,16.3990555,120.6078988,3,,POINT (120.6078988 16.3990555)
8403500014,16.4004649,120.6177599,1,,POINT (120.6177599 16.4004649)
8403519729,16.4005723,120.6183104,3,,POINT (120.6183104 16.4005723)
8403519743,16.397747,120.6174146,1,,POINT (120.6174146 16.397747)
8403519747,16.3977998,120.6174307,3,,POINT (120.6174307 16.3977998)
8403519754,16.3891425,120.6200675,3,,POINT (120.6200675 16.3891425)
8403519755,16.3821077,120.6214385,1,,POINT (120.6214385 16.3821077)
8403519761,16.3820588,120.6218757,1,,POINT (120.6218757 16.3820588)
8403519771,16.3820427,120.6216069,3,,POINT (120.6216069 16.3820427)
8403519800,16.3898742,120.6179251,3,,POINT (120.6179251 16.3898742)
8403519821,16.3905847,120.6161459,3,,POINT (120.6161459 16.3905847)
8403519829,16.3909462,120.6157476,3,,POINT (120.6157476 16.3909462)
8403519843,16.3907635,120.6164449,3,,POINT (120.6164449 16.3907635)
8403519845,16.3907635,120.6169412,1,,POINT (120.6169412 16.3907635)
8403519846,16.3907738,120.616681,3,,POINT (120.616681 16.3907738)
8403519848,16.3907931,120.6168446,3,,POINT (120.6168446 16.3907931)
8403519850,16.390905,120.6167266,3,,POINT (120.6167266 16.390905)
8403519851,16.3909693,120.6167051,3,,POINT (120.6167051 16.3909693)
8403519860,16.3948649,120.6152138,3,,POINT (120.6152138 16.3948649)
8403519863,16.3948459,120.6155138,3,,POINT (120.6155138 16.3948459)
8403519866,16.3946979,120.6151146,3,,POINT (120.6151146 16.3946979)
8410397994,16.414559,120.5646422,3,,POINT (120.5646422 16.414559)
8413082892,16.3625128,120.6195986,3,,POINT (120.6195986 16.3625128)
8413082893,16.3625103,120.6195178,3,,POINT (120.6195178 16.3625103)
8413082894,16.3613393,120.6195848,3,,POINT (120.6195848 16.3613393)
8413082895,16.3613412,120.6194927,3,,POINT (120.6194927 16.3613412)
8413598913,16.4143508,120.5955714,3,,POINT (120.5955714 16.4143508)
8416032804,16.4026103,120.5954671,3,,POINT (120.5954671 16.4026103)
8416032806,16.4024165,120.5955955,3,,POINT (120.5955955 16.4024165)
8416050428,16.4029845,120.5948894,1,,POINT (120.5948894 16.4029845)
8416050430,16.4022074,120.5953278,3,,POINT (120.5953278 16.4022074)
8433453874,16.3582923,120.6201797,3,,POINT (120.6201797 16.3582923)
8451658935,16.4153503,120.5892467,4,crossing,POINT (120.5892467 16.4153503)
8462137286,16.4133952,120.5869976,1,,POINT (120.5869976 16.4133952)
8462137287,16.4133708,120.5870077,4,crossing,POINT (120.5870077 16.4133708)
8462137288,16.4133379,120.5870198,1,,POINT (120.5870198 16.4133379)
8462166812,16.4152596,120.5897012,1,,POINT (120.5897012 16.4152596)
8462958304,16.4107833,120.5615669,1,,POINT (120.5615669 16.4107833)
8462958306,16.4109406,120.5618452,3,,POINT (120.5618452 16.4109406)
8463071351,16.4145579,120.5985725,1,,POINT (120.5985725 16.4145579)
8463071352,16.4145294,120.5987752,3,,POINT (120.5987752 16.4145294)
8463071365,16.4143408,120.598724,3,,POINT (120.598724 16.4143408)
8463071366,16.4143564,120.5986787,1,,POINT (120.5986787 16.4143564)
8463071374,16.4142387,120.5986879,4,,POINT (120.5986879 16.4142387)
8463071375,16.4142155,120.598678,3,,POINT (120.598678 16.4142155)
8465272523,16.4127618,120.5926691,3,,POINT (120.5926691 16.4127618)
8465272524,16.4126922,120.5925966,3,,POINT (120.5925966 16.4126922)
8465272532,16.4127867,120.5925035,4,,POINT (120.5925035 16.4127867)
8465272533,16.4128517,120.5925722,4,,POINT (120.5925722 16.4128517)
8465272536,16.4133787,120.5921076,3,,POINT (120.5921076 16.4133787)
8465272541,16.4132574,120.5923,3,,POINT (120.5923 16.4132574)
8465272544,16.4133232,120.5920484,3,,POINT (120.5920484 16.4133232)
8465272545,16.4133097,120.5920341,3,,POINT (120.5920341 16.4133097)
8465272546,16.4132973,120.5920211,3,,POINT (120.5920211 16.4132973)
8465272547,16.4132874,120.5920578,3,,POINT (120.5920578 16.4132874)
8490883049,16.4128231,120.5941365,3,,POINT (120.5941365 16.4128231)
8490883050,16.4127392,120.594239,3,,POINT (120.594239 16.4127392)
8490883051,16.4127911,120.5941757,4,crossing,POINT (120.5941757 16.4127911)
8490883071,16.4129191,120.5944783,3,,POINT (120.5944783 16.4129191)
8490883073,16.4129358,120.5944597,3,,POINT (120.5944597 16.4129358)
8490883075,16.4128315,120.594565,4,,POINT (120.594565 16.4128315)
8490883079,16.4129003,120.5946005,3,,POINT (120.5946005 16.4129003)
8490883080,16.4129651,120.5945335,3,,POINT (120.5945335 16.4129651)
8490883083,16.4129321,120.5945676,3,,POINT (120.5945676 16.4129321)
8490883084,16.4129151,120.5945502,3,,POINT (120.5945502 16.4129151)
