osmid,y,x,street_count,highway,geometry
8318453566,10.2784096,123.857968,3,,POINT (123.857968 10.2784096)
8318453568,10.2791476,123.8581083,3,,POINT (123.8581083 10.2791476)
8318464346,10.3226009,123.8801193,1,,POINT (123.8801193 10.3226009)
8318470817,10.3578163,123.915507,1,,POINT (123.915507 10.3578163)
8318470818,10.3579575,123.9152858,3,,POINT (123.9152858 10.3579575)
8318475468,10.2655384,123.8626595,1,,POINT (123.8626595 10.2655384)
8318475483,10.2647021,123.8623307,3,,POINT (123.8623307 10.2647021)
8318481531,10.3226365,123.8882699,1,,POINT (123.8882699 10.3226365)
8318481537,10.3226563,123.8885763,3,,POINT (123.8885763 10.3226563)
8318486344,10.2662774,123.8597332,1,,POINT (123.8597332 10.2662774)
8318486351,10.2656363,123.8593381,3,,POINT (123.8593381 10.2656363)
8318493835,10.263811,123.8611588,1,,POINT (123.8611588 10.263811)
8318509088,10.3285091,123.9016186,1,,POINT (123.9016186 10.3285091)
8318515464,10.265317,123.8603737,3,,POINT (123.8603737 10.265317)
8318515467,10.2649709,123.8601369,1,,POINT (123.8601369 10.2649709)
8318519679,10.2828291,123.8683203,1,,POINT (123.8683203 10.2828291)
8318526927,10.3503611,123.9146581,1,,POINT (123.9146581 10.3503611)
8318526931,10.3500318,123.9145459,3,,POINT (123.9145459 10.3500318)
8318527222,10.3588763,123.9161659,1,,POINT (123.9161659 10.3588763)
8318570479,10.3581422,123.9136738,1,,POINT (123.9136738 10.3581422)
8318576199,10.4087853,123.9197409,3,,POINT (123.9197409 10.4087853)
8318576203,10.4095385,123.9209134,1,,POINT (123.9209134 10.4095385)
8318578967,10.3548463,123.9165816,3,,POINT (123.9165816 10.3548463)
8318581432,10.3388951,123.9115494,3,,POINT (123.9115494 10.3388951)
8318581443,10.3383066,123.9114462,3,,POINT (123.9114462 10.3383066)
8318598510,10.2871662,123.8687184,1,,POINT (123.8687184 10.2871662)
8318605781,10.4091494,123.9140305,1,,POINT (123.9140305 10.4091494)
8318611448,10.2874752,123.8685643,3,,POINT (123.8685643 10.2874752)
