osmid,y,x,street_count,highway,ref,geometry
529860569,15.1449865,120.5698798,3,,,POINT (120.5698798 15.1449865)
529860572,15.1435301,120.567848,4,,,POINT (120.567848 15.1435301)
529860573,15.1427093,120.5670293,3,,,POINT (120.5670293 15.1427093)
529860579,15.1452803,120.5663343,4,,,POINT (120.5663343 15.1452803)
529860580,15.1442181,120.5698073,3,,,POINT (120.5698073 15.1442181)
529860582,15.143184,120.5683223,3,,,POINT (120.5683223 15.143184)
529860583,15.1444707,120.5713219,4,,,POINT (120.5713219 15.1444707)
529860584,15.1444069,120.5736967,3,,,POINT (120.5736967 15.1444069)
529860585,15.1435755,120.5722415,3,,,POINT (120.5722415 15.1435755)
529860587,15.1440248,120.5708618,3,,,POINT (120.5708618 15.1440248)
529860588,15.1439053,120.5727972,3,,,POINT (120.5727972 15.1439053)
529860590,15.1448862,120.5718006,4,,,POINT (120.5718006 15.1448862)
529860592,15.145693,120.5712258,3,,,POINT (120.5712258 15.145693)
529860593,15.1420842,120.5699053,3,,,POINT (120.5699053 15.1420842)
529860594,15.1432402,120.5707867,3,,,POINT (120.5707867 15.1432402)
529860596,15.1344929,120.5659223,3,,,POINT (120.5659223 15.1344929)
529860597,15.1300263,120.5732474,3,,,POINT (120.5732474 15.1300263)
529860601,15.1302429,120.5741207,3,,,POINT (120.5741207 15.1302429)
529860603,15.1312922,120.571243,4,,,POINT (120.571243 15.1312922)
529860604,15.1317841,120.5715682,3,,,POINT (120.5715682 15.1317841)
529860633,15.139625,120.5785778,3,,,POINT (120.5785778 15.139625)
529860634,15.1384123,120.5782978,3,,,POINT (120.5782978 15.1384123)
529860635,15.1377971,120.5776512,4,,,POINT (120.5776512 15.1377971)
529860636,15.1364659,120.5761509,3,,,POINT (120.5761509 15.1364659)
529860639,15.1324585,120.5801024,4,,,POINT (120.5801024 15.1324585)
529869867,15.1366363,120.5812659,4,,,POINT (120.5812659 15.1366363)
529869868,15.1358379,120.5803903,4,,,POINT (120.5803903 15.1358379)
529869869,15.1354382,120.5799523,3,,,POINT (120.5799523 15.1354382)
529869870,15.136206,120.5792127,3,,,POINT (120.5792127 15.136206)
529869871,15.1382283,120.5772251,3,,,POINT (120.5772251 15.1382283)
529869872,15.1373208,120.5762621,3,,,POINT (120.5762621 15.1373208)
529869877,15.1414593,120.57269,4,,,POINT (120.57269 15.1414593)
529869878,15.1428675,120.5728745,3,,,POINT (120.5728745 15.1428675)
529869879,15.1431797,120.5734636,3,,,POINT (120.5734636 15.1431797)
529869881,15.1426207,120.5722442,3,,,POINT (120.5722442 15.1426207)
529869882,15.1435576,120.5741777,3,,,POINT (120.5741777 15.1435576)
529869884,15.142553,120.573368,3,,,POINT (120.573368 15.142553)
529869885,15.1431843,120.5746186,3,,,POINT (120.5746186 15.1431843)
529869888,15.1412803,120.5749048,3,,,POINT (120.5749048 15.1412803)
529869889,15.1417406,120.5738426,3,,,POINT (120.5738426 15.1417406)
529869890,15.1428794,120.5739774,3,,,POINT (120.5739774 15.1428794)
529869891,15.1399917,120.5737921,3,,,POINT (120.5737921 15.1399917)
529869892,15.1404963,120.5724783,3,,,POINT (120.5724783 15.1404963)
529869893,15.1395296,120.5733696,3,,,POINT (120.5733696 15.1395296)
529869894,15.1400494,120.57211,3,,,POINT (120.57211 15.1400494)
529869895,15.140057,120.5698326,3,,,POINT (120.5698326 15.140057)
529869896,15.1410491,120.5684358,4,,,POINT (120.5684358 15.1410491)
529869897,15.1424755,120.5664089,3,,,POINT (120.5664089 15.1424755)
529869898,15.1431189,120.5673972,3,,,POINT (120.5673972 15.1431189)
529869899,15.1368288,120.5765501,4,,,POINT (120.5765501 15.1368288)
529869900,15.138647,120.5808686,3,,,POINT (120.5808686 15.138647)
529869904,15.1408514,120.5814759,3,,,POINT (120.5814759 15.1408514)
529869905,15.1405953,120.5817491,3,,,POINT (120.5817491 15.1405953)
529869908,15.1390758,120.5824047,3,,,POINT (120.5824047 15.1390758)
529869909,15.1340141,120.5888889,3,,,POINT (120.5888889 15.1340141)
529869910,15.1325655,120.5876218,3,,,POINT (120.5876218 15.1325655)
529869913,15.1330305,120.5871993,3,,,POINT (120.5871993 15.1330305)
529869925,15.1208001,120.5915717,1,,,POINT (120.5915717 15.1208001)
530275918,15.1180416,120.5969395,3,,,POINT (120.5969395 15.1180416)
530275925,15.1200338,120.5971874,3,,,POINT (120.5971874 15.1200338)
530275927,15.1196461,120.5977103,4,,,POINT (120.5977103 15.1196461)
530275933,15.118499,120.5966853,4,,,POINT (120.5966853 15.118499)
530275934,15.1191668,120.5979571,4,,,POINT (120.5979571 15.1191668)
530275940,15.1181838,120.5947555,3,,,POINT (120.5947555 15.1181838)
530275941,15.1190183,120.5964295,4,,,POINT (120.5964295 15.1190183)
530275946,15.1194946,120.5961714,4,,,POINT (120.5961714 15.1194946)
530275947,15.1206755,120.592269,3,,,POINT (120.592269 15.1206755)
530275954,15.1170073,120.5947719,4,,,POINT (120.5947719 15.1170073)
530275983,15.1202169,120.5988308,3,,,POINT (120.5988308 15.1202169)
530275989,15.119927,120.5982712,3,,,POINT (120.5982712 15.119927)
530275992,15.1159808,120.5936325,4,,,POINT (120.5936325 15.1159808)
530276011,15.1166101,120.5916786,3,,,POINT (120.5916786 15.1166101)
530276013,15.1160529,120.591909,3,,,POINT (120.591909 15.1160529)
530276015,15.1153225,120.5922537,3,,,POINT (120.5922537 15.1153225)
530276017,15.1156365,120.5934373,4,,,POINT (120.5934373 15.1156365)
530276019,15.115294,120.5932468,4,,,POINT (120.5932468 15.115294)
530276031,15.1151597,120.5926406,3,,,POINT (120.5926406 15.1151597)
530276034,15.1145934,120.5928736,3,,,POINT (120.5928736 15.1145934)
530276036,15.1143878,120.5932784,3,,,POINT (120.5932784 15.1143878)
530276038,15.1141922,120.593634,3,,,POINT (120.593634 15.1141922)
530276055,15.1153655,120.5947891,1,,,POINT (120.5947891 15.1153655)
534039046,15.1694424,120.5918007,3,,,POINT (120.5918007 15.1694424)
534039055,15.1695493,120.5922476,3,,,POINT (120.5922476 15.1695493)
534039059,15.1696587,120.592693,3,,,POINT (120.592693 15.1696587)
534039072,15.1704914,120.5915333,3,,,POINT (120.5915333 15.1704914)
534039080,15.1706106,120.5919752,3,,,POINT (120.5919752 15.1706106)
534039081,15.1707181,120.592431,3,,,POINT (120.592431 15.1707181)
538095054,15.1451453,120.5979949,1,,,POINT (120.5979949 15.1451453)
538127203,15.1390413,120.5772258,3,,,POINT (120.5772258 15.1390413)
538127204,15.1394685,120.5762145,3,,,POINT (120.5762145 15.1394685)
538127205,15.1400019,120.5764337,3,,,POINT (120.5764337 15.1400019)
538127208,15.1307478,120.5688116,3,,,POINT (120.5688116 15.1307478)
538127212,15.1308928,120.5685782,3,,,POINT (120.5685782 15.1308928)
538127220,15.142189,120.5818711,3,,,POINT (120.5818711 15.142189)
538127221,15.1430884,120.5826284,4,,,POINT (120.5826284 15.1430884)
538127222,15.1444785,120.5837475,3,,,POINT (120.5837475 15.1444785)
538127224,15.1522681,120.600656,3,,,POINT (120.600656 15.1522681)
538127225,15.1519257,120.5996648,3,,,POINT (120.5996648 15.1519257)
538127226,15.151989,120.6007518,3,,,POINT (120.6007518 15.151989)
538127227,15.1533721,120.5992497,4,,,POINT (120.5992497 15.1533721)
538127228,15.1555969,120.5984436,3,,,POINT (120.5984436 15.1555969)
538127229,15.156271,120.5991196,3,,,POINT (120.5991196 15.156271)
538127230,15.1566623,120.5989769,3,,,POINT (120.5989769 15.1566623)
538127231,15.1549141,120.5964895,3,,,POINT (120.5964895 15.1549141)
538127234,15.1524283,120.5918254,3,,,POINT (120.5918254 15.1524283)
538127235,15.1501298,120.5914602,3,,,POINT (120.5914602 15.1501298)
538127236,15.1504474,120.5856533,4,,,POINT (120.5856533 15.1504474)
538127237,15.1509649,120.585289,3,,,POINT (120.585289 15.1509649)
538127238,15.1514473,120.588351,3,,,POINT (120.588351 15.1514473)
538127240,15.1517027,120.5889183,3,,,POINT (120.5889183 15.1517027)
538127242,15.1526135,120.5909392,3,,,POINT (120.5909392 15.1526135)
538127243,15.1504162,120.5893904,3,,,POINT (120.5893904 15.1504162)
538127245,15.151605,120.5901702,4,,,POINT (120.5901702 15.151605)
538127246,15.1514287,120.5906112,4,,,POINT (120.5906112 15.1514287)
538127247,15.151179,120.5912229,4,,,POINT (120.5912229 15.151179)
538127248,15.1495295,120.5890461,3,,,POINT (120.5890461 15.1495295)
538127252,15.1506763,120.5863023,3,,,POINT (120.5863023 15.1506763)
538127253,15.1494262,120.5886123,4,,,POINT (120.5886123 15.1494262)
538127254,15.151271,120.5879432,3,,,POINT (120.5879432 15.151271)
538127255,15.1498116,120.5884791,3,,,POINT (120.5884791 15.1498116)
538127257,15.1499586,120.5876184,4,,,POINT (120.5876184 15.1499586)
538127258,15.150833,120.5867362,3,,,POINT (120.5867362 15.150833)
538127262,15.1482277,120.5892888,3,,,POINT (120.5892888 15.1482277)
538127266,15.1476315,120.5885567,3,,,POINT (120.5885567 15.1476315)
538127267,15.1480043,120.5887328,3,,,POINT (120.5887328 15.1480043)
538127268,15.147833,120.589109,3,,,POINT (120.589109 15.147833)
538127272,15.1481233,120.5866585,3,,,POINT (120.5866585 15.1481233)
538127273,15.146732,120.5875394,3,,,POINT (120.5875394 15.146732)
538127276,15.151102,120.5875133,3,,,POINT (120.5875133 15.151102)
538127278,15.1467702,120.5905562,3,,,POINT (120.5905562 15.1467702)
538127279,15.1464676,120.5906675,3,,,POINT (120.5906675 15.1464676)
538127280,15.1458617,120.590881,3,,,POINT (120.590881 15.1458617)
538127281,15.1386575,120.588549,3,,,POINT (120.588549 15.1386575)
538127310,15.125893,120.5894103,3,,,POINT (120.5894103 15.125893)
538127312,15.1249697,120.5893376,3,,,POINT (120.5893376 15.1249697)
538127315,15.1261881,120.5867529,3,,,POINT (120.5867529 15.1261881)
538127317,15.125958,120.5856227,3,,,POINT (120.5856227 15.125958)
538127319,15.1266622,120.585046,1,turning_circle,,POINT (120.585046 15.1266622)
538127320,15.1256846,120.5858311,3,,,POINT (120.5858311 15.1256846)
538127322,15.1262599,120.5864042,3,,,POINT (120.5864042 15.1262599)
538127323,15.12548,120.5860203,3,,,POINT (120.5860203 15.12548)
538127324,15.1252973,120.5878365,3,,,POINT (120.5878365 15.1252973)
538127325,15.12473,120.5871115,3,,,POINT (120.5871115 15.12473)
538127326,15.1256925,120.5863007,3,,,POINT (120.5863007 15.1256925)
538127327,15.1254688,120.5864922,3,,,POINT (120.5864922 15.1254688)
538127328,15.1260383,120.5872282,3,,,POINT (120.5872282 15.1260383)
538127329,15.1256381,120.5867227,3,,,POINT (120.5867227 15.1256381)
538127330,15.1249042,120.5873438,3,,,POINT (120.5873438 15.1249042)
538127331,15.1258226,120.5869686,3,,,POINT (120.5869686 15.1258226)
538127332,15.125093,120.5875765,3,,,POINT (120.5875765 15.125093)
538127333,15.1258175,120.5874244,3,,,POINT (120.5874244 15.1258175)
538127338,15.1253701,120.5877808,3,,,POINT (120.5877808 15.1253701)
538127339,15.1261068,120.5883104,3,,,POINT (120.5883104 15.1261068)
538127340,15.1256025,120.5876045,3,,,POINT (120.5876045 15.1256025)
538130944,15.1477346,120.5660071,4,,,POINT (120.5660071 15.1477346)
538130945,15.1506164,120.5593743,3,,,POINT (120.5593743 15.1506164)
538130946,15.1506257,120.5669451,3,,,POINT (120.5669451 15.1506257)
538130952,15.1477253,120.559961,4,,,POINT (120.559961 15.1477253)
538130956,15.1477266,120.5604176,4,,,POINT (120.5604176 15.1477266)
538130957,15.1448172,120.5604324,1,,,POINT (120.5604324 15.1448172)
538130960,15.1477214,120.5608877,4,,,POINT (120.5608877 15.1477214)
538130961,15.1448448,120.560901,1,,,POINT (120.560901 15.1448448)
538130963,15.1477474,120.5613548,4,,,POINT (120.5613548 15.1477474)
538130965,15.1448957,120.5613845,1,,,POINT (120.5613845 15.1448957)
538130968,15.1477137,120.5618171,4,,,POINT (120.5618171 15.1477137)
538130969,15.1449481,120.5618079,1,,,POINT (120.5618079 15.1449481)
538130971,15.1477208,120.5622869,4,,,POINT (120.5622869 15.1477208)
538130972,15.1450239,120.5623079,1,,,POINT (120.5623079 15.1450239)
538130974,15.1477272,120.5627874,4,,,POINT (120.5627874 15.1477272)
538130976,15.145146,120.5627759,1,,,POINT (120.5627759 15.145146)
538130978,15.1477256,120.5632276,4,,,POINT (120.5632276 15.1477256)
538130979,15.1451584,120.5632128,1,,,POINT (120.5632128 15.1451584)
538130980,15.1506454,120.5637435,3,,,POINT (120.5637435 15.1506454)
538130981,15.1477293,120.5636913,4,,,POINT (120.5636913 15.1477293)
538130982,15.1451691,120.5636544,1,,,POINT (120.5636544 15.1451691)
538130984,15.1477345,120.5641372,4,,,POINT (120.5641372 15.1477345)
538130985,15.1452023,120.5640934,1,,,POINT (120.5640934 15.1452023)
538130987,15.1477267,120.5646077,4,,,POINT (120.5646077 15.1477267)
538130988,15.1449908,120.5646167,3,,,POINT (120.5646167 15.1449908)
538130989,15.1482259,120.5669276,1,,,POINT (120.5669276 15.1482259)
538130990,15.149111,120.566927,3,,,POINT (120.566927 15.149111)
538130992,15.1477232,120.5650793,4,,,POINT (120.5650793 15.1477232)
538130994,15.146425,120.5655514,1,,,POINT (120.5655514 15.146425)
538130995,15.1477336,120.5655486,4,,,POINT (120.5655486 15.1477336)
538130998,15.1470018,120.5659985,1,,,POINT (120.5659985 15.1470018)
538130999,15.1491053,120.566011,3,,,POINT (120.566011 15.1491053)
538131000,15.1491031,120.5655381,3,,,POINT (120.5655381 15.1491031)
538131001,15.1490985,120.5664768,3,,,POINT (120.5664768 15.1490985)
538132260,15.1535142,120.5637037,3,,,POINT (120.5637037 15.1535142)
538132262,15.1511039,120.5669582,3,,,POINT (120.5669582 15.1511039)
538132265,15.1517602,120.5658753,3,,,POINT (120.5658753 15.1517602)
538132268,15.1510826,120.5666497,4,,,POINT (120.5666497 15.1510826)
538132272,15.1512897,120.5655476,3,,,POINT (120.5655476 15.1512897)
538132273,15.1508214,120.5655575,3,,,POINT (120.5655575 15.1508214)
538132274,15.1533913,120.5640474,3,,,POINT (120.5640474 15.1533913)
538132277,15.1524843,120.5659196,3,,,POINT (120.5659196 15.1524843)
538132278,15.1529267,120.5637235,3,,,POINT (120.5637235 15.1529267)
538132281,15.1508263,120.5657801,3,,,POINT (120.5657801 15.1508263)
538132282,15.1523297,120.5662315,3,,,POINT (120.5662315 15.1523297)
538132283,15.1518482,120.5654914,4,,,POINT (120.5654914 15.1518482)
538132284,15.1508224,120.5637177,3,,,POINT (120.5637177 15.1508224)
538132285,15.1520725,120.5653758,3,,,POINT (120.5653758 15.1520725)
538132286,15.1514767,120.5643424,3,,,POINT (120.5643424 15.1514767)
538132287,15.1514937,120.5636925,3,,,POINT (120.5636925 15.1514937)
538132288,15.1522206,120.5651767,3,,,POINT (120.5651767 15.1522206)
538132290,15.1516815,120.5636928,3,,,POINT (120.5636928 15.1516815)
538132291,15.1523321,120.5649332,3,,,POINT (120.5649332 15.1523321)
538132295,15.1520581,120.5644684,3,,,POINT (120.5644684 15.1520581)
538132296,15.1521823,120.5646778,3,,,POINT (120.5646778 15.1521823)
538132298,15.1517393,120.5639394,3,,,POINT (120.5639394 15.1517393)
538132299,15.1527149,120.5648037,3,,,POINT (120.5648037 15.1527149)
538132300,15.1524692,120.564667,3,,,POINT (120.564667 15.1524692)
538132301,15.1518269,120.5665378,3,,,POINT (120.5665378 15.1518269)
538132305,15.1513421,120.5666437,3,,,POINT (120.5666437 15.1513421)
538132306,15.1512994,120.5650446,3,,,POINT (120.5650446 15.1512994)
538132307,15.151055,120.5655394,3,,,POINT (120.5655394 15.151055)
538132308,15.1510716,120.5646211,4,,,POINT (120.5646211 15.1510716)
538132309,15.1512697,120.5644663,4,,,POINT (120.5644663 15.1512697)
538132310,15.1493333,120.5791315,3,,,POINT (120.5791315 15.1493333)
538132312,15.1533996,120.5832845,4,,,POINT (120.5832845 15.1533996)
538132313,15.1556896,120.5833264,4,,,POINT (120.5833264 15.1556896)
538132315,15.1465867,120.5818708,3,,,POINT (120.5818708 15.1465867)
538132316,15.1484306,120.5793902,3,,,POINT (120.5793902 15.1484306)
538132317,15.1484489,120.5791716,3,,,POINT (120.5791716 15.1484489)
538132319,15.1465919,120.580057,3,,,POINT (120.580057 15.1465919)
538132322,15.1479931,120.5833842,3,,,POINT (120.5833842 15.1479931)
538132324,15.1488619,120.5791557,4,,,POINT (120.5791557 15.1488619)
538132326,15.1505143,120.5769642,1,,,POINT (120.5769642 15.1505143)
538132327,15.1497736,120.5770723,3,,,POINT (120.5770723 15.1497736)
538132328,15.1489873,120.5771793,4,,,POINT (120.5771793 15.1489873)
538132330,15.1468826,120.5814665,3,,,POINT (120.5814665 15.1468826)
538132331,15.1483896,120.5826649,3,,,POINT (120.5826649 15.1483896)
538132332,15.145698,120.5792644,3,,,POINT (120.5792644 15.145698)
538132333,15.1458879,120.5789566,3,,,POINT (120.5789566 15.1458879)
538132338,15.1455249,120.5731291,3,,,POINT (120.5731291 15.1455249)
538132341,15.1447752,120.5750082,1,,,POINT (120.5750082 15.1447752)
538132344,15.1446949,120.5776047,3,,,POINT (120.5776047 15.1446949)
538132345,15.1448526,120.5774168,3,,,POINT (120.5774168 15.1448526)
538132346,15.144545,120.5770817,3,,,POINT (120.5770817 15.144545)
538132348,15.1449897,120.5771935,3,,,POINT (120.5771935 15.1449897)
538132350,15.1446221,120.5767982,3,,,POINT (120.5767982 15.1446221)
538132351,15.1458456,120.5753278,3,,,POINT (120.5753278 15.1458456)
538132353,15.1453105,120.5748319,3,,,POINT (120.5748319 15.1453105)
538132357,15.1452613,120.5753008,3,,,POINT (120.5753008 15.1452613)
538132362,15.1454654,120.5762609,3,,,POINT (120.5762609 15.1454654)
538132363,15.1463702,120.5758709,3,,,POINT (120.5758709 15.1463702)
538132364,15.1458704,120.5765561,4,,,POINT (120.5765561 15.1458704)
538132365,15.1461117,120.5767701,3,,,POINT (120.5767701 15.1461117)
538132368,15.1452058,120.5758289,1,,,POINT (120.5758289 15.1452058)
538132369,15.1454183,120.5771987,1,,,POINT (120.5771987 15.1454183)
538132372,15.1479484,120.5738379,3,,,POINT (120.5738379 15.1479484)
538132376,15.1462368,120.5722862,3,,,POINT (120.5722862 15.1462368)
538132377,15.1461899,120.5712408,3,,,POINT (120.5712408 15.1461899)
538132380,15.145953,120.5701103,3,,,POINT (120.5701103 15.145953)
538132383,15.1459964,120.5702653,3,,,POINT (120.5702653 15.1459964)
538132386,15.1460729,120.5701889,3,,,POINT (120.5701889 15.1460729)
538132392,15.1460359,120.5701121,3,,,POINT (120.5701121 15.1460359)
538132395,15.1451014,120.5683019,3,,,POINT (120.5683019 15.1451014)
538132396,15.1443988,120.5673603,3,,,POINT (120.5673603 15.1443988)
538132401,15.1450804,120.5676038,3,,,POINT (120.5676038 15.1450804)
538132404,15.1449247,120.5680124,3,,,POINT (120.5680124 15.1449247)
538132408,15.1450325,120.5671954,3,,,POINT (120.5671954 15.1450325)
538132410,15.1453339,120.567721,1,,,POINT (120.567721 15.1453339)
538132412,15.1471719,120.5736159,3,,,POINT (120.5736159 15.1471719)
538132413,15.1462029,120.5741275,3,,,POINT (120.5741275 15.1462029)
538132414,15.1466923,120.572508,3,,,POINT (120.572508 15.1466923)
538132415,15.1463389,120.5736514,3,,,POINT (120.5736514 15.1463389)
538132418,15.1464806,120.5731183,3,,,POINT (120.5731183 15.1464806)
538132420,15.1462231,120.5719511,3,,,POINT (120.5719511 15.1462231)
538132422,15.1496195,120.5727651,3,,,POINT (120.5727651 15.1496195)
538132427,15.151181,120.5691294,3,,,POINT (120.5691294 15.151181)
538132432,15.1516211,120.5681249,3,,,POINT (120.5681249 15.1516211)
538132440,15.1558443,120.5555125,3,,,POINT (120.5555125 15.1558443)
538132451,15.1571063,120.5511206,3,,,POINT (120.5511206 15.1571063)
538132458,15.1506018,120.5596088,3,,,POINT (120.5596088 15.1506018)
538132460,15.1530592,120.5637113,3,,,POINT (120.5637113 15.1530592)
538132461,15.1530353,120.5616258,3,,,POINT (120.5616258 15.1530353)
538132462,15.1525761,120.563718,3,,,POINT (120.563718 15.1525761)
538132463,15.1525826,120.5612541,3,,,POINT (120.5612541 15.1525826)
538132464,15.1521331,120.5637131,3,,,POINT (120.5637131 15.1521331)
538132465,15.1521288,120.5609072,3,,,POINT (120.5609072 15.1521288)
538132466,15.1516757,120.5605533,3,,,POINT (120.5605533 15.1516757)
538132467,15.151207,120.5601811,3,,,POINT (120.5601811 15.151207)
538858104,15.1423722,120.5771098,3,,,POINT (120.5771098 15.1423722)
538858105,15.1439245,120.5815292,4,,,POINT (120.5815292 15.1439245)
538858106,15.1485695,120.5772825,3,,,POINT (120.5772825 15.1485695)
538858107,15.150772,120.6077264,3,,,POINT (120.6077264 15.150772)
538858108,15.1498107,120.605823,3,,,POINT (120.605823 15.1498107)
538858112,15.1430742,120.5600525,3,,,POINT (120.5600525 15.1430742)
538858114,15.1377101,120.6035388,3,,,POINT (120.6035388 15.1377101)
605215094,15.1628582,120.6084158,3,,,POINT (120.6084158 15.1628582)
617974728,15.1628822,120.5506148,3,,,POINT (120.5506148 15.1628822)
619846047,15.1633376,120.6165433,3,,,POINT (120.6165433 15.1633376)
622224721,15.133644,120.5842681,3,,,POINT (120.5842681 15.133644)
639125015,15.1704475,120.540429,3,traffic_signals,,POINT (120.540429 15.1704475)
639125026,15.1635972,120.5510796,3,,,POINT (120.5510796 15.1635972)
639125031,15.1637454,120.5506788,4,traffic_signals,,POINT (120.5506788 15.1637454)
639125063,15.1670715,120.544834,3,,,POINT (120.544834 15.1670715)
639125120,15.1661525,120.5593152,3,,,POINT (120.5593152 15.1661525)
639125168,15.1674404,120.5649856,3,,,POINT (120.5649856 15.1674404)
639125177,15.1671073,120.5674932,3,,,POINT (120.5674932 15.1671073)
639125221,15.1666303,120.580786,3,,,POINT (120.580786 15.1666303)
639125230,15.1668153,120.5820066,3,,,POINT (120.5820066 15.1668153)
639130238,15.1766973,120.5324147,3,,,POINT (120.5324147 15.1766973)
639130244,15.1918645,120.523258,3,,,POINT (120.523258 15.1918645)
660114908,15.1893134,120.5418585,4,,,POINT (120.5418585 15.1893134)
660114909,15.190509,120.5410174,3,,,POINT (120.5410174 15.190509)
660114910,15.1931503,120.5391342,3,,,POINT (120.5391342 15.1931503)
660114911,15.1916037,120.5402232,3,,,POINT (120.5402232 15.1916037)
660114914,15.1932706,120.5411972,3,,,POINT (120.5411972 15.1932706)
660114916,15.1922989,120.5397304,3,,,POINT (120.5397304 15.1922989)
660114919,15.1951356,120.5399077,3,,,POINT (120.5399077 15.1951356)
660114920,15.1971932,120.5406947,3,,,POINT (120.5406947 15.1971932)
660114925,15.1971401,120.5412076,3,,,POINT (120.5412076 15.1971401)
660114930,15.1915221,120.5452412,3,,,POINT (120.5452412 15.1915221)
660114932,15.192813,120.5444023,3,,,POINT (120.5444023 15.192813)
660114934,15.1939034,120.5436882,4,,,POINT (120.5436882 15.1939034)
660115020,15.2144038,120.5628039,3,,,POINT (120.5628039 15.2144038)
660220495,15.1485587,120.5755873,3,,,POINT (120.5755873 15.1485587)
660220500,15.1509232,120.5749106,4,,,POINT (120.5749106 15.1509232)
660220502,15.1518447,120.5747898,3,,,POINT (120.5747898 15.1518447)
660220504,15.1519017,120.574429,1,,,POINT (120.574429 15.1519017)
660220512,15.1545438,120.573169,3,,,POINT (120.573169 15.1545438)
660220518,15.1542477,120.574583,3,,,POINT (120.574583 15.1542477)
660220525,15.1553042,120.5734331,3,,,POINT (120.5734331 15.1553042)
660220527,15.1549008,120.5732885,3,,,POINT (120.5732885 15.1549008)
660220529,15.1554084,120.5717139,3,,,POINT (120.5717139 15.1554084)
660220534,15.1561203,120.569129,3,,,POINT (120.569129 15.1561203)
660220535,15.1560006,120.5678311,3,,,POINT (120.5678311 15.1560006)
660220536,15.1572387,120.5693024,3,,,POINT (120.5693024 15.1572387)
660220539,15.1594164,120.5688112,3,,,POINT (120.5688112 15.1594164)
660220544,15.1567583,120.5699958,3,,,POINT (120.5699958 15.1567583)
660220545,15.1573728,120.5697385,4,,,POINT (120.5697385 15.1573728)
660220546,15.1580748,120.5699435,3,,,POINT (120.5699435 15.1580748)
660220548,15.1558915,120.5708387,3,,,POINT (120.5708387 15.1558915)
660220551,15.1562176,120.5738075,4,,,POINT (120.5738075 15.1562176)
660220552,15.1557427,120.5735947,4,,,POINT (120.5735947 15.1557427)
660220554,15.1559445,120.5714675,3,,,POINT (120.5714675 15.1559445)
660220556,15.1594934,120.569887,1,,,POINT (120.569887 15.1594934)
660220557,15.1592346,120.5703376,3,,,POINT (120.5703376 15.1592346)
660220558,15.1504549,120.5750844,3,,,POINT (120.5750844 15.1504549)
660220559,15.1544466,120.5754268,3,,,POINT (120.5754268 15.1544466)
660220561,15.1552017,120.5753339,4,,,POINT (120.5753339 15.1552017)
660220562,15.1547706,120.5753911,4,,,POINT (120.5753911 15.1547706)
660220563,15.1550624,120.5761404,3,,,POINT (120.5761404 15.1550624)
660220564,15.1545586,120.576365,3,,,POINT (120.576365 15.1545586)
660220565,15.154557,120.5774371,3,,,POINT (120.5774371 15.154557)
660220567,15.1555805,120.5763162,3,,,POINT (120.5763162 15.1555805)
660220569,15.1545664,120.5769034,3,,,POINT (120.5769034 15.1545664)
660220570,15.1552023,120.576521,3,,,POINT (120.576521 15.1552023)
660220572,15.1552721,120.5749402,3,,,POINT (120.5749402 15.1552721)
660220582,15.1544316,120.5791465,1,,,POINT (120.5791465 15.1544316)
660220584,15.1545771,120.5782012,1,,,POINT (120.5782012 15.1545771)
660220587,15.1526023,120.582861,3,,,POINT (120.582861 15.1526023)
660220590,15.1525699,120.5824868,3,,,POINT (120.5824868 15.1525699)
660220592,15.1525298,120.5820979,3,,,POINT (120.5820979 15.1525298)
660220595,15.1526422,120.583344,4,,,POINT (120.583344 15.1526422)
660220603,15.1533777,120.5827267,3,,,POINT (120.5827267 15.1533777)
660220605,15.1533687,120.5828036,3,,,POINT (120.5828036 15.1533687)
660220607,15.1533884,120.582408,3,,,POINT (120.582408 15.1533884)
660220608,15.1534181,120.5819517,3,,,POINT (120.5819517 15.1534181)
660220610,15.1538178,120.5827215,3,,,POINT (120.5827215 15.1538178)
660220612,15.153432,120.5812037,3,,,POINT (120.5812037 15.153432)
660220615,15.1546877,120.5827564,3,,,POINT (120.5827564 15.1546877)
660220619,15.1551461,120.582751,3,,,POINT (120.582751 15.1551461)
660220624,15.1542618,120.5827484,3,,,POINT (120.5827484 15.1542618)
660220626,15.1534327,120.5837872,4,,,POINT (120.5837872 15.1534327)
660220628,15.1540393,120.5837507,3,,,POINT (120.5837507 15.1540393)
660220630,15.1552011,120.5837879,3,,,POINT (120.5837879 15.1552011)
660220632,15.1546299,120.5837681,3,,,POINT (120.5837681 15.1546299)
660220639,15.156148,120.5762737,3,,,POINT (120.5762737 15.156148)
660220644,15.155808,120.5752838,3,,,POINT (120.5752838 15.155808)
660220650,15.1557415,120.5767483,3,,,POINT (120.5767483 15.1557415)
660220652,15.1568103,120.5808851,1,,,POINT (120.5808851 15.1568103)
660220654,15.1563977,120.5859616,3,,,POINT (120.5859616 15.1563977)
660220656,15.1558061,120.5838266,3,,,POINT (120.5838266 15.1558061)
660220658,15.156741,120.5833683,3,,,POINT (120.5833683 15.156741)
660220659,15.1569209,120.583883,3,,,POINT (120.583883 15.1569209)
660220661,15.1570462,120.584414,3,,,POINT (120.584414 15.1570462)
660220665,15.1571886,120.5849183,3,,,POINT (120.5849183 15.1571886)
660220668,15.1584441,120.5846232,3,,,POINT (120.5846232 15.1584441)
660220669,15.1580189,120.58574,3,,,POINT (120.58574 15.1580189)
