u,v,key,osmid,oneway,name,highway,access,length,maxspeed,width,geometry,lanes,junction,bridge,ref,tunnel,service
2396217572,2396217513,0,231215180,False,,residential,,30.028,,,"LINESTRING (123.2563965 13.6451891, 123.2564414 13.6449226)",,,,,,
2396217572,2396217609,0,231215180,False,,residential,,28.55,,,"LINESTRING (123.2563965 13.6451891, 123.2563539 13.6454425)",,,,,,
2396217572,2396217529,0,231215349,False,,residential,,104.367,,,"LINESTRING (123.2563965 13.6451891, 123.2554455 13.6450251)",,,,,,
2396217572,3507471325,0,343964813,False,,track,,117.41300000000001,,,"LINESTRING (123.2563965 13.6451891, 123.2568335 13.6453691, 123.2574045 13.645583)",,,,,,
2396217583,2396217667,0,231215203,False,,residential,,80.478,,,"LINESTRING (123.251193 13.6452419, 123.2511667 13.6459652)",,,,,,
2396217587,254707269,0,231215162,True,,residential,,55.132999999999996,,,"LINESTRING (123.2400627 13.6453251, 123.2400563 13.645424, 123.23999 13.6454995, 123.2398904 13.6455211, 123.2397974 13.6454803, 123.2397483 13.6453934)",,roundabout,,,,
2396217587,2445411466,0,231215305,False,,residential,,71.881,,,"LINESTRING (123.2400627 13.6453251, 123.2401621 13.6452776, 123.240345 13.645266, 123.2407154 13.645289)",,,,,,
2396217589,2396217529,0,231215217,False,,unclassified,,28.21,,,"LINESTRING (123.2553999 13.6452749, 123.2554455 13.6450251)",,,,,,
2396217589,2396217624,0,231215217,False,,unclassified,,27.759,,,"LINESTRING (123.2553999 13.6452749, 123.255355 13.6455207)",,,,,,
2396217589,2396217609,0,231215252,False,,residential,,104.757,,,"LINESTRING (123.2553999 13.6452749, 123.2563539 13.6454425)",,,,,,
2396217589,2396217558,0,231215252,False,,residential,,93.956,,,"LINESTRING (123.2553999 13.6452749, 123.2545399 13.6451503)",,,,,,
2396217601,2396217558,0,231215214,False,,residential,,28.647,,,"LINESTRING (123.2544904 13.6454034, 123.2545399 13.6451503)",,,,,,
2396217601,2396217638,0,231215214,False,,residential,,27.199,,,"LINESTRING (123.2544904 13.6454034, 123.2544434 13.6456437)",,,,,,
2396217601,2396217624,0,231215224,False,,residential,,94.332,,,"LINESTRING (123.2544904 13.6454034, 123.255355 13.6455207)",,,,,,
2396217607,2396217564,0,231215200,False,,residential,,29.723,,,"LINESTRING (123.2443898 13.6454287, 123.2443729 13.6451619)",,,,,,
2396217609,2396217572,0,231215180,False,,residential,,28.55,,,"LINESTRING (123.2563539 13.6454425, 123.2563965 13.6451891)",,,,,,
2396217609,2396217648,0,231215180,False,,residential,,29.082,,,"LINESTRING (123.2563539 13.6454425, 123.2563104 13.6457006)",,,,,,
2396217609,2396217589,0,231215252,False,,residential,,104.757,,,"LINESTRING (123.2563539 13.6454425, 123.2553999 13.6452749)",,,,,,
2396217624,2396217589,0,231215217,False,,unclassified,,27.759,,,"LINESTRING (123.255355 13.6455207, 123.2553999 13.6452749)",,,,,,
2396217624,2396217651,0,231215217,False,,unclassified,,28.776,,,"LINESTRING (123.255355 13.6455207, 123.2553084 13.6457755)",,,,,,
2396217624,2396217648,0,231215224,False,,residential,,105.157,,,"LINESTRING (123.255355 13.6455207, 123.2563104 13.6457006)",,,,,,
2396217624,2396217601,0,231215224,False,,residential,,94.332,,,"LINESTRING (123.255355 13.6455207, 123.2544904 13.6454034)",,,,,,
2396217628,2396217556,0,231215207,False,,residential,,45.002,,,"LINESTRING (123.2446225 13.6455496, 123.2446199 13.6451449)",,,,,,
2396217632,2396217675,0,231215307,False,,residential,,49.957,,,"LINESTRING (123.2516901 13.6455623, 123.2516816 13.6460115)",,,,,,
2396217634,5707157413,0,231215272,False,,unclassified,,34.150000000000006,,,"LINESTRING (123.2673217 13.6455919, 123.2672614 13.6457418, 123.2672654 13.64585, 123.2672661 13.6458879)",,,,,,
2396217634,5707157266,0,"[231215272, 600037516, 600037517]",False,,unclassified,,261.986,,,"LINESTRING (123.2673217 13.6455919, 123.2673606 13.645489, 123.2673736 13.6453556, 123.2674143 13.6452361, 123.2674116 13.6451215, 123.2673928 13.6449911, 123.2673522 13.6448202, 123.2672212 13.6446393, 123.2671058 13.6445167, 123.266969 13.6443916, 123.2668295 13.6442822, 123.2665926 13.6441133, 123.2663172 13.6439824, 123.2660866 13.6439042)",,,,,,
2396217634,2396217464,0,231215299,False,,service,,219.08599999999998,,,"LINESTRING (123.2673217 13.6455919, 123.2672238 13.6454648, 123.2671489 13.6453297, 123.2670901 13.6452101, 123.2671329 13.6450853, 123.2671703 13.6449606, 123.2671757 13.6448826, 123.2671489 13.6447526, 123.2671005 13.6447122, 123.2670152 13.6446799, 123.2669274 13.6446862, 123.2668627 13.6446526, 123.2667986 13.6445526, 123.2666862 13.6444591, 123.2665792 13.6444344, 123.2665528 13.6444643, 123.266525 13.6445192, 123.2664771 13.6445544, 123.2664236 13.6446325, 123.2663188 13.6447037)",,,,,,
2396217638,2396217601,0,231215214,False,,residential,,27.199,,,"LINESTRING (123.2544434 13.6456437, 123.2544904 13.6454034)",,,,,,
2396217638,2396217661,0,231215214,False,,residential,,29.577,,,"LINESTRING (123.2544434 13.6456437, 123.2543922 13.645905)",,,,,,
2396217638,2396217651,0,231215262,False,,residential,,94.611,,,"LINESTRING (123.2544434 13.6456437, 123.2553084 13.6457755)",,,,,,
2396217646,2396217497,0,231215199,False,,residential,,93.674,,,"LINESTRING (123.2451099 13.6457184, 123.2451028 13.644876)",,,,,,
2396217646,2396217649,0,231215343,False,,residential,,29.763,,,"LINESTRING (123.2451099 13.6457184, 123.2453814 13.6457635)",,,,,,
2396217646,2396217551,0,231215343,False,,residential,,81.23599999999999,,,"LINESTRING (123.2451099 13.6457184, 123.2449081 13.6456416, 123.2448702 13.6455497, 123.2448627 13.6451288)",,,,,,
2396217648,2396217609,0,231215180,False,,residential,,29.082,,,"LINESTRING (123.2563104 13.6457006, 123.2563539 13.6454425)",,,,,,
2396217648,2396217665,0,231215180,False,,residential,,28.98,,,"LINESTRING (123.2563104 13.6457006, 123.2562671 13.6459578)",,,,,,
2396217648,2396217624,0,231215224,False,,residential,,105.157,,,"LINESTRING (123.2563104 13.6457006, 123.255355 13.6455207)",,,,,,
2396217649,254722117,0,231215191,False,,residential,,73.433,,,"LINESTRING (123.2453814 13.6457635, 123.2453699 13.6451032)",,,,,,
2396217649,2396217646,0,231215343,False,,residential,,29.763,,,"LINESTRING (123.2453814 13.6457635, 123.2451099 13.6457184)",,,,,,
2396217649,254721930,0,231215343,False,,residential,,23.645,,,"LINESTRING (123.2453814 13.6457635, 123.2455946 13.6458114)",,,,,,
2396217651,2396217624,0,231215217,False,,unclassified,,28.776,,,"LINESTRING (123.2553084 13.6457755, 123.255355 13.6455207)",,,,,,
2396217651,2396217679,0,231215217,False,,unclassified,,27.419,,,"LINESTRING (123.2553084 13.6457755, 123.2552641 13.6460183)",,,,,,
2396217651,2396217665,0,231215262,False,,residential,,105.558,,,"LINESTRING (123.2553084 13.6457755, 123.2562671 13.6459578)",,,,,,
2396217651,2396217638,0,231215262,False,,residential,,94.611,,,"LINESTRING (123.2553084 13.6457755, 123.2544434 13.6456437)",,,,,,
2396217655,2396217447,0,231215253,False,,residential,,154.232,,,"LINESTRING (123.2498745 13.645849, 123.2499012 13.6444622)",,,,,,
2396217655,5704469002,0,231215253,False,,residential,,86.495,,,"LINESTRING (123.2498745 13.645849, 123.2498578 13.6466267)",,,,,,
2396217655,2396217663,0,231215290,False,,residential,,70.885,,,"LINESTRING (123.2498745 13.645849, 123.2505277 13.6459078)",,,,,,
2396217661,2396217638,0,231215214,False,,residential,,29.577,,,"LINESTRING (123.2543922 13.645905, 123.2544434 13.6456437)",,,,,,
2396217661,2396217679,0,231215235,False,,residential,,95.053,,,"LINESTRING (123.2543922 13.645905, 123.2552641 13.6460183)",,,,,,
2396217661,2396217725,0,231215214,False,,residential,,46.251000000000005,,,"LINESTRING (123.2543922 13.645905, 123.2543725 13.6460058, 123.2544406 13.6461528, 123.254531 13.646277)",,,,,,
2396217663,2396217502,0,231215183,False,,residential,,118.019,,,"LINESTRING (123.2505277 13.6459078, 123.2505565 13.6448468)",,,,,,
2396217663,2396217655,0,231215290,False,,residential,,70.885,,,"LINESTRING (123.2505277 13.6459078, 123.2498745 13.645849)",,,,,,
2396217663,2396217667,0,231215290,False,,residential,,69.342,,,"LINESTRING (123.2505277 13.6459078, 123.2511667 13.6459652)",,,,,,
2396217665,2396217648,0,231215180,False,,residential,,28.98,,,"LINESTRING (123.2562671 13.6459578, 123.2563104 13.6457006)",,,,,,
2396217665,2396217709,0,231215180,False,,residential,,26.468,,,"LINESTRING (123.2562671 13.6459578, 123.2562275 13.6461927)",,,,,,
2396217665,2396217651,0,231215262,False,,residential,,105.558,,,"LINESTRING (123.2562671 13.6459578, 123.2553084 13.6457755)",,,,,,
2396217667,2396217583,0,231215203,False,,residential,,80.478,,,"LINESTRING (123.2511667 13.6459652, 123.251193 13.6452419)",,,,,,
2396217667,2396217663,0,231215290,False,,residential,,69.342,,,"LINESTRING (123.2511667 13.6459652, 123.2505277 13.6459078)",,,,,,
2396217667,2396217675,0,231215290,False,,residential,,55.876,,,"LINESTRING (123.2511667 13.6459652, 123.2516816 13.6460115)",,,,,,
2396217669,2396217762,0,231215299,False,,service,,93.10799999999999,,,"LINESTRING (123.2663865 13.6459976, 123.2663879 13.6461524, 123.2662877 13.6462913, 123.2660951 13.6464109, 123.2660256 13.6465928, 123.2659667 13.6466708)",,,,,,
2396217669,2396217464,0,231215299,False,,service,,157.059,,,"LINESTRING (123.2663865 13.6459976, 123.2662877 13.6456415, 123.2662342 13.6454024, 123.2662074 13.6450593, 123.2661994 13.6449049, 123.2662556 13.6448243, 123.2663653 13.6447761, 123.2663385 13.6447255, 123.2663188 13.6447037)",,,,,,
2396217669,5707157416,0,600037515,False,,service,,87.98400000000001,,,"LINESTRING (123.2663865 13.6459976, 123.2665654 13.6461197, 123.2666539 13.6461641, 123.2667625 13.6461588, 123.2668859 13.646108, 123.2670119 13.646095, 123.2670924 13.6461106, 123.2671216 13.6461432)",,,,,,
2396217675,2396217667,0,231215290,False,,residential,,55.876,,,"LINESTRING (123.2516816 13.6460115, 123.2511667 13.6459652)",,,,,,
2396217675,2396217632,0,231215307,False,,residential,,49.957,,,"LINESTRING (123.2516816 13.6460115, 123.2516901 13.6455623)",,,,,,
2396217675,2396217771,0,231215307,False,,residential,,87.946,,,"LINESTRING (123.2516816 13.6460115, 123.2516674 13.6468023)",,,,,,
2396217679,2396217651,0,231215217,False,,unclassified,,27.419,,,"LINESTRING (123.2552641 13.6460183, 123.2553084 13.6457755)",,,,,,
2396217679,2396217732,0,231215217,False,,unclassified,,28.663,,,"LINESTRING (123.2552641 13.6460183, 123.2552177 13.6462721)",,,,,,
2396217679,2396217709,0,231215235,False,,residential,,105.892,,,"LINESTRING (123.2552641 13.6460183, 123.2562275 13.6461927)",,,,,,
2396217679,2396217661,0,231215235,False,,residential,,95.053,,,"LINESTRING (123.2552641 13.6460183, 123.2543922 13.645905)",,,,,,
2396217686,5707700046,0,231215285,False,,service,,159.37,,,"LINESTRING (123.2339667 13.6460908, 123.2332157 13.646134, 123.2330069 13.6461328, 123.2329318 13.6460494, 123.2329372 13.645661)",,,,,,
2396217686,2396217710,0,231215285,False,,service,,132.426,,,"LINESTRING (123.2339667 13.6460908, 123.2349837 13.6460754, 123.2351574 13.6461873)",,,,,,
2396217686,2396217692,0,231215323,False,,service,,263.939,,,"LINESTRING (123.2339667 13.6460908, 123.233964 13.6454681, 123.2350369 13.6454763, 123.2351124 13.6454851, 123.2351414 13.645582, 123.2351614 13.6456999, 123.2352003 13.6460131, 123.2352455 13.6461013)",,,,,,
2396217692,2396217715,0,231215167,True,,service,,18.883,,,"LINESTRING (123.2352455 13.6461013, 123.2353084 13.6461261, 123.2353349 13.6461873, 123.2353267 13.6462239)",,roundabout,,,,
2396217692,2396217686,0,231215323,False,,service,,263.939,,,"LINESTRING (123.2352455 13.6461013, 123.2352003 13.6460131, 123.2351614 13.6456999, 123.2351414 13.645582, 123.2351124 13.6454851, 123.2350369 13.6454763, 123.233964 13.6454681, 123.2339667 13.6460908)",,,,,,
2396217709,2396217665,0,231215180,False,,residential,,26.468,,,"LINESTRING (123.2562275 13.6461927, 123.2562671 13.6459578)",,,,,,
2396217709,2396217679,0,231215235,False,,residential,,105.892,,,"LINESTRING (123.2562275 13.6461927, 123.2552641 13.6460183)",,,,,,
2396217709,2396217732,0,"[231215180, 231215319]",False,,residential,,127.197,,,"LINESTRING (123.2562275 13.6461927, 123.2561983 13.646366, 123.2560552 13.6463415, 123.2558305 13.6463805, 123.2552177 13.6462721)",,,,,,
2396217710,2396217692,0,231215167,True,,service,,14.606,,,"LINESTRING (123.2351574 13.6461873, 123.2351832 13.6461268, 123.2351847 13.6461253, 123.2352455 13.6461013)",,roundabout,,,,
2396217710,2396217686,0,231215285,False,,service,,132.426,,,"LINESTRING (123.2351574 13.6461873, 123.2349837 13.6460754, 123.2339667 13.6460908)",,,,,,
2396217715,8403944310,0,903007770,False,,service,,20.646,,6,"LINESTRING (123.2353267 13.6462239, 123.2354962 13.6463096)",,,,,,
2396217715,2396217710,0,231215167,True,,service,,25.401000000000003,,,"LINESTRING (123.2353267 13.6462239, 123.2353087 13.6462488, 123.2352455 13.6462738, 123.2351829 13.6462481, 123.2351574 13.6461873)",,roundabout,,,,
2396217725,2396217661,0,231215214,False,,residential,,46.251,,,"LINESTRING (123.254531 13.646277, 123.2544406 13.6461528, 123.2543725 13.6460058, 123.2543922 13.645905)",,,,,,
2396217725,2396217754,0,231215214,False,,residential,,84.219,,,"LINESTRING (123.254531 13.646277, 123.25466 13.6464542, 123.2552075 13.6465485)",,,,,,
2396217725,2396217732,0,231215319,False,,residential,,78.21199999999999,,,"LINESTRING (123.254531 13.646277, 123.2546884 13.6461804, 123.2552177 13.6462721)",,,,,,
2396217732,2396217679,0,231215217,False,,unclassified,,28.663,,,"LINESTRING (123.2552177 13.6462721, 123.2552641 13.6460183)",,,,,,
2396217732,2396217754,0,231215217,False,,unclassified,,30.754,,,"LINESTRING (123.2552177 13.6462721, 123.2552075 13.6465485)",,,,,,
2396217732,2396217709,0,"[231215180, 231215319]",False,,residential,,127.19700000000002,,,"LINESTRING (123.2552177 13.6462721, 123.2558305 13.6463805, 123.2560552 13.6463415, 123.2561983 13.646366, 123.2562275 13.6461927)",,,,,,
2396217732,2396217725,0,231215319,False,,residential,,78.21199999999999,,,"LINESTRING (123.2552177 13.6462721, 123.2546884 13.6461804, 123.254531 13.646277)",,,,,,
2396217754,2396217732,0,231215217,False,,unclassified,,30.754,,,"LINESTRING (123.2552075 13.6465485, 123.2552177 13.6462721)",,,,,,
2396217754,2396217725,0,231215214,False,,residential,,84.219,,,"LINESTRING (123.2552075 13.6465485, 123.25466 13.6464542, 123.254531 13.646277)",,,,,,
2396217754,2396217801,0,231215217,False,,unclassified,,70.089,,,"LINESTRING (123.2552075 13.6465485, 123.2551754 13.6469095, 123.255123 13.6470424, 123.2550251 13.6471245)",,,,,,
2396217762,5707157412,0,231215173,False,,service,,424.449,,,"LINESTRING (123.2659667 13.6466708, 123.2658651 13.6463849, 123.2657956 13.6460938, 123.2656565 13.6458963, 123.265512 13.6455896, 123.2652285 13.6452153, 123.2651322 13.644841, 123.2650807 13.6448048, 123.2649788 13.6447618, 123.2648984 13.6447513, 123.2648541 13.6447214, 123.2648286 13.6446757, 123.2648219 13.644638, 123.2648018 13.6446171, 123.2647683 13.6445871, 123.2647254 13.6445011, 123.2646006 13.6442665, 123.264543 13.6441271, 123.2645068 13.6440528, 123.2644652 13.6439407, 123.2644343 13.6438338, 123.2644249 13.6437804, 123.2644035 13.6437465, 123.2643686 13.6437087, 123.2642815 13.6436696, 123.2642305 13.6436279, 123.2641876 13.6435745, 123.2640928 13.6434803)",,,,,,
2396217762,5707157438,0,231215299,False,,service,,91.47100000000002,,,"LINESTRING (123.2659667 13.6466708, 123.2660042 13.6469775, 123.2659994 13.6471493, 123.26599 13.6471962, 123.2659283 13.6472484, 123.2658479 13.6472731, 123.2657929 13.6472653, 123.2657205 13.6472301)",,,,,,
2396217762,2396217669,0,231215299,False,,service,,93.108,,,"LINESTRING (123.2659667 13.6466708, 123.2660256 13.6465928, 123.2660951 13.6464109, 123.2662877 13.6462913, 123.2663879 13.6461524, 123.2663865 13.6459976)",,,,,,
2396217771,2396217675,0,231215307,False,,residential,,87.946,,,"LINESTRING (123.2516674 13.6468023, 123.2516816 13.6460115)",,,,,,
2396217771,5704470685,0,231215307,False,,residential,,37.704,,,"LINESTRING (123.2516674 13.6468023, 123.2520148 13.646834)",,,,,,
2396217771,5704469002,0,599657622,False,,residential,,196.51600000000002,,,"LINESTRING (123.2516674 13.6468023, 123.250971 13.6467414, 123.2498578 13.6466267)",,,,,,
2396217782,5704470685,0,231215307,False,,residential,,20.816,,,"LINESTRING (123.2522055 13.6468605, 123.2520148 13.646834)",,,,,,
2396217782,5704470683,0,599657632,False,,unclassified,,92.153,,,"LINESTRING (123.2522055 13.6468605, 123.253057 13.6469068)",,,,,,
2396217782,5704372078,0,904921381,False,,unclassified,,297.025,,,"LINESTRING (123.2522055 13.6468605, 123.2521632 13.6482049, 123.2521136 13.6495302)",,,,,,
2396217801,3507471336,0,231215217,False,,unclassified,,8.708,,,"LINESTRING (123.2550251 13.6471245, 123.2549447 13.6471298)",,,,,,
2396217801,2396217754,0,231215217,False,,unclassified,,70.089,,,"LINESTRING (123.2550251 13.6471245, 123.255123 13.6470424, 123.2551754 13.6469095, 123.2552075 13.6465485)",,,,,,
2396217801,3507471325,0,343964806,False,,track,,452.758,,,"LINESTRING (123.2550251 13.6471245, 123.2571202 13.6475546, 123.2574045 13.645583)",,,,,,
2396217821,5707157310,0,231215272,False,,unclassified,,160.76399999999998,,,"LINESTRING (123.2674853 13.647277, 123.2674626 13.6474373, 123.2674076 13.6476563, 123.2673794 13.6477814, 123.2673177 13.6479286, 123.2672775 13.6480238, 123.2672386 13.6481346, 123.2671447 13.6483001, 123.2670901 13.648407, 123.2669554 13.648612)",,,,,,
2396217821,5707157424,0,231215272,False,,unclassified,,122.01299999999999,,,"LINESTRING (123.2674853 13.647277, 123.2674813 13.647092, 123.267488 13.6468626, 123.2674585 13.6466619, 123.267429 13.6465133, 123.2673901 13.6463817, 123.2673432 13.6462527, 123.2673232 13.6462013)",,,,,,
2396217821,2396217834,0,231215340,False,,service,,234.80599999999998,,,"LINESTRING (123.2674853 13.647277, 123.2673201 13.6470919, 123.2670152 13.6469255, 123.2667959 13.6470295, 123.2666461 13.6473466, 123.2664803 13.6475753, 123.2663893 13.6477676, 123.2662449 13.6478924, 123.2660684 13.6480899)",,,,,,
2396217834,2396217821,0,231215340,False,,service,,234.80599999999998,,,"LINESTRING (123.2660684 13.6480899, 123.2662449 13.6478924, 123.2663893 13.6477676, 123.2664803 13.6475753, 123.2666461 13.6473466, 123.2667959 13.6470295, 123.2670152 13.6469255, 123.2673201 13.6470919, 123.2674853 13.647277)",,,,,,
2396217834,5707157279,0,600037509,False,,service,,106.49000000000001,,,"LINESTRING (123.2660684 13.6480899, 123.2659873 13.6480616, 123.2658841 13.6479443, 123.2658304 13.6478583, 123.265809 13.6478335, 123.2657889 13.6477358, 123.2657956 13.6476602, 123.2657647 13.6475924, 123.2657231 13.6475364, 123.2657003 13.6474647, 123.2656869 13.6473318, 123.2656786 13.647273)",,,,,,
2396217834,5707157302,0,600037510,False,,service,,246.11499999999998,,,"LINESTRING (123.2660684 13.6480899, 123.2660437 13.6481919, 123.2660142 13.6482831, 123.2659391 13.6483353, 123.2658505 13.64839, 123.2658076 13.6484864, 123.2658184 13.6486428, 123.2657942 13.648708, 123.2657352 13.6487236, 123.2656896 13.648695, 123.2656521 13.648549, 123.2656145 13.6483978, 123.2655555 13.6481398, 123.2655153 13.647999, 123.2654509 13.6478452, 123.2653785 13.647655, 123.2653785 13.6475872, 123.2653597 13.6475116, 123.2653517 13.6474777, 123.2653087 13.6474543, 123.2652605 13.64741)",,,,,,
2396217846,5974053936,0,231215272,False,,unclassified,,10.861,,,"LINESTRING (123.2661154 13.6494229, 123.2660313 13.6494764)",,,,,,
2396217846,5707157469,0,231215208,True,,unclassified,,43.31100000000001,,,"LINESTRING (123.2661154 13.6494229, 123.2660772 13.6495824, 123.2660745 13.6496789, 123.2660879 13.6497219, 123.2661082 13.6497556, 123.2661416 13.6497871)",,,,,,
2396217846,5707157310,0,231215272,False,,unclassified,,128.872,,,"LINESTRING (123.2661154 13.6494229, 123.2662196 13.6493448, 123.2665479 13.6490924, 123.2667464 13.6488917, 123.2668993 13.6486976, 123.2669554 13.648612)",,,,,,
2396217854,5974053937,0,231215272,False,,unclassified,,10.84,,,"LINESTRING (123.2656739 13.6496251, 123.265772 13.6496047)",,,,,,
2396217854,2396217373,0,"[231215272, 600037516]",False,,unclassified,,813.2980000000001,,,"LINESTRING (123.2656739 13.6496251, 123.2655466 13.6496382, 123.2653999 13.6496345, 123.2651483 13.649587, 123.2649493 13.6494756, 123.2648166 13.6493479, 123.2646771 13.6491589, 123.264608 13.6489684, 123.2645658 13.6487705, 123.2645778 13.6485542, 123.2645966 13.6483848, 123.2645939 13.6482753, 123.2645939 13.6480108, 123.2645671 13.6478439, 123.2644759 13.6474855, 123.2643499 13.6470712, 123.2639501 13.6462913, 123.2637665 13.6460989, 123.2636726 13.6459425, 123.2636055 13.6458018, 123.2635626 13.6456193, 123.2635703 13.645418, 123.2636216 13.6446549, 123.2636377 13.6442326, 123.2636726 13.6438182, 123.263704 13.643661, 123.2637879 13.6435471, 123.2638872 13.6434715, 123.2640132 13.6434012)",,,,,,
2396217910,2396217912,0,231215276,False,,residential,,33.237,,,"LINESTRING (123.2551928 13.6541593, 123.2554972 13.6542023)",,,,,,
2396217910,2396217921,0,231215332,False,,residential,,30.471,,,"LINESTRING (123.2551928 13.6541593, 123.2551538 13.6544307)",,,,,,
2396217910,5707113588,0,231215276,False,,residential,,197.68099999999998,,,"LINESTRING (123.2551928 13.6541593, 123.2550462 13.6541379, 123.2539925 13.6540512, 123.2533702 13.6540095)",,,,,,
2396217912,2396217914,0,231215276,False,,residential,,45.557,,,"LINESTRING (123.2554972 13.6542023, 123.2559063 13.6543014)",,,,,,
2396217912,2396217910,0,231215276,False,,residential,,33.237,,,"LINESTRING (123.2554972 13.6542023, 123.2551928 13.6541593)",,,,,,
2396217912,2396217995,0,231215255,False,,residential,,190.196,,,"LINESTRING (123.2554972 13.6542023, 123.255453 13.6544591, 123.2554167 13.6548292, 123.2553999 13.6551584, 123.2554087 13.6553961, 123.2554369 13.6555694, 123.2554838 13.6559017)",,,,,,
2396217914,2396217918,0,231215276,False,,residential,,39.27,,,"LINESTRING (123.2559063 13.6543014, 123.2562616 13.6543757)",,,,,,
2396217914,2396217912,0,231215276,False,,residential,,45.557,,,"LINESTRING (123.2559063 13.6543014, 123.2554972 13.6542023)",,,,,,
2396217914,2396217993,0,23519703,False,Caceres Heights,residential,,170.388,,5,"LINESTRING (123.2559063 13.6543014, 123.2558224 13.6546023, 123.2557708 13.6548592, 123.255748 13.654996, 123.2557517 13.6551104, 123.2557574 13.655271, 123.2557748 13.655413, 123.2557923 13.6555811, 123.2558452 13.6558085)",,,,,,
2396217916,2396217921,0,600029858,False,,residential,,195.468,,,"LINESTRING (123.253351 13.6542852, 123.2551538 13.6544307)",,,,,,
2396217916,2396217938,0,600029858,False,,residential,,31.688,,,"LINESTRING (123.253351 13.6542852, 123.2533407 13.65457)",,,,,,
2396217916,5707113588,0,600029857,False,,residential,,30.820999999999998,,,"LINESTRING (123.253351 13.6542852, 123.2533525 13.6541088, 123.2533702 13.6540095)",,,,,,
2396217918,2396217914,0,231215276,False,,residential,,39.27,,,"LINESTRING (123.2562616 13.6543757, 123.2559063 13.6543014)",,,,,,
2396217918,2396217922,0,231215276,False,,residential,,35.236000000000004,,,"LINESTRING (123.2562616 13.6543757, 123.2564065 13.6544096, 123.2565621 13.6544917)",,,,,,
2396217918,2396217991,0,231215321,False,,residential,,154.773,,,"LINESTRING (123.2562616 13.6543757, 123.2562201 13.6545334, 123.2561946 13.6546715, 123.256153 13.6548644, 123.2561262 13.6550507, 123.2561181 13.6552645, 123.2561249 13.6553909, 123.2561772 13.6555994, 123.256212 13.655744)",,,,,,
2396217921,2396217910,0,231215332,False,,residential,,30.471,,,"LINESTRING (123.2551538 13.6544307, 123.2551928 13.6541593)",,,,,,
2396217921,2396217945,0,231215332,False,,residential,,32.38,,,"LINESTRING (123.2551538 13.6544307, 123.2551363 13.6547214)",,,,,,
2396217921,2396217916,0,600029858,False,,residential,,195.468,,,"LINESTRING (123.2551538 13.6544307, 123.253351 13.6542852)",,,,,,
2396217922,2396217965,0,231215276,False,,residential,,154.84900000000002,,,"LINESTRING (123.2565621 13.6544917, 123.2568839 13.6546689, 123.2570046 13.6547158, 123.2571629 13.6547367, 123.2573895 13.6547588, 123.2575022 13.6547679, 123.2576144 13.6547894, 123.2576551 13.6548318, 123.2576886 13.6548787, 123.25771 13.6549334, 123.2577154 13.655069)",,,,,,
2396217922,2396217918,0,231215276,False,,residential,,35.236000000000004,,,"LINESTRING (123.2565621 13.6544917, 123.2564065 13.6544096, 123.2562616 13.6543757)",,,,,,
2396217922,2396217959,0,231215309,False,,residential,,50.46,,,"LINESTRING (123.2565621 13.6544917, 123.2564911 13.6547738, 123.2564709 13.654936)",,,,,,
2396217938,2396217945,0,231215184,False,,residential,,194.748,,,"LINESTRING (123.2533407 13.65457, 123.2551363 13.6547214)",,,,,,
2396217938,2396217916,0,600029858,False,,residential,,31.688,,,"LINESTRING (123.2533407 13.65457, 123.253351 13.6542852)",,,,,,
2396217938,2396217955,0,600029858,False,,residential,,29.881,,,"LINESTRING (123.2533407 13.65457, 123.2533154 13.6548376)",,,,,,
2396217945,2396217938,0,231215184,False,,residential,,194.748,,,"LINESTRING (123.2551363 13.6547214, 123.2533407 13.65457)",,,,,,
2396217945,2396217921,0,231215332,False,,residential,,32.38,,,"LINESTRING (123.2551363 13.6547214, 123.2551538 13.6544307)",,,,,,
2396217945,2396217963,0,231215332,False,,residential,,29.027,,,"LINESTRING (123.2551363 13.6547214, 123.2551206 13.654982)",,,,,,
2396217955,2396217963,0,231215188,False,,residential,,195.716,,,"LINESTRING (123.2533154 13.6548376, 123.2551206 13.654982)",,,,,,
2396217955,2396217938,0,600029858,False,,residential,,29.881,,,"LINESTRING (123.2533154 13.6548376, 123.2533407 13.65457)",,,,,,
2396217955,2396217967,0,600029858,False,,residential,,31.577,,,"LINESTRING (123.2533154 13.6548376, 123.2532968 13.655121)",,,,,,
2396217959,2396217965,0,231215283,False,,residential,,135.708,,,"LINESTRING (123.2564709 13.654936, 123.2566412 13.6549491, 123.256845 13.6549882, 123.257006 13.6550247, 123.2571454 13.6550494, 123.2574338 13.6550599, 123.2577154 13.655069)",,,,,,
2396217959,2396217922,0,231215309,False,,residential,,50.46,,,"LINESTRING (123.2564709 13.654936, 123.2564911 13.6547738, 123.2565621 13.6544917)",,,,,,
2396217959,2396217974,0,231215309,False,,residential,,42.635000000000005,,,"LINESTRING (123.2564709 13.654936, 123.2564474 13.6551185, 123.2564541 13.6553179)",,,,,,
2396217963,2396217955,0,231215188,False,,residential,,195.716,,,"LINESTRING (123.2551206 13.654982, 123.2533154 13.6548376)",,,,,,
2396217963,2396217945,0,231215332,False,,residential,,29.027,,,"LINESTRING (123.2551206 13.654982, 123.2551363 13.6547214)",,,,,,
2396217963,2396217973,0,231215332,False,,residential,,27.757,,,"LINESTRING (123.2551206 13.654982, 123.2551056 13.6552312)",,,,,,
