osmid,y,x,street_count,highway,ref,geometry
2481244776,14.3234139,120.9665788,3,,,POINT (120.9665788 14.3234139)
2481244777,14.3238302,120.9659997,4,,,POINT (120.9659997 14.3238302)
2481251503,14.3170704,120.9609405,3,,,POINT (120.9609405 14.3170704)
2481251506,14.3176372,120.9617657,3,,,POINT (120.9617657 14.3176372)
2481251508,14.3170125,120.9607588,3,,,POINT (120.9607588 14.3170125)
2481251510,14.3171353,120.961143,3,,,POINT (120.961143 14.3171353)
2481251513,14.3175356,120.9606636,3,,,POINT (120.9606636 14.3175356)
2481251514,14.3168973,120.9616492,3,,,POINT (120.9616492 14.3168973)
2481251516,14.3167971,120.9614929,3,,,POINT (120.9614929 14.3167971)
2481251519,14.3180948,120.9616086,3,,,POINT (120.9616086 14.3180948)
2481253632,14.3177467,120.9639808,3,,,POINT (120.9639808 14.3177467)
2481253633,14.3176945,120.9634206,3,,,POINT (120.9634206 14.3176945)
2481254878,14.3177558,120.9631895,3,,,POINT (120.9631895 14.3177558)
2481254880,14.3179637,120.9638918,3,,,POINT (120.9638918 14.3179637)
2481254884,14.3176909,120.9623549,3,,,POINT (120.9623549 14.3176909)
2481254889,14.318006,120.9632291,4,,,POINT (120.9632291 14.318006)
2481255858,14.3156432,120.9648603,4,,,POINT (120.9648603 14.3156432)
2481255860,14.3161693,120.9646805,3,,,POINT (120.9646805 14.3161693)
2481255861,14.3160158,120.9644849,3,,,POINT (120.9644849 14.3160158)
2481255864,14.3167236,120.9641583,3,,,POINT (120.9641583 14.3167236)
2483243946,14.3460188,120.9456945,4,,,POINT (120.9456945 14.3460188)
2483244329,14.3458902,120.9453475,4,,,POINT (120.9453475 14.3458902)
2483244431,14.345761,120.9449849,3,,,POINT (120.9449849 14.345761)
2490418769,14.3400996,120.9619309,1,,,POINT (120.9619309 14.3400996)
2530473239,14.273507,120.9818967,3,,,POINT (120.9818967 14.273507)
2553632055,14.2698421,120.9664463,1,,,POINT (120.9664463 14.2698421)
2553655855,14.361561,120.9397089,3,,,POINT (120.9397089 14.361561)
2558149389,14.3295591,120.9438496,3,,,POINT (120.9438496 14.3295591)
2558149396,14.32882,120.9444664,3,,,POINT (120.9444664 14.32882)
2558149399,14.3280805,120.9438518,4,,,POINT (120.9438518 14.3280805)
2558149404,14.3286289,120.9435844,3,,,POINT (120.9435844 14.3286289)
2558149406,14.3287954,120.9438408,3,,,POINT (120.9438408 14.3287954)
2561183543,14.3351112,120.9590562,3,,,POINT (120.9590562 14.3351112)
2561183544,14.3351061,120.959346,3,,,POINT (120.959346 14.3351061)
2561183545,14.3358039,120.9590155,3,,,POINT (120.9590155 14.3358039)
2561183546,14.3360481,120.9590243,3,,,POINT (120.9590243 14.3360481)
2561183547,14.3354439,120.9590367,3,,,POINT (120.9590367 14.3354439)
2561183552,14.3405438,120.9598908,3,,,POINT (120.9598908 14.3405438)
2561183554,14.3403868,120.9599992,1,,,POINT (120.9599992 14.3403868)
2561183556,14.3376593,120.962912,1,,,POINT (120.962912 14.3376593)
2561183560,14.337655,120.9621499,3,,,POINT (120.9621499 14.337655)
2561183561,14.3376568,120.9624761,3,,,POINT (120.9624761 14.3376568)
2561190722,14.3331001,120.9639185,3,,,POINT (120.9639185 14.3331001)
2561190726,14.3334518,120.9636804,3,,,POINT (120.9636804 14.3334518)
2561190727,14.3348182,120.9620932,3,,,POINT (120.9620932 14.3348182)
2561190731,14.3345071,120.9621354,3,,,POINT (120.9621354 14.3345071)
2561190732,14.333508,120.9623166,3,,,POINT (120.9623166 14.333508)
2561190736,14.3337962,120.9622584,3,,,POINT (120.9622584 14.3337962)
2561190737,14.333263,120.9614828,3,,,POINT (120.9614828 14.333263)
2561190741,14.3335432,120.9614417,3,,,POINT (120.9614417 14.3335432)
2599490250,14.2651176,120.9699491,3,,,POINT (120.9699491 14.2651176)
2599490251,14.2657428,120.9694664,1,,,POINT (120.9694664 14.2657428)
2599491728,14.2656335,120.9704147,3,,,POINT (120.9704147 14.2656335)
2599711914,14.2653422,120.9633758,3,,,POINT (120.9633758 14.2653422)
2599711919,14.2710067,120.9629493,4,,,POINT (120.9629493 14.2710067)
2599711941,14.2702118,120.9633484,3,,,POINT (120.9633484 14.2702118)
2599711947,14.2723446,120.9627958,1,,,POINT (120.9627958 14.2723446)
2599711957,14.2706997,120.9670212,3,,,POINT (120.9670212 14.2706997)
2599711959,14.2706713,120.9669608,4,,,POINT (120.9669608 14.2706713)
2599711960,14.2696065,120.9613982,3,,,POINT (120.9613982 14.2696065)
2599711962,14.2704319,120.9621611,4,,,POINT (120.9621611 14.2704319)
2599711972,14.2659053,120.961972,3,,,POINT (120.961972 14.2659053)
2599711993,14.270331,120.9661072,3,,,POINT (120.9661072 14.270331)
2599712001,14.2703711,120.9668831,3,,,POINT (120.9668831 14.2703711)
2599712005,14.2692118,120.9617869,3,,,POINT (120.9617869 14.2692118)
2599712019,14.2719255,120.9618675,3,,,POINT (120.9618675 14.2719255)
2599712027,14.2704495,120.9668522,3,,,POINT (120.9668522 14.2704495)
2599712033,14.2703014,120.967225,3,,,POINT (120.967225 14.2703014)
2599712037,14.270277,120.9671736,4,,,POINT (120.9671736 14.270277)
2611781602,14.3530753,120.9431283,3,,,POINT (120.9431283 14.3530753)
2611781604,14.3529798,120.9423667,3,,,POINT (120.9423667 14.3529798)
2615855145,14.2782138,120.9740575,3,,,POINT (120.9740575 14.2782138)
2615855149,14.2772358,120.9696869,4,crossing,,POINT (120.9696869 14.2772358)
2615855154,14.2801982,120.9724058,3,,,POINT (120.9724058 14.2801982)
2615855158,14.2774765,120.9742085,1,,,POINT (120.9742085 14.2774765)
2615855162,14.275385,120.9678764,4,,,POINT (120.9678764 14.275385)
2615855164,14.2788469,120.9725555,3,,,POINT (120.9725555 14.2788469)
2615855166,14.276928,120.9694603,4,,,POINT (120.9694603 14.276928)
2615855172,14.2779157,120.9741167,4,,,POINT (120.9741167 14.2779157)
2615855178,14.2758119,120.9687653,3,,,POINT (120.9687653 14.2758119)
2615855180,14.2804005,120.9732515,3,,,POINT (120.9732515 14.2804005)
2615855192,14.2759948,120.9690271,3,,,POINT (120.9690271 14.2759948)
2615855195,14.278074,120.9701653,1,,,POINT (120.9701653 14.278074)
2615855196,14.2785039,120.9725205,3,,,POINT (120.9725205 14.2785039)
2615855198,14.2753946,120.9664432,3,,,POINT (120.9664432 14.2753946)
2615855200,14.2768622,120.9694043,4,crossing,,POINT (120.9694043 14.2768622)
2615855202,14.2781211,120.9723704,3,,,POINT (120.9723704 14.2781211)
2615855206,14.2775056,120.9710033,4,crossing,,POINT (120.9710033 14.2775056)
2615855216,14.2807464,120.9732614,3,,,POINT (120.9732614 14.2807464)
2615855218,14.2791621,120.9737961,3,,,POINT (120.9737961 14.2791621)
2615855221,14.2800497,120.9731975,3,,,POINT (120.9731975 14.2800497)
2615855223,14.2797297,120.97327,3,,,POINT (120.97327 14.2797297)
2615855224,14.2792129,120.9725748,3,,,POINT (120.9725748 14.2792129)
2615855233,14.2757939,120.9666394,3,,,POINT (120.9666394 14.2757939)
2615855234,14.2756569,120.9684921,3,,,POINT (120.9684921 14.2756569)
2615855235,14.2774577,120.9721508,4,crossing,,POINT (120.9721508 14.2774577)
2615855236,14.2774946,120.9710669,3,,,POINT (120.9710669 14.2774946)
2615855245,14.2779571,120.9743046,1,,,POINT (120.9743046 14.2779571)
2615855254,14.2764471,120.9695408,3,,,POINT (120.9695408 14.2764471)
2615855255,14.2750832,120.965197,4,traffic_signals,,POINT (120.965197 14.2750832)
2615855256,14.278512,120.9739857,3,,,POINT (120.9739857 14.278512)
2615855261,14.274911,120.9652454,4,traffic_signals,,POINT (120.9652454 14.274911)
2615855264,14.275427,120.9663178,3,,,POINT (120.9663178 14.275427)
2615855267,14.2753036,120.9664717,3,,,POINT (120.9664717 14.2753036)
2615855270,14.2771971,120.9723048,3,,,POINT (120.9723048 14.2771971)
2615855271,14.2777805,120.9722304,3,,,POINT (120.9722304 14.2777805)
2615855272,14.2774737,120.9711885,4,crossing,,POINT (120.9711885 14.2774737)
2615855273,14.2752528,120.965682,4,crossing,,POINT (120.965682 14.2752528)
2615855274,14.2762287,120.9693128,3,,,POINT (120.9693128 14.2762287)
2615855275,14.2774796,120.9722377,4,,,POINT (120.9722377 14.2774796)
2615855277,14.2798342,120.972401,3,,,POINT (120.972401 14.2798342)
2615855278,14.2806316,120.9727336,3,,,POINT (120.9727336 14.2806316)
2615855279,14.2755009,120.9681849,3,,,POINT (120.9681849 14.2755009)
2615855282,14.2794265,120.9734661,3,,,POINT (120.9734661 14.2794265)
2615855283,14.2750823,120.9668587,4,,,POINT (120.9668587 14.2750823)
2615855284,14.2795314,120.9725638,3,,,POINT (120.9725638 14.2795314)
2615855918,14.2780406,120.9703329,3,,,POINT (120.9703329 14.2780406)
2615855921,14.2776352,120.9741792,3,,,POINT (120.9741792 14.2776352)
2615855922,14.2775391,120.9701811,3,,,POINT (120.9701811 14.2775391)
2615860732,14.2737368,120.9700525,3,,,POINT (120.9700525 14.2737368)
2615860736,14.2749467,120.9718616,1,,,POINT (120.9718616 14.2749467)
2615860738,14.2732129,120.9685206,4,,,POINT (120.9685206 14.2732129)
2615860739,14.275857,120.9697365,3,,,POINT (120.9697365 14.275857)
2615860740,14.2752786,120.9706387,3,,,POINT (120.9706387 14.2752786)
2615860741,14.2738857,120.9686958,3,,,POINT (120.9686958 14.2738857)
2615860743,14.2744508,120.9698385,3,,,POINT (120.9698385 14.2744508)
2615860744,14.2750596,120.9703729,3,,,POINT (120.9703729 14.2750596)
2615860747,14.2751227,120.9710951,3,,,POINT (120.9710951 14.2751227)
2615860748,14.2730474,120.9685697,1,,,POINT (120.9685697 14.2730474)
2615860749,14.2748825,120.9715789,3,,,POINT (120.9715789 14.2748825)
2615860750,14.2740286,120.9693145,3,,,POINT (120.9693145 14.2740286)
2615860752,14.2747315,120.9700853,3,,,POINT (120.9700853 14.2747315)
2615860753,14.2735137,120.9684314,4,,,POINT (120.9684314 14.2735137)
2615860755,14.2759486,120.9700465,3,,,POINT (120.9700465 14.2759486)
2615860758,14.2739575,120.9690068,3,,,POINT (120.9690068 14.2739575)
2615860759,14.2741599,120.9696059,4,,,POINT (120.9696059 14.2741599)
2615860760,14.2738051,120.968345,4,,,POINT (120.968345 14.2738051)
2648476076,14.3136445,120.9297055,3,,,POINT (120.9297055 14.3136445)
2648476078,14.3140089,120.9297013,3,,,POINT (120.9297013 14.3140089)
2648476079,14.3140113,120.9315745,3,,,POINT (120.9315745 14.3140113)
2648476080,14.3143423,120.929711,3,,,POINT (120.929711 14.3143423)
2648476081,14.3143546,120.9314936,3,,,POINT (120.9314936 14.3143546)
2648476082,14.3146896,120.9297173,3,,,POINT (120.9297173 14.3146896)
2648476083,14.3147033,120.931401,3,,,POINT (120.931401 14.3147033)
2648476084,14.3150311,120.9297261,3,,,POINT (120.9297261 14.3150311)
2648476085,14.3150334,120.9313245,3,,,POINT (120.9313245 14.3150334)
2648476086,14.315379,120.9297325,3,,,POINT (120.9297325 14.315379)
2648476087,14.3153836,120.9312325,3,,,POINT (120.9312325 14.3153836)
2648476090,14.3155741,120.9311485,3,,,POINT (120.9311485 14.3155741)
2648476091,14.3156348,120.9310097,3,,,POINT (120.9310097 14.3156348)
2648476092,14.3156366,120.9297354,3,,,POINT (120.9297354 14.3156366)
2648476096,14.3157543,120.9311848,3,,,POINT (120.9311848 14.3157543)
2648476099,14.3157694,120.9310616,3,,,POINT (120.9310616 14.3157694)
2648476101,14.3159072,120.9297435,3,,,POINT (120.9297435 14.3159072)
2648476102,14.315922,120.930985,3,,,POINT (120.930985 14.315922)
2648476103,14.3162645,120.9297503,3,,,POINT (120.9297503 14.3162645)
2648476111,14.3165926,120.929759,3,,,POINT (120.929759 14.3165926)
2648476113,14.3166027,120.9300719,3,,,POINT (120.9300719 14.3166027)
2648476147,14.3172439,120.9335561,3,,,POINT (120.9335561 14.3172439)
2648476154,14.3179874,120.9297878,3,,,POINT (120.9297878 14.3179874)
2648476159,14.3181071,120.9301245,3,,,POINT (120.9301245 14.3181071)
2648476161,14.3181885,120.930361,3,,,POINT (120.930361 14.3181885)
2648476165,14.3183858,120.9299278,3,,,POINT (120.9299278 14.3183858)
2648476171,14.3186728,120.9297515,3,,,POINT (120.9297515 14.3186728)
2709636250,14.3162854,120.9810639,3,,,POINT (120.9810639 14.3162854)
2728807162,14.2964742,120.945547,3,,,POINT (120.945547 14.2964742)
2728882774,14.2938071,120.939004,3,,,POINT (120.939004 14.2938071)
2738801971,14.2913573,120.9373276,3,,,POINT (120.9373276 14.2913573)
2738802065,14.2912096,120.9376803,3,,,POINT (120.9376803 14.2912096)
2738802084,14.2908879,120.9383533,1,,,POINT (120.9383533 14.2908879)
2738802088,14.2910996,120.938219,1,,,POINT (120.938219 14.2910996)
2738824955,14.2908026,120.9381682,3,,,POINT (120.9381682 14.2908026)
2738824961,14.2910281,120.9380511,3,,,POINT (120.9380511 14.2910281)
2738824989,14.2907352,120.9375998,3,,,POINT (120.9375998 14.2907352)
2738825115,14.290631,120.9373447,4,,,POINT (120.9373447 14.290631)
2738866086,14.2909257,120.9369099,3,,,POINT (120.9369099 14.2909257)
2738866089,14.291179,120.9368017,3,,,POINT (120.9368017 14.291179)
2738866093,14.2905428,120.9365932,1,,,POINT (120.9365932 14.2905428)
2738866102,14.2907699,120.9362766,3,,,POINT (120.9362766 14.2907699)
2738866113,14.2908398,120.9366548,3,,,POINT (120.9366548 14.2908398)
2738866119,14.2906098,120.9367518,3,,,POINT (120.9367518 14.2906098)
2738866127,14.2899951,120.937011,3,,,POINT (120.937011 14.2899951)
2738866138,14.2898451,120.9366578,1,,,POINT (120.9366578 14.2898451)
2738866173,14.2902964,120.9384035,3,,,POINT (120.9384035 14.2902964)
2738866184,14.2901844,120.9381396,3,,,POINT (120.9381396 14.2901844)
2738866208,14.2897487,120.9371149,3,,,POINT (120.9371149 14.2897487)
2738866228,14.2905281,120.9370798,3,,,POINT (120.9370798 14.2905281)
2738866235,14.2899672,120.9376278,3,,,POINT (120.9376278 14.2899672)
2738866238,14.2900784,120.9378899,3,,,POINT (120.9378899 14.2900784)
2738866245,14.2898564,120.9373668,3,,,POINT (120.9373668 14.2898564)
2738866248,14.2895751,120.9374202,3,,,POINT (120.9374202 14.2895751)
2738866257,14.2896738,120.9376711,3,,,POINT (120.9376711 14.2896738)
2738866263,14.2897878,120.9379551,3,,,POINT (120.9379551 14.2897878)
2738866267,14.2894651,120.937167,3,,,POINT (120.937167 14.2894651)
2738866331,14.2893609,120.9369169,3,,,POINT (120.9369169 14.2893609)
2738876799,14.2895235,120.9380443,3,,,POINT (120.9380443 14.2895235)
2738876829,14.2896581,120.9383732,3,,,POINT (120.9383732 14.2896581)
2738876864,14.2891738,120.9378392,3,,,POINT (120.9378392 14.2891738)
2738876906,14.2892603,120.9381324,4,,,POINT (120.9381324 14.2892603)
2738882138,14.2891012,120.9375811,3,,,POINT (120.9375811 14.2891012)
2738882141,14.2888624,120.9367832,3,,,POINT (120.9367832 14.2888624)
2738899459,14.2890028,120.9382182,3,,,POINT (120.9382182 14.2890028)
2738899480,14.2887497,120.9383032,3,,,POINT (120.9383032 14.2887497)
2738899543,14.289018,120.9373114,3,,,POINT (120.9373114 14.289018)
2767105807,14.3351007,120.9844346,1,,,POINT (120.9844346 14.3351007)
2767105832,14.3353439,120.9844325,1,,,POINT (120.9844325 14.3353439)
2767105833,14.3353565,120.9847279,3,,,POINT (120.9847279 14.3353565)
2767105852,14.3355374,120.9844308,1,,,POINT (120.9844308 14.3355374)
2767105853,14.3355482,120.9847205,3,,,POINT (120.9847205 14.3355482)
2767105854,14.3357485,120.9844289,1,,,POINT (120.9844289 14.3357485)
2767105855,14.3357593,120.9847124,3,,,POINT (120.9847124 14.3357593)
2794922878,14.2763471,120.9652747,1,,,POINT (120.9652747 14.2763471)
2794923594,14.2723921,120.9661803,4,,,POINT (120.9661803 14.2723921)
2794923596,14.2723323,120.967243,1,,,POINT (120.967243 14.2723323)
2854379869,14.3261954,120.9404322,3,,,POINT (120.9404322 14.3261954)
2861509938,14.2739242,120.96983,4,,,POINT (120.96983 14.2739242)
2863456265,14.2750869,120.965734,4,,,POINT (120.965734 14.2750869)
2863456267,14.2754686,120.9667258,3,,,POINT (120.9667258 14.2754686)
2863472205,14.2788208,120.9739168,4,,,POINT (120.9739168 14.2788208)
2916683508,14.3485203,120.9375181,4,,,POINT (120.9375181 14.3485203)
2942886460,14.314565,120.9521179,3,,,POINT (120.9521179 14.314565)
2979100356,14.2683496,120.9409484,3,,,POINT (120.9409484 14.2683496)
2979100360,14.2688808,120.942938,3,,,POINT (120.942938 14.2688808)
2979100403,14.2869348,120.9388422,3,,,POINT (120.9388422 14.2869348)
2979101404,14.288633,120.9369111,3,,,POINT (120.9369111 14.288633)
2979101524,14.2889463,120.9370567,3,,,POINT (120.9370567 14.2889463)
2979101583,14.2895438,120.9366303,1,,,POINT (120.9366303 14.2895438)
2979101667,14.290974,120.9361878,3,,,POINT (120.9361878 14.290974)
2979101680,14.2912112,120.9360846,3,,,POINT (120.9360846 14.2912112)
2979101681,14.2912029,120.9356228,1,,,POINT (120.9356228 14.2912029)
2979101682,14.2912757,120.9370516,3,,,POINT (120.9370516 14.2912757)
2979101685,14.2913355,120.9357375,3,,,POINT (120.9357375 14.2913355)
2979101691,14.2914913,120.9369727,3,,,POINT (120.9369727 14.2914913)
2979101692,14.2914754,120.9359581,4,,,POINT (120.9359581 14.2914754)
2979101694,14.2915303,120.9369228,3,,,POINT (120.9369228 14.2915303)
2979101711,14.2917288,120.9366465,3,,,POINT (120.9366465 14.2917288)
2979101732,14.29284,120.9353802,4,,,POINT (120.9353802 14.29284)
3077743242,14.3564161,120.9925683,3,,,POINT (120.9925683 14.3564161)
3077743258,14.3511783,120.9905436,3,,,POINT (120.9905436 14.3511783)
3077743259,14.3537243,120.9998245,3,,,POINT (120.9998245 14.3537243)
3077743267,14.3495327,120.9965486,1,,,POINT (120.9965486 14.3495327)
3077743292,14.3314587,121.0010352,3,,,POINT (121.0010352 14.3314587)
3077743310,14.3302013,121.0002458,3,,,POINT (121.0002458 14.3302013)
3077743348,14.3511256,120.9922518,3,,,POINT (120.9922518 14.3511256)
3077743360,14.3500688,120.9944996,3,,,POINT (120.9944996 14.3500688)
3077743363,14.3493776,120.9950937,3,,,POINT (120.9950937 14.3493776)
3077743373,14.346323,120.9940061,1,,,POINT (120.9940061 14.346323)
3077743484,14.3538723,120.9991263,1,,,POINT (120.9991263 14.3538723)
3077743511,14.3544691,121.0017619,3,,,POINT (121.0017619 14.3544691)
3077743539,14.3528571,121.0017243,3,,,POINT (121.0017243 14.3528571)
3077743546,14.326627,120.9926989,3,,,POINT (120.9926989 14.326627)
3077743549,14.3240397,120.9965942,1,,,POINT (120.9965942 14.3240397)
3080727266,14.3217383,120.950288,3,,,POINT (120.950288 14.3217383)
3086708278,14.3278139,120.9392381,3,,,POINT (120.9392381 14.3278139)
3101458745,14.2682996,120.9678176,3,,,POINT (120.9678176 14.2682996)
3115079062,14.3175947,120.9570327,3,,,POINT (120.9570327 14.3175947)
3189706869,14.3191306,120.9385561,3,,,POINT (120.9385561 14.3191306)
3202685819,14.3075304,120.9645982,1,,,POINT (120.9645982 14.3075304)
3202685820,14.3077789,120.9644176,3,,,POINT (120.9644176 14.3077789)
3202685821,14.3076178,120.9641137,3,,,POINT (120.9641137 14.3076178)
3202685822,14.3071556,120.9636233,3,,,POINT (120.9636233 14.3071556)
3202685823,14.3069418,120.9626671,3,,,POINT (120.9626671 14.3069418)
3202685825,14.3069477,120.9628861,3,,,POINT (120.9628861 14.3069477)
3202685827,14.3089705,120.9648158,3,,,POINT (120.9648158 14.3089705)
3202685828,14.3069228,120.9637695,1,,,POINT (120.9637695 14.3069228)
3202685831,14.3080259,120.9644516,3,,,POINT (120.9644516 14.3080259)
3202685832,14.3075557,120.9643823,3,,,POINT (120.9643823 14.3075557)
3202685833,14.3067201,120.9636434,1,,,POINT (120.9636434 14.3067201)
3202685834,14.3097351,120.9649872,1,,,POINT (120.9649872 14.3097351)
3202685836,14.3078859,120.9641651,3,,,POINT (120.9641651 14.3078859)
3202685838,14.3089734,120.9645836,3,,,POINT (120.9645836 14.3089734)
3202685840,14.3075879,120.9641091,3,,,POINT (120.9641091 14.3075879)
3202685841,14.3092915,120.9625193,3,,,POINT (120.9625193 14.3092915)
3202685844,14.3069996,120.9631995,3,,,POINT (120.9631995 14.3069996)
3202685846,14.3079835,120.9649308,1,,,POINT (120.9649308 14.3079835)
3202685849,14.3077597,120.9647364,1,,,POINT (120.9647364 14.3077597)
3202685853,14.3073024,120.962588,3,,,POINT (120.962588 14.3073024)
3202685855,14.3089766,120.9643137,3,,,POINT (120.9643137 14.3089766)
3202685856,14.3087871,120.9626707,3,,,POINT (120.9626707 14.3087871)
3202685857,14.3097507,120.9638177,3,,,POINT (120.9638177 14.3097507)
3202685858,14.3087627,120.9637436,3,,,POINT (120.9637436 14.3087627)
3202685860,14.3079525,120.9636343,3,,,POINT (120.9636343 14.3079525)
3202689156,14.3080028,120.9647129,3,,,POINT (120.9647129 14.3080028)
3202689167,14.3089836,120.9637709,3,,,POINT (120.9637709 14.3089836)
3202689168,14.3075311,120.9631096,3,,,POINT (120.9631096 14.3075311)
3202689170,14.3075207,120.9625088,1,,,POINT (120.9625088 14.3075207)
3202689839,14.30898,120.9640416,3,,,POINT (120.9640416 14.30898)
3202689840,14.307919,120.9639068,3,,,POINT (120.9639068 14.307919)
3202692007,14.3082423,120.9647462,3,,,POINT (120.9647462 14.3082423)
3202692008,14.3087134,120.9648081,3,,,POINT (120.9648081 14.3087134)
3202692010,14.3084764,120.9647774,3,,,POINT (120.9647774 14.3084764)
3202692012,14.3094947,120.96409,3,,,POINT (120.96409 14.3094947)
3202692013,14.3082158,120.9649604,1,,,POINT (120.9649604 14.3082158)
3202692015,14.309733,120.9648209,3,,,POINT (120.9648209 14.309733)
3202692016,14.3097456,120.964102,3,,,POINT (120.964102 14.3097456)
3202692017,14.309483,120.9647632,3,,,POINT (120.9647632 14.309483)
3202692020,14.3092348,120.9647001,3,,,POINT (120.9647001 14.3092348)
3202695318,14.3084265,120.9618235,3,,,POINT (120.9618235 14.3084265)
3202695319,14.3098017,120.9615424,3,,,POINT (120.9615424 14.3098017)
3202695320,14.3098753,120.9619174,3,,,POINT (120.9619174 14.3098753)
3202695322,14.3081172,120.9617806,1,,,POINT (120.9617806 14.3081172)
3202695323,14.3078812,120.9620637,3,,,POINT (120.9620637 14.3078812)
3202695324,14.3084189,120.9621543,3,,,POINT (120.9621543 14.3084189)
3202695966,14.3087689,120.963473,3,,,POINT (120.963473 14.3087689)
3202695968,14.3095114,120.9635334,3,,,POINT (120.9635334 14.3095114)
3202695972,14.3095362,120.9625018,3,,,POINT (120.9625018 14.3095362)
3202695974,14.3080508,120.9633886,1,,,POINT (120.9633886 14.3080508)
3202695976,14.3087749,120.9632075,3,,,POINT (120.9632075 14.3087749)
3202695977,14.3097606,120.9635454,3,,,POINT (120.9635454 14.3097606)
3202695978,14.3077283,120.9625368,3,,,POINT (120.9625368 14.3077283)
3202695980,14.3092784,120.9628532,3,,,POINT (120.9628532 14.3092784)
3202695982,14.3092567,120.9635334,3,,,POINT (120.9635334 14.3092567)
3202695983,14.3087811,120.9629366,3,,,POINT (120.9629366 14.3087811)
3202711769,14.3024304,120.9604528,3,,,POINT (120.9604528 14.3024304)
3202711770,14.3027648,120.9615528,3,,,POINT (120.9615528 14.3027648)
3202711771,14.304318,120.9616928,1,,,POINT (120.9616928 14.304318)
3202711772,14.3020216,120.96119,1,,,POINT (120.96119 14.3020216)
3202711773,14.3021486,120.9614622,1,,,POINT (120.9614622 14.3021486)
3202711774,14.3029708,120.9614873,3,,,POINT (120.9614873 14.3029708)
3202711775,14.3022647,120.9617118,1,,,POINT (120.9617118 14.3022647)
3202711777,14.3024459,120.9616542,3,,,POINT (120.9616542 14.3024459)
3202711778,14.3017723,120.9606561,1,,,POINT (120.9606561 14.3017723)
3202711779,14.3027035,120.9615723,3,,,POINT (120.9615723 14.3027035)
3202711780,14.3033854,120.9619466,1,,,POINT (120.9619466 14.3033854)
3202711781,14.3026398,120.9622657,1,,,POINT (120.9622657 14.3026398)
3202711782,14.3040234,120.961708,1,,,POINT (120.961708 14.3040234)
3202711783,14.3036089,120.9612845,3,,,POINT (120.9612845 14.3036089)
3202711784,14.3030227,120.960575,1,,,POINT (120.960575 14.3030227)
3202711785,14.3038161,120.9600101,3,,,POINT (120.9600101 14.3038161)
3202711786,14.3031007,120.9608272,1,,,POINT (120.9608272 14.3031007)
3202711788,14.3041468,120.9611135,4,,,POINT (120.9611135 14.3041468)
3202711789,14.3031838,120.9611114,1,,,POINT (120.9611114 14.3031838)
3202711790,14.303873,120.9612006,3,,,POINT (120.9612006 14.303873)
3202711791,14.3019055,120.9609411,1,,,POINT (120.9609411 14.3019055)
3202711792,14.3037511,120.9617221,1,,,POINT (120.9617221 14.3037511)
3202711793,14.3032174,120.9614089,3,,,POINT (120.9614089 14.3032174)
3202718008,14.3035585,120.9605173,1,,,POINT (120.9605173 14.3035585)
3202718009,14.303172,120.9602161,3,,,POINT (120.9602161 14.303172)
3202718010,14.3047808,120.9614821,1,,,POINT (120.9614821 14.3047808)
3202718011,14.3033662,120.9607962,1,,,POINT (120.9607962 14.3033662)
3202718012,14.303901,120.9602934,3,,,POINT (120.9602934 14.303901)
3202718013,14.3045529,120.9606587,1,,,POINT (120.9606587 14.3045529)
3202718014,14.3047022,120.9612135,1,,,POINT (120.9612135 14.3047022)
3202718015,14.304389,120.960135,1,,,POINT (120.960135 14.304389)
3202718017,14.3042238,120.9613706,3,,,POINT (120.9613706 14.3042238)
3202718018,14.303436,120.9601319,3,,,POINT (120.9601319 14.303436)
3202718019,14.3032882,120.9606192,1,,,POINT (120.9606192 14.3032882)
3202718021,14.3035209,120.9613125,3,,,POINT (120.9613125 14.3035209)
3202718022,14.3042989,120.9616212,3,,,POINT (120.9616212 14.3042989)
3202718023,14.304059,120.9608206,3,,,POINT (120.9608206 14.304059)
3202718024,14.3046232,120.9609482,1,,,POINT (120.9609482 14.3046232)
3202718025,14.3044725,120.9604,1,,,POINT (120.9604 14.3044725)
3204069719,14.2657983,120.9623399,3,,,POINT (120.9623399 14.2657983)
3204069721,14.2652254,120.963416,3,,,POINT (120.963416 14.2652254)
3204069723,14.2649337,120.9632798,3,,,POINT (120.9632798 14.2649337)
3204069726,14.265958,120.9637247,3,,,POINT (120.9637247 14.265958)
3204069731,14.2660717,120.9623158,1,,,POINT (120.9623158 14.2660717)
3204069734,14.2696285,120.9632875,1,,,POINT (120.9632875 14.2696285)
3204069736,14.2696348,120.9622737,2,,,POINT (120.9622737 14.2696348)
3204069737,14.2687574,120.962124,3,,,POINT (120.962124 14.2687574)
3204069738,14.2696389,120.9628436,2,,,POINT (120.9628436 14.2696389)
3204069739,14.2662041,120.9623896,3,,,POINT (120.9623896 14.2662041)
3204069740,14.2690011,120.9622616,3,,,POINT (120.9622616 14.2690011)
3204069747,14.2712283,120.9612316,3,,,POINT (120.9612316 14.2712283)
3204069752,14.2675517,120.9626733,4,,,POINT (120.9626733 14.2675517)
3204069754,14.265648,120.9635781,4,,,POINT (120.9635781 14.265648)
3204069756,14.2649355,120.9650872,3,,,POINT (120.9650872 14.2649355)
3204069759,14.2663609,120.9638159,3,,,POINT (120.9638159 14.2663609)
3204069785,14.2642033,120.9648512,3,,,POINT (120.9648512 14.2642033)
3204069789,14.2631895,120.9646286,3,,,POINT (120.9646286 14.2631895)
3204069790,14.2653182,120.9651747,3,,,POINT (120.9651747 14.2653182)
