osmid,y,x,street_count,highway,geometry
832363299,10.7184964,122.5469935,3,,POINT (122.5469935 10.7184964)
832660454,10.6936759,122.4985819,3,,POINT (122.4985819 10.6936759)
832660479,10.6945672,122.5386732,3,,POINT (122.5386732 10.6945672)
832660516,10.6977621,122.5419362,3,,POINT (122.5419362 10.6977621)
832660521,10.6962926,122.5448861,3,,POINT (122.5448861 10.6962926)
832660533,10.698237,122.5428952,4,,POINT (122.5428952 10.698237)
832660538,10.6986269,122.5437228,3,,POINT (122.5437228 10.6986269)
832660585,10.7131252,122.528313,3,,POINT (122.528313 10.7131252)
832660595,10.7152817,122.5357594,4,,POINT (122.5357594 10.7152817)
832660603,10.7164808,122.53686,4,,POINT (122.53686 10.7164808)
841338951,10.7037304,122.5618848,3,,POINT (122.5618848 10.7037304)
841338965,10.7029435,122.5607937,3,,POINT (122.5607937 10.7029435)
841346401,10.6955869,122.5616835,3,,POINT (122.5616835 10.6955869)
841346413,10.6969199,122.5588499,3,,POINT (122.5588499 10.6969199)
841350416,10.6902247,122.5563423,3,,POINT (122.5563423 10.6902247)
841413799,10.6931925,122.5632044,4,,POINT (122.5632044 10.6931925)
841525388,10.6922612,122.541952,3,,POINT (122.541952 10.6922612)
841525390,10.6931156,122.5413408,3,,POINT (122.5413408 10.6931156)
841525392,10.6909284,122.5429828,4,,POINT (122.5429828 10.6909284)
841525394,10.6961911,122.5395607,4,,POINT (122.5395607 10.6961911)
841894598,10.693679,122.571515,3,,POINT (122.571515 10.693679)
841912032,10.6922552,122.5743104,3,,POINT (122.5743104 10.6922552)
841912082,10.6963939,122.5788949,3,,POINT (122.5788949 10.6963939)
841912085,10.6954028,122.5778129,3,,POINT (122.5778129 10.6954028)
841936790,10.6927162,122.5729055,3,,POINT (122.5729055 10.6927162)
842026821,10.6920132,122.5492873,4,,POINT (122.5492873 10.6920132)
842026877,10.6805224,122.5248467,4,,POINT (122.5248467 10.6805224)
842037755,10.6993447,122.5452579,3,,POINT (122.5452579 10.6993447)
842037764,10.6970532,122.5462377,3,,POINT (122.5462377 10.6970532)
848274988,10.6951303,122.5753754,4,,POINT (122.5753754 10.6951303)
848275000,10.6941823,122.5764117,3,,POINT (122.5764117 10.6941823)
848275034,10.6969315,122.5772495,4,,POINT (122.5772495 10.6969315)
848376272,10.6915322,122.5825224,3,,POINT (122.5825224 10.6915322)
848376273,10.6936429,122.5792337,3,,POINT (122.5792337 10.6936429)
848376285,10.6920373,122.5780468,4,,POINT (122.5780468 10.6920373)
848395734,10.7047225,122.568735,3,,POINT (122.568735 10.7047225)
