osmid,y,x,street_count,highway,geometry
6810338188,9.3270839,123.2972688,3,,POINT (123.2972688 9.3270839)
6810338191,9.3270445,123.2965789,3,,POINT (123.2965789 9.3270445)
6810338194,9.3267441,123.2961229,1,,POINT (123.2961229 9.326744100000001)
6810366034,9.3125083,123.2825582,3,,POINT (123.2825582 9.312508299999999)
6810366035,9.3123945,123.2828814,1,,POINT (123.2828814 9.3123945)
6810366036,9.3133605,123.2827715,1,,POINT (123.2827715 9.3133605)
6810366040,9.3135862,123.2833776,3,,POINT (123.2833776 9.3135862)
6810366044,9.3123905,123.283269,1,,POINT (123.283269 9.312390499999999)
6810375308,9.2768553,123.2764699,3,,POINT (123.2764699 9.276855299999999)
6810375311,9.2764772,123.2763896,4,,POINT (123.2763896 9.2764772)
6810375314,9.2762517,123.2760248,1,,POINT (123.2760248 9.2762517)
6810375315,9.2762631,123.2761565,3,,POINT (123.2761565 9.2762631)
6810375318,9.2761378,123.2764719,4,,POINT (123.2764719 9.276137800000001)
6810375319,9.2761365,123.2760945,1,,POINT (123.2760945 9.2761365)
6810375320,9.2760799,123.2764688,3,,POINT (123.2764688 9.276079899999999)
6810375321,9.2766096,123.2765067,3,,POINT (123.2765067 9.2766096)
6810375322,9.2765217,123.2770333,1,,POINT (123.2770333 9.2765217)
6810428793,9.3251688,123.2922901,3,,POINT (123.2922901 9.3251688)
6810428794,9.3245824,123.2923722,1,,POINT (123.2923722 9.324582400000001)
6810429254,9.3177925,123.269944,1,,POINT (123.269944 9.317792499999999)
6810431974,9.3194419,123.2691132,3,,POINT (123.2691132 9.319441899999999)
6810431977,9.3179646,123.2696275,1,,POINT (123.2696275 9.3179646)
6810433843,9.319334,123.2910127,3,,POINT (123.2910127 9.319334)
6810433849,9.3186369,123.2907295,1,,POINT (123.2907295 9.3186369)
6810443977,9.3015046,123.3054471,1,,POINT (123.3054471 9.301504599999999)
6810454520,9.3034534,123.2841606,3,,POINT (123.2841606 9.3034534)
6824302375,9.299707,123.2762792,3,,POINT (123.2762792 9.299707)
6824303988,9.2987771,123.2768142,1,,POINT (123.2768142 9.298777100000001)
6828964744,9.2866532,123.2895633,3,,POINT (123.2895633 9.2866532)
6828964746,9.2868872,123.289335,1,,POINT (123.289335 9.286887200000001)
6828964752,9.2860423,123.2894378,1,,POINT (123.2894378 9.2860423)
6829098052,9.2861003,123.2637461,1,,POINT (123.2637461 9.286100299999999)
6829098058,9.2861033,123.2646779,3,,POINT (123.2646779 9.286103300000001)
6829098059,9.2866298,123.2646376,3,,POINT (123.2646376 9.2866298)
6829098064,9.2867384,123.2640257,3,,POINT (123.2640257 9.286738400000001)
6829098065,9.2875932,123.2640543,3,,POINT (123.2640543 9.2875932)
6829098069,9.2864762,123.2640089,1,,POINT (123.2640089 9.286476199999999)
6829098073,9.2869051,123.2646348,3,,POINT (123.2646348 9.2869051)
6829098077,9.286958,123.2656102,1,,POINT (123.2656102 9.286958)
6829122486,9.2884236,123.2640743,3,,POINT (123.2640743 9.2884236)
6829122487,9.2890013,123.2625293,3,,POINT (123.2625293 9.289001300000001)
6829122490,9.2881068,123.2625042,1,,POINT (123.2625042 9.2881068)
6829122491,9.2885747,123.2611097,3,,POINT (123.2611097 9.2885747)
6829122493,9.2876674,123.2609217,1,,POINT (123.2609217 9.2876674)
6829173219,9.3026779,123.2876249,3,,POINT (123.2876249 9.302677900000001)
6829173220,9.3025802,123.2880652,1,,POINT (123.2880652 9.3025802)
6829173221,9.3049822,123.2891845,3,,POINT (123.2891845 9.3049822)
6829173232,9.3062603,123.2883856,3,,POINT (123.2883856 9.3062603)
6829173241,9.3062673,123.2908225,1,,POINT (123.2908225 9.3062673)
6829173246,9.3160955,123.2936335,3,,POINT (123.2936335 9.316095499999999)
6829173247,9.3165345,123.2936361,1,,POINT (123.2936361 9.316534499999999)
6829173248,9.3161071,123.2929307,1,,POINT (123.2929307 9.3161071)
6829173252,9.3161262,123.2946043,3,,POINT (123.2946043 9.316126199999999)
6829173253,9.3168522,123.2945588,1,,POINT (123.2945588 9.3168522)
6829173256,9.317445,123.294897,3,,POINT (123.294897 9.317444999999999)
6829173257,9.3172439,123.2947398,3,,POINT (123.2947398 9.317243899999999)
6829173261,9.317715,123.2914608,1,,POINT (123.2914608 9.317715)
6829173266,9.3207641,123.2907178,1,,POINT (123.2907178 9.3207641)
6829173272,9.2872017,123.2864759,3,,POINT (123.2864759 9.287201700000001)
6829173275,9.2866135,123.286547,1,,POINT (123.286547 9.2866135)
6829173276,9.2796801,123.2857543,3,,POINT (123.2857543 9.2796801)
6829173277,9.2805093,123.2859328,1,,POINT (123.2859328 9.2805093)
6829173278,9.2796386,123.2871428,3,,POINT (123.2871428 9.2796386)
6829173279,9.2800699,123.287223,1,,POINT (123.287223 9.280069900000001)
6829173280,9.2795801,123.2878318,3,,POINT (123.2878318 9.2795801)
6829173282,9.2801176,123.2876119,1,,POINT (123.2876119 9.280117600000001)
6829173283,9.2795831,123.2883683,3,,POINT (123.2883683 9.2795831)
