u,v,key,osmid,lanes,ref,name,highway,maxspeed,oneway,length,geometry,service,bridge,width,access
6437574434,6417576245,0,346479744,,,,residential,,False,71.42,"LINESTRING (120.5720209 16.4531086, 120.5719734 16.4530184, 120.5719719 16.4530093, 120.5719738 16.4530001, 120.5719811 16.4529917, 120.5723387 16.4528282, 120.572464 16.4527741)",,,,
6437574450,3530013051,0,684040177,,,Buhaw Road,residential,,False,111.566,"LINESTRING (120.574656 16.452224, 120.5747768 16.4520012, 120.5748841 16.451843, 120.5750424 16.4516617, 120.5752596 16.4514096)",,,,
6437773162,6437773162,0,"[346531491, 850753983]",,,,residential,,False,393.7300000000001,"LINESTRING (120.5740332 16.4443205, 120.5735537 16.4430935, 120.573543 16.4430607, 120.573547 16.4430343, 120.5735591 16.4430144, 120.5736483 16.4429809, 120.5739581 16.442916, 120.5739836 16.4429211, 120.574003 16.4429308, 120.5740225 16.4429636, 120.5742377 16.4435083, 120.5744 16.443898, 120.5744201 16.4439713, 120.5744228 16.4441012, 120.5744127 16.4441366, 120.5744053 16.4441655, 120.574345 16.4442093, 120.5742726 16.444235, 120.5741076 16.4442839, 120.5740332 16.4443205)",,,,
6437773162,6437773162,1,"[346531491, 850753983]",,,,residential,,False,393.73,"LINESTRING (120.5740332 16.4443205, 120.5741076 16.4442839, 120.5742726 16.444235, 120.574345 16.4442093, 120.5744053 16.4441655, 120.5744127 16.4441366, 120.5744228 16.4441012, 120.5744201 16.4439713, 120.5744 16.443898, 120.5742377 16.4435083, 120.5740225 16.4429636, 120.574003 16.4429308, 120.5739836 16.4429211, 120.5739581 16.442916, 120.5736483 16.4429809, 120.5735591 16.4430144, 120.573547 16.4430343, 120.573543 16.4430607, 120.5735537 16.4430935, 120.5740332 16.4443205)",,,,
6437773162,7936633178,0,346531491,,,,residential,,False,96.016,"LINESTRING (120.5740332 16.4443205, 120.573944 16.4445328, 120.5739356 16.4445698, 120.5739333 16.4445936, 120.573946 16.44471, 120.573948 16.444727, 120.5739561 16.4447415, 120.5739681 16.4447521, 120.574058 16.4447791, 120.5740835 16.4447907, 120.5740982 16.4448016, 120.5741056 16.4448183, 120.5741083 16.4448408, 120.5740808 16.4449849, 120.5740754 16.4450325, 120.5740989 16.4450608)",,,,
6437834052,6437834697,0,847042992,,,,path,,False,73.674,"LINESTRING (120.5807541 16.4390411, 120.5805892 16.4391967, 120.5804685 16.4394411, 120.5804792 16.4394707, 120.580561 16.4395286, 120.5805556 16.4395697)",,,,
6437834064,8725162573,0,942231509,,,,residential,,False,59.64,"LINESTRING (120.5805168 16.4417732, 120.5799977 16.4415737)",,,,
6437834064,6437834075,0,686795936,,,,residential,,False,30.602000000000004,"LINESTRING (120.5805168 16.4417732, 120.5805382 16.4416599, 120.5805476 16.4415828, 120.5805449 16.4415004)",,,,
6437834064,6437834080,0,686795936,,,,residential,,False,89.98,"LINESTRING (120.5805168 16.4417732, 120.5805597 16.4418645, 120.5806133 16.4419351, 120.5806978 16.4420124, 120.5808211 16.4420909, 120.5808839 16.4421281, 120.5809372 16.4421693, 120.5810123 16.4422356, 120.5810619 16.4422754, 120.5810968 16.4422902, 120.581133 16.4422927)",,,,
6437834073,8733371249,0,943173243,,,,residential,,False,41.626,"LINESTRING (120.5799763 16.4411814, 120.5798449 16.4415339)",,,,
6437834073,8733371240,0,686795936,,,,residential,,False,74.595,"LINESTRING (120.5799763 16.4411814, 120.5798462 16.441094, 120.5797832 16.441049, 120.5797094 16.4409743, 120.5796638 16.4409036, 120.5796263 16.4408663, 120.5795619 16.4408354, 120.5794224 16.4408097)",,,,
6437834073,6437834075,0,686795936,,,,residential,,False,71.152,"LINESTRING (120.5799763 16.4411814, 120.5801171 16.4412458, 120.5802807 16.4413191, 120.5803652 16.4413564, 120.5804135 16.4413795, 120.5804645 16.4414143, 120.5805127 16.441458, 120.5805449 16.4415004)",,,,
6437834075,6437834073,0,686795936,,,,residential,,False,71.152,"LINESTRING (120.5805449 16.4415004, 120.5805127 16.441458, 120.5804645 16.4414143, 120.5804135 16.4413795, 120.5803652 16.4413564, 120.5802807 16.4413191, 120.5801171 16.4412458, 120.5799763 16.4411814)",,,,
6437834075,6437834064,0,686795936,,,,residential,,False,30.602,"LINESTRING (120.5805449 16.4415004, 120.5805476 16.4415828, 120.5805382 16.4416599, 120.5805168 16.4417732)",,,,
6437834075,6437834719,0,847042992,,,,path,,False,164.34300000000002,"LINESTRING (120.5805449 16.4415004, 120.5806254 16.4414168, 120.5806214 16.4411506, 120.5804819 16.4409538, 120.5803934 16.4408033, 120.5804269 16.4406039, 120.580451 16.4404946, 120.5804551 16.4403222, 120.580443 16.4401936, 120.580498 16.4401447)",,,,
6437834080,4114239818,0,686795935,,,,residential,,False,216.85099999999997,"LINESTRING (120.581133 16.4422927, 120.5811632 16.4423133, 120.5812188 16.4423313, 120.5812731 16.4423339, 120.5813442 16.4423287, 120.5814837 16.4422953, 120.5815481 16.4422709, 120.581603 16.4422593, 120.5816513 16.4422632, 120.5816969 16.442267, 120.5817331 16.4422658, 120.581772 16.442249, 120.5817989 16.4422233, 120.581819 16.4421924, 120.581882 16.442087, 120.5819155 16.4420561, 120.5819638 16.4420471, 120.5820416 16.4420445, 120.5821462 16.4420574, 120.5821918 16.442078, 120.5822615 16.4421075, 120.5825096 16.442249, 120.5828167 16.4424034, 120.5829294 16.4424574)",,,,
6437834080,6437834064,0,686795936,,,,residential,,False,89.98,"LINESTRING (120.581133 16.4422927, 120.5810968 16.4422902, 120.5810619 16.4422754, 120.5810123 16.4422356, 120.5809372 16.4421693, 120.5808839 16.4421281, 120.5808211 16.4420909, 120.5806978 16.4420124, 120.5806133 16.4419351, 120.5805597 16.4418645, 120.5805168 16.4417732)",,,,
6437834080,4292704673,0,"[686795936, 98698166]",,,Bayabas,residential,,False,390.652,"LINESTRING (120.581133 16.4422927, 120.5812034 16.4422838, 120.5813026 16.4422516, 120.581371 16.4422124, 120.5814622 16.4421513, 120.5815414 16.4421063, 120.5816057 16.4420394, 120.5816366 16.4419725, 120.5816406 16.4418825, 120.5816299 16.4417899, 120.581599 16.4416149, 120.581603 16.4415339, 120.5816178 16.4414747, 120.5816621 16.441386, 120.5817003 16.4413165, 120.5817257 16.4412547, 120.5817516 16.4411213, 120.581766 16.441066, 120.581949 16.4411042, 120.5822347 16.4411686, 120.5826638 16.4412766, 120.5830944 16.4414052, 120.5837461 16.4415879)",,,,
6437834697,4292703358,0,686795937,,,,path,,False,231.98800000000003,"LINESTRING (120.5805556 16.4395697, 120.5806307 16.4395826, 120.5807903 16.4396701, 120.5808882 16.4396636, 120.5810545 16.4395916, 120.5815997 16.4398077, 120.581654 16.4398354, 120.5816527 16.43989, 120.5816312 16.4400148, 120.5816004 16.4401666, 120.5816111 16.4402251, 120.5816607 16.4402444, 120.5816976 16.4402785, 120.5817606 16.4403364, 120.58177 16.4403775, 120.5817935 16.4404084, 120.5818337 16.4404309, 120.5818847 16.440438, 120.5819142 16.4404489, 120.5819511 16.4404714, 120.5820711 16.440492)",,,,
6437834697,6437834052,0,847042992,,,,path,,False,73.674,"LINESTRING (120.5805556 16.4395697, 120.580561 16.4395286, 120.5804792 16.4394707, 120.5804685 16.4394411, 120.5805892 16.4391967, 120.5807541 16.4390411)",,,,
6437834697,6437834719,0,847042992,,,,path,,False,66.84,"LINESTRING (120.5805556 16.4395697, 120.5805328 16.4396804, 120.5805302 16.4397755, 120.5804658 16.4399955, 120.5805181 16.4400984, 120.580498 16.4401447)",,,,
6437834719,4292703358,0,686795938,,,,path,,False,190.926,"LINESTRING (120.580498 16.4401447, 120.5806026 16.440146, 120.5806978 16.440137, 120.5807447 16.4401061, 120.5808064 16.4401061, 120.5808547 16.440137, 120.5809405 16.440182, 120.5809674 16.4402296, 120.5810331 16.4402849, 120.5811793 16.4403286, 120.5812222 16.4403196, 120.5812919 16.4402695, 120.5813201 16.4402566, 120.5813751 16.4403016, 120.5814703 16.4403968, 120.5815266 16.4404032, 120.5816098 16.4404624, 120.5817298 16.4404823, 120.5818116 16.4405357, 120.5818867 16.4405325, 120.581939 16.4405119, 120.5820711 16.440492)",,,,
6437834719,6437834697,0,847042992,,,,path,,False,66.83999999999999,"LINESTRING (120.580498 16.4401447, 120.5805181 16.4400984, 120.5804658 16.4399955, 120.5805302 16.4397755, 120.5805328 16.4396804, 120.5805556 16.4395697)",,,,
6437834719,6437834075,0,847042992,,,,path,,False,164.343,"LINESTRING (120.580498 16.4401447, 120.580443 16.4401936, 120.5804551 16.4403222, 120.580451 16.4404946, 120.5804269 16.4406039, 120.5803934 16.4408033, 120.5804819 16.4409538, 120.5806214 16.4411506, 120.5806254 16.4414168, 120.5805449 16.4415004)",,,,
6437993378,3806555155,0,847045102,,,,residential,,False,3.097,"LINESTRING (120.584186 16.4469786, 120.5841927 16.4469515)",,,,
6441730504,7950569845,0,"[432913051, 687250756, 127285461]",1,,"['Kalugong Road', 'Mt. Kalugong Pathway']","['residential', 'path']",,False,578.776,"LINESTRING (120.5958114 16.4592983, 120.5958328 16.4593375, 120.5958476 16.4594057, 120.5958563 16.4594687, 120.5958972 16.4594996, 120.5958825 16.4595401, 120.5958543 16.4596025, 120.5959093 16.4597234, 120.595975 16.4597787, 120.5960058 16.459852, 120.596034 16.4600327, 120.5961688 16.4601176, 120.5963002 16.4601851, 120.596321 16.4602256, 120.5962747 16.4603279, 120.5961058 16.4605954, 120.5961058 16.4607009, 120.596146 16.4609427, 120.5961272 16.4611176, 120.5961138 16.4612102, 120.596099 16.4612989, 120.596085 16.4613857, 120.5960669 16.4614603, 120.5960454 16.4615285, 120.5960146 16.4615966, 120.5959844 16.4616796, 120.5959435 16.4617677, 120.595912 16.4618339, 120.5959006 16.4618764, 120.5958952 16.4619317, 120.5959079 16.4619889, 120.5959408 16.4620481, 120.5960085 16.4621362, 120.5960903 16.4622384, 120.5961775 16.4623355, 120.596258 16.4624082, 120.5963398 16.4624789, 120.5964377 16.4625702, 120.596498 16.4626641, 120.5965141 16.4627246, 120.5965094 16.4628191, 120.5964591 16.4630037, 120.5963995 16.463122, 120.5963364 16.4632075, 120.596264 16.4632648, 120.5961105 16.4633734, 120.5957404 16.4636411)",,,,
6444459415,1409193584,0,127284761,,,,residential,,False,168.549,"LINESTRING (120.5881429 16.45358, 120.5881771 16.4535858, 120.5882422 16.4536064, 120.5884675 16.4537138, 120.5888329 16.4538585, 120.5889201 16.4539009, 120.5889838 16.4539549, 120.5890965 16.4540598, 120.5891528 16.4540996, 120.5892245 16.4541183, 120.5895699 16.4541414)",,,,
6444487209,8789652915,0,508446420,4,204,Benguet Provincial National Road,trunk,40,False,27.689,"LINESTRING (120.589083 16.4564186, 120.5890338 16.4566631)",,,,
6444487209,3802951779,0,508446420,4,204,Benguet Provincial National Road,trunk,40,False,25.834,"LINESTRING (120.589083 16.4564186, 120.589129 16.4561905)",,,,
6444487209,7994795538,0,461805399,,,,service,,False,66.849,"LINESTRING (120.589083 16.4564186, 120.5885793 16.4563228, 120.5885444 16.4563162, 120.5885239 16.4563123, 120.5884681 16.4563017)",,,,
6444544014,6444544024,0,687496073,,,,residential,,False,77.179,"LINESTRING (120.5955774 16.4543003, 120.5955767 16.4542501, 120.5955774 16.4540733, 120.595566 16.4538701, 120.5955519 16.4537826, 120.5955297 16.453717, 120.5954567 16.4536373)",,,,
6444544024,3824410022,0,379077577,,,,residential,,False,148.058,"LINESTRING (120.5954567 16.4536373, 120.5955043 16.4535864, 120.5955867 16.453544, 120.5956739 16.4535209, 120.5957504 16.453509, 120.595803 16.4534922, 120.5958758 16.453461, 120.5958986 16.453436, 120.5959153 16.4533974, 120.5959522 16.4533453, 120.5959797 16.4533273, 120.5960179 16.4533209, 120.5960575 16.4533247, 120.5960984 16.4533376, 120.5961306 16.4533421, 120.5961842 16.4533369, 120.5962861 16.4533048, 120.59637 16.4532842, 120.5964424 16.4532655, 120.5965902 16.4532456, 120.5967069 16.453236)",,,,
6444544024,6444544014,0,687496073,,,,residential,,False,77.179,"LINESTRING (120.5954567 16.4536373, 120.5955297 16.453717, 120.5955519 16.4537826, 120.595566 16.4538701, 120.5955774 16.4540733, 120.5955767 16.4542501, 120.5955774 16.4543003)",,,,
6444544024,7938213170,0,687496073,,,,residential,,False,89.095,"LINESTRING (120.5954567 16.4536373, 120.5953427 16.453571, 120.5951998 16.4534971, 120.5950778 16.4534501, 120.5949611 16.4534186, 120.5948847 16.4533974, 120.5946853 16.4533422)",,,,
6449133059,6375303995,0,"[680839137, 687906603]",,,,"['steps', 'footway']",,False,98.688,"LINESTRING (120.5740177 16.4458962, 120.5740768 16.4461901, 120.5741137 16.4463348, 120.5740204 16.446394, 120.5738086 16.4465425, 120.5737355 16.4465817)",,,,
6449133071,6449133531,0,680839138,,,,footway,,False,18.757,"LINESTRING (120.5732567 16.4461799, 120.5732345 16.446138, 120.573201 16.4461264, 120.5731098 16.4461296)",,,,
6449133071,6512492691,0,687906604,,,,steps,,False,55.17700000000001,"LINESTRING (120.5732567 16.4461799, 120.5732768 16.4461425, 120.5733264 16.4461001, 120.5733328 16.4460898, 120.5732983 16.446001, 120.5733174 16.4459711, 120.5733184 16.4459367, 120.5732855 16.4458949, 120.5733123 16.4458634, 120.5733043 16.4457425)",,,,
6449133071,6449133081,0,687906604,,,,steps,,False,14.48,"LINESTRING (120.5732567 16.4461799, 120.5732695 16.4462461, 120.5732822 16.4463078)",,,,
6449133080,3809272259,0,376798449,,,,unclassified,,False,23.211,"LINESTRING (120.573344 16.4467741, 120.5731294 16.4468089)",,,,
6449133080,6505338407,0,376798449,,,,unclassified,,False,21.922,"LINESTRING (120.573344 16.4467741, 120.5735461 16.4467381)",,,,
6449133080,6449133081,0,"[687906600, 953422545, 687906604]",,,,"['steps', 'footway']",,False,53.72,"LINESTRING (120.573344 16.4467741, 120.573342 16.4467609, 120.5733331 16.4467168, 120.5733445 16.4466416, 120.5733418 16.4465824, 120.5733345 16.4465625, 120.5733002 16.4465103, 120.5733023 16.4463489, 120.5732822 16.4463078)",,yes,,
6449133081,6449133071,0,687906604,,,,steps,,False,14.48,"LINESTRING (120.5732822 16.4463078, 120.5732695 16.4462461, 120.5732567 16.4461799)",,,,
6449133081,6449133080,0,"[687906600, 953422545, 687906604]",,,,"['steps', 'footway']",,False,53.72,"LINESTRING (120.5732822 16.4463078, 120.5733023 16.4463489, 120.5733002 16.4465103, 120.5733345 16.4465625, 120.5733418 16.4465824, 120.5733445 16.4466416, 120.5733331 16.4467168, 120.573342 16.4467609, 120.573344 16.4467741)",,yes,,
6449133081,6449133532,0,687906605,,,,footway,,False,17.822,"LINESTRING (120.5732822 16.4463078, 120.5732553 16.4463213, 120.5731601 16.4463226, 120.5731189 16.4463277)",,,,
6449133081,6449133488,0,687906605,,,,footway,,False,38.033,"LINESTRING (120.5732822 16.4463078, 120.5733137 16.4462756, 120.5734143 16.4462184, 120.5735014 16.4461451, 120.5735691 16.4461084)",,,,
6449133487,6449133488,0,687906605,,,,footway,,False,17.153,"LINESTRING (120.5737214 16.4460589, 120.5736449 16.4460821, 120.5735691 16.4461084)",,,,
6449133488,6449133081,0,687906605,,,,footway,,False,38.033,"LINESTRING (120.5735691 16.4461084, 120.5735014 16.4461451, 120.5734143 16.4462184, 120.5733137 16.4462756, 120.5732822 16.4463078)",,,,
6449133488,6449133487,0,687906605,,,,footway,,False,17.153,"LINESTRING (120.5735691 16.4461084, 120.5736449 16.4460821, 120.5737214 16.4460589)",,,,
6449133488,6375303995,0,687906606,,,,steps,,False,70.236,"LINESTRING (120.5735691 16.4461084, 120.5736101 16.4461206, 120.5736228 16.4461328, 120.5736389 16.4462531, 120.5737107 16.4462345, 120.5737389 16.4463329, 120.5736845 16.4463843, 120.5737106 16.4465361, 120.5737355 16.4465817)",,,,
6449133498,6449133499,0,687906607,,,,steps,,False,23.580000000000002,"LINESTRING (120.5728067 16.4457413, 120.5728309 16.4457933, 120.5728155 16.4457991, 120.572839 16.4458846, 120.5728121 16.4459284)",,,,
6449133499,6449133498,0,687906607,,,,steps,,False,23.580000000000002,"LINESTRING (120.5728121 16.4459284, 120.572839 16.4458846, 120.5728155 16.4457991, 120.5728309 16.4457933, 120.5728067 16.4457413)",,,,
6449133499,6449133528,0,687906607,,,,steps,,False,21.249,"LINESTRING (120.5728121 16.4459284, 120.5728503 16.4460171, 120.5728617 16.4461116)",,,,
6449133499,6505293990,0,692908078,,,,footway,,False,9.87,"LINESTRING (120.5728121 16.4459284, 120.5727618 16.4459386, 120.572721 16.4459336)",,,,
6449133517,6505293990,0,687906609,,,,steps,,False,15.191000000000003,"LINESTRING (120.5726498 16.4458235, 120.5726606 16.4458788, 120.5726901 16.4459123, 120.5727102 16.4459258, 120.572721 16.4459336)",,,,
6449133524,6449133528,0,680839138,,,,footway,,False,32.212999999999994,"LINESTRING (120.5725606 16.4461278, 120.5726351 16.446122, 120.5727236 16.4461155, 120.5727853 16.4461187, 120.5728617 16.4461116)",,,,
6449133524,3808001540,0,680839138,,,,footway,,False,98.82399999999998,"LINESTRING (120.5725606 16.4461278, 120.5724801 16.4461232, 120.5724434 16.4461059, 120.572399 16.4460666, 120.5723494 16.446046, 120.5722609 16.4460846, 120.5722032 16.4461682, 120.5721483 16.4462042, 120.5720998 16.4462129, 120.5720556 16.4462417, 120.5719622 16.4462912, 120.5719448 16.4462944, 120.5719256 16.446293, 120.5719015 16.4463004, 120.5718337 16.4463073, 120.5717526 16.446293)",,,,
6449133524,6505293990,0,687906609,,,,steps,,False,30.810000000000002,"LINESTRING (120.5725606 16.4461278, 120.5725566 16.446064, 120.5726337 16.4460345, 120.5726666 16.4459805, 120.5727149 16.4459444, 120.572721 16.4459336)",,,,
6449133528,6449133531,0,680839138,,,,footway,,False,27.187,"LINESTRING (120.5728617 16.4461116, 120.5729067 16.4461348, 120.5730321 16.4461239, 120.5731098 16.4461296)",,,,
6449133528,6449133524,0,680839138,,,,footway,,False,32.212999999999994,"LINESTRING (120.5728617 16.4461116, 120.5727853 16.4461187, 120.5727236 16.4461155, 120.5726351 16.446122, 120.5725606 16.4461278)",,,,
6449133528,6449133499,0,687906607,,,,steps,,False,21.249,"LINESTRING (120.5728617 16.4461116, 120.5728503 16.4460171, 120.5728121 16.4459284)",,,,
6449133531,6449133532,0,687906602,,,,steps,,False,22.049,"LINESTRING (120.5731098 16.4461296, 120.5731189 16.4463277)",,,,
6449133531,6449133071,0,680839138,,,,footway,,False,18.757,"LINESTRING (120.5731098 16.4461296, 120.573201 16.4461264, 120.5732345 16.446138, 120.5732567 16.4461799)",,,,
6449133531,6449133528,0,680839138,,,,footway,,False,27.187,"LINESTRING (120.5731098 16.4461296, 120.5730321 16.4461239, 120.5729067 16.4461348, 120.5728617 16.4461116)",,,,
6449133532,6449133531,0,687906602,,,,steps,,False,22.049,"LINESTRING (120.5731189 16.4463277, 120.5731098 16.4461296)",,,,
6449133532,3809272259,0,"[687906601, 687906602, 953422546]",,,,"['steps', 'footway']",,False,53.526999999999994,"LINESTRING (120.5731189 16.4463277, 120.5731196 16.4465509, 120.5731273 16.4467483, 120.5731294 16.4467954, 120.5731294 16.4468089)",,yes,,
6449133532,6449133081,0,687906605,,,,footway,,False,17.822,"LINESTRING (120.5731189 16.4463277, 120.5731601 16.4463226, 120.5732553 16.4463213, 120.5732822 16.4463078)",,,,
6449160524,3809272259,0,376798449,,,,unclassified,,False,60.632999999999996,"LINESTRING (120.5725761 16.4467097, 120.5726485 16.4467123, 120.5729959 16.4468118, 120.5731294 16.4468089)",,,,
6484760443,6435536886,0,691122880,,,,unclassified,,False,255.24399999999997,"LINESTRING (120.5958389 16.4464898, 120.5961983 16.4464615, 120.5961969 16.4465515, 120.596433 16.4465683, 120.5964484 16.4465592, 120.5964672 16.4465277, 120.5966254 16.4465284, 120.5967267 16.4465014, 120.5968729 16.4464178, 120.5970298 16.4463895, 120.597178 16.4463142, 120.5972665 16.4463174, 120.5973597 16.4462943, 120.5974334 16.4462107, 120.5975206 16.4461875, 120.5976225 16.4461978, 120.5978076 16.4461232, 120.5979149 16.4460872, 120.5979907 16.446066)",,,,
6485005304,1926356691,0,202522527,,,,residential,,False,425.37999999999994,"LINESTRING (120.5896041 16.4412805, 120.5896792 16.4413036, 120.5897771 16.4413872, 120.5898683 16.4414683, 120.5899487 16.4415364, 120.5900359 16.441602, 120.5900721 16.4416381, 120.5900855 16.4416599, 120.590111 16.4416972, 120.5901191 16.4417294, 120.5901311 16.4417744, 120.5901311 16.4418194, 120.5901338 16.4419288, 120.5901352 16.4419815, 120.5901566 16.442051, 120.5901821 16.4421063, 120.5902089 16.4421436, 120.5903149 16.4422465, 120.5903712 16.4423159, 120.5904275 16.4423751, 120.5904973 16.4424085, 120.590575 16.4424368, 120.5906488 16.4424555, 120.5907521 16.4424754, 120.5908352 16.4424857, 120.5908915 16.4424883, 120.5909666 16.4424806, 120.5910391 16.4424523, 120.5911142 16.4424272, 120.5911423 16.4424118, 120.5912014 16.4423719, 120.5912463 16.4423372, 120.5912831 16.4423018, 120.5913173 16.442269, 120.5913422 16.4422355, 120.591369 16.4422034, 120.5914038 16.4421757, 120.5914696 16.4421294, 120.5915192 16.4421108, 120.5916479 16.4420973, 120.5917512 16.4420921, 120.591829 16.4420934, 120.5918739 16.4420998, 120.5919423 16.4421268, 120.5921294 16.4422182, 120.5921857 16.4422497, 120.592405 16.4423982, 120.5925679 16.4424986, 120.5926377 16.44255)",,,,
6485141793,2101075677,0,200118285,,,,residential,,False,37.125,"LINESTRING (120.57625 16.4431696, 120.5763861 16.4434769)",,,,
6485141793,2101075653,0,200118278,,,,residential,,False,171.435,"LINESTRING (120.57625 16.4431696, 120.5761474 16.4432703, 120.5758256 16.4437411, 120.5757438 16.4439006, 120.5756392 16.4441887, 120.5756304 16.4442196, 120.5756311 16.4442517, 120.5756579 16.444289, 120.5756948 16.4443103, 120.5757491 16.444325, 120.5759047 16.4443431)",,,,
6485141793,6485141795,0,200118285,,,,residential,,False,68.997,"LINESTRING (120.57625 16.4431696, 120.5761917 16.4428793, 120.5761903 16.4428433, 120.576193 16.4428195, 120.5762131 16.4427906, 120.5763848 16.4426298)",,,,
6485141795,6485141793,0,200118285,,,,residential,,False,68.997,"LINESTRING (120.5763848 16.4426298, 120.5762131 16.4427906, 120.576193 16.4428195, 120.5761903 16.4428433, 120.5761917 16.4428793, 120.57625 16.4431696)",,,,
6485141795,8725221758,0,200118285,,,,residential,,False,73.07000000000001,"LINESTRING (120.5763848 16.4426298, 120.5765537 16.44241, 120.5765598 16.442395, 120.5765598 16.4423809, 120.5765588 16.4423683, 120.5765545 16.4423513, 120.5765297 16.4423198, 120.5763835 16.4421757, 120.5763323 16.4421085)",,,,
6485141795,2101075705,0,200118287,,,,residential,,False,66.127,"LINESTRING (120.5763848 16.4426298, 120.5767913 16.4428408, 120.5769058 16.442945)",,,,
6486966138,3812471375,0,377843825,,,,service,,False,59.885999999999996,"LINESTRING (120.5755815 16.4501182, 120.5756499 16.4501401, 120.5757062 16.450171, 120.5757263 16.4502095, 120.575772 16.4503716, 120.5757974 16.4505663)",,,,
6505293990,6449133517,0,687906609,,,,steps,,False,15.191,"LINESTRING (120.572721 16.4459336, 120.5727102 16.4459258, 120.5726901 16.4459123, 120.5726606 16.4458788, 120.5726498 16.4458235)",,,,
6505293990,6449133524,0,687906609,,,,steps,,False,30.810000000000002,"LINESTRING (120.572721 16.4459336, 120.5727149 16.4459444, 120.5726666 16.4459805, 120.5726337 16.4460345, 120.5725566 16.446064, 120.5725606 16.4461278)",,,,
6505293990,6449133499,0,692908078,,,,footway,,False,9.87,"LINESTRING (120.572721 16.4459336, 120.5727618 16.4459386, 120.5728121 16.4459284)",,,,
6505338407,6449133080,0,376798449,,,,unclassified,,False,21.922,"LINESTRING (120.5735461 16.4467381, 120.573344 16.4467741)",,,,
6505338407,6375303997,0,376798449,,,,unclassified,,False,22.204,"LINESTRING (120.5735461 16.4467381, 120.5737508 16.4467016)",,,,
6505338407,8824763326,0,"[692912600, 953422547, 953422544]",,,,footway,,False,8.115,"LINESTRING (120.5735461 16.4467381, 120.5735441 16.4467285, 120.5735353 16.4466858, 120.5735309 16.4466666)",,yes,,
6512492691,6449133071,0,687906604,,,,steps,,False,55.177,"LINESTRING (120.5733043 16.4457425, 120.5733123 16.4458634, 120.5732855 16.4458949, 120.5733184 16.4459367, 120.5733174 16.4459711, 120.5732983 16.446001, 120.5733328 16.4460898, 120.5733264 16.4461001, 120.5732768 16.4461425, 120.5732567 16.4461799)",,,,
6601565137,4305565368,0,702951085,,,,residential,,False,158.22400000000002,"LINESTRING (120.5723105 16.4619471, 120.5722904 16.4618172, 120.5722569 16.4616989, 120.5722395 16.4615754, 120.5722462 16.4614597, 120.572269 16.4613594, 120.57234 16.4612102, 120.5723655 16.4611111, 120.5723669 16.461043, 120.5723615 16.46098, 120.5723481 16.4608886, 120.5723092 16.4607548, 120.5722502 16.4605658)",,,,
6601565150,6601565157,0,702951086,,,,residential,,False,135.914,"LINESTRING (120.5712524 16.4604591, 120.571534 16.4604102, 120.5718318 16.4603819, 120.5720544 16.4603304, 120.5721939 16.4602687, 120.5723206 16.4601922, 120.5723736 16.4601755, 120.5724742 16.4601671)",,,,
6601565157,3803008212,0,338916177,,,Buyagan-Wangal-Banengbeng Provincial Road,tertiary,,False,5.944,"LINESTRING (120.5724742 16.4601671, 120.5724306 16.4602004)",,,,
6601565157,8825127829,0,338916177,,,Buyagan-Wangal-Banengbeng Provincial Road,tertiary,,False,75.002,"LINESTRING (120.5724742 16.4601671, 120.5725751 16.4600951, 120.5726171 16.4600676, 120.5726726 16.4600231, 120.5728778 16.4598276, 120.5729502 16.4597555, 120.5730017 16.4597246)",,,,
6601565157,6601565150,0,702951086,,,,residential,,False,135.914,"LINESTRING (120.5724742 16.4601671, 120.5723736 16.4601755, 120.5723206 16.4601922, 120.5721939 16.4602687, 120.5720544 16.4603304, 120.5718318 16.4603819, 120.571534 16.4604102, 120.5712524 16.4604591)",,,,
6636845023,3530013011,0,346479740,,,,residential,,False,432.111,"LINESTRING (120.5851637 16.439099, 120.5850041 16.4390861, 120.5848847 16.4390951, 120.5847453 16.439108, 120.5844703 16.4391748, 120.5840895 16.4392945, 120.5839714 16.4393376, 120.5839553 16.4393485, 120.5839426 16.4393665, 120.5839446 16.4393781, 120.5839587 16.4393922, 120.5839781 16.4393999, 120.584007 16.4394051, 120.5841069 16.4394257, 120.5842879 16.4394913, 120.5843925 16.4395427, 120.5845481 16.4395967, 120.584642 16.4396353, 120.5847761 16.4396816, 120.5851141 16.4397228, 120.5854654 16.4397511, 120.5856398 16.4397768, 120.5857873 16.4398206, 120.5859455 16.4398849, 120.586073 16.4399453, 120.5861896 16.4400006, 120.5862889 16.4400624, 120.5863653 16.440119, 120.5864136 16.440155, 120.5864458 16.4401974, 120.5864632 16.4402656)",,,,
7025994183,1556449944,0,751562926,,,,footway,,False,278.549,"LINESTRING (120.5973995 16.4347732, 120.5975474 16.4351113, 120.5975655 16.4351425, 120.5975653 16.435216, 120.5976025 16.4353215, 120.5978536 16.4358032, 120.5979676 16.4358711, 120.5982819 16.4360676, 120.5984945 16.4362612, 120.598781 16.4365685, 120.5987718 16.4366454, 120.5988677 16.4367223)",,,,
7026027585,7026027591,0,"[751564690, 751564692]",,,,footway,,False,40.091,"LINESTRING (120.5972039 16.4338832, 120.5969703 16.4337207, 120.5968863 16.4336978)",,yes,,
7026027591,1388134460,0,53844203,2,204,La Trinidad Road,trunk,60,False,60.521,"LINESTRING (120.5968863 16.4336978, 120.5969292 16.4336206, 120.5969936 16.4334714, 120.5970579 16.4333453, 120.5970834 16.4331923)",,,,
