u,v,key,osmid,highway,oneway,length,geometry,lanes,name,maxspeed,access,service,ref,bridge,width,junction,tunnel
8661900423,3712984823,0,24695621,primary,False,33.591,"LINESTRING (123.3072519 9.3170091, 123.3072654 9.316707299999999)",2,Hibbard Avenue,40,,,715,,,,
8661900423,8661890191,0,24695621,primary,False,14.992,"LINESTRING (123.3072519 9.3170091, 123.307249 9.3171439)",2,Hibbard Avenue,40,,,715,,,,
8661900423,8661900421,0,934644663,residential,False,70.343,"LINESTRING (123.3072519 9.3170091, 123.3073457 9.317001100000001, 123.3075321 9.316978600000001, 123.3076353 9.316967999999999, 123.3077225 9.3169574, 123.3078888 9.316937599999999)",,,,,,,,,,
8661908173,268431919,0,578695688,tertiary,False,5.918,"LINESTRING (123.2837205 9.3283916, 123.2836939 9.328437900000001)",2,Buñao Road,,,,,,,,
8661908173,6716346285,0,578695688,tertiary,False,26.413,"LINESTRING (123.2837205 9.3283916, 123.2838393 9.328185)",2,Buñao Road,,,,,,,,
8661908173,8661908174,0,934645630,residential,False,72.84599999999999,"LINESTRING (123.2837205 9.3283916, 123.2835826 9.3282936, 123.2834338 9.3281864, 123.2833225 9.328104400000001, 123.2831816 9.328009099999999)",,,,,,,,,,
8661908174,8661908173,0,934645630,residential,False,72.846,"LINESTRING (123.2831816 9.328009099999999, 123.2833225 9.328104400000001, 123.2834338 9.3281864, 123.2835826 9.3282936, 123.2837205 9.3283916)",,,,,,,,,,
8661919873,8661919878,0,934648551,residential,False,103.114,"LINESTRING (123.3093211 9.3157756, 123.3092326 9.3157637, 123.3090985 9.3157359, 123.308967 9.3157213, 123.3088651 9.3157187, 123.3087377 9.3157148, 123.3086063 9.3157134, 123.3084856 9.315723999999999, 123.3083868 9.315731100000001)",,,,,,,,,,
8661919878,268430848,0,290512286,tertiary,False,142.81900000000002,"LINESTRING (123.3083868 9.315731100000001, 123.3082578 9.3159633, 123.308171 9.316060200000001, 123.3080588 9.3161206, 123.3079646 9.3161456, 123.3078407 9.316163400000001, 123.3073966 9.316131499999999, 123.3072912 9.316145300000001)",2,Don Carlos A Gothong Sr. Avenue,,,,,,,,
8661919878,2940372183,0,290512286,tertiary,False,255.49200000000002,"LINESTRING (123.3083868 9.315731100000001, 123.3085042 9.3155196, 123.3085838 9.315424999999999, 123.3092255 9.314715400000001, 123.3093746 9.3145992, 123.3100235 9.314128)",2,Don Carlos A Gothong Sr. Avenue,,,,,,,,
8661919878,8661919873,0,934648551,residential,False,103.114,"LINESTRING (123.3083868 9.315731100000001, 123.3084856 9.315723999999999, 123.3086063 9.3157134, 123.3087377 9.3157148, 123.3088651 9.3157187, 123.308967 9.3157213, 123.3090985 9.3157359, 123.3092326 9.3157637, 123.3093211 9.3157756)",,,,,,,,,,
8661925287,8661925291,0,934650701,service,False,77.985,"LINESTRING (123.302 9.3215933, 123.3020134 9.3214504, 123.3020134 9.321306099999999, 123.3020174 9.3211659, 123.301992 9.321067899999999, 123.3019611 9.320977900000001, 123.3019302 9.320907099999999)",,,,,,,,,,
8661925291,2512313593,0,24695683,secondary,False,29.125,"LINESTRING (123.3019302 9.320907099999999, 123.3021952 9.320922100000001)",2,E. J. Blanco,,,,,,,,
8661925291,2512330453,0,24695683,secondary,False,82.857,"LINESTRING (123.3019302 9.320907099999999, 123.3011764 9.3208631)",2,E. J. Blanco,,,,,,,,
8661925291,8661925287,0,934650701,service,False,77.985,"LINESTRING (123.3019302 9.320907099999999, 123.3019611 9.320977900000001, 123.301992 9.321067899999999, 123.3020174 9.3211659, 123.3020134 9.321306099999999, 123.3020134 9.3214504, 123.302 9.3215933)",,,,,,,,,,
8661936391,8661936392,0,934649825,residential,False,25.148,"LINESTRING (123.3052348 9.3201521, 123.3051972 9.320375200000001)",,,,,,,,,,
8661936392,8661936391,0,934649825,residential,False,25.148,"LINESTRING (123.3051972 9.320375200000001, 123.3052348 9.3201521)",,,,,,,,,,
8661936392,9116806030,0,934649826,residential,False,52.62500000000001,"LINESTRING (123.3051972 9.320375200000001, 123.3054131 9.3203718, 123.3055513 9.320344, 123.3055834 9.3203215, 123.3056022 9.320307, 123.305621 9.3202514)",,,,,,,,,,
8661936392,8661936394,0,934649826,residential,False,37.234,"LINESTRING (123.3051972 9.320375200000001, 123.3050148 9.3203771, 123.3048579 9.3203798)",,,,,,,,,,
8661936394,9116806048,0,287501095,tertiary,False,2.491,"LINESTRING (123.3048579 9.3203798, 123.3048575 9.3204022)",2,Route 7,,,,,,,,
8661936394,3396424441,0,287501095,tertiary,False,72.43499999999999,"LINESTRING (123.3048579 9.3203798, 123.3048668 9.319883000000001, 123.3048781 9.319763999999999, 123.3048811 9.3197291)",2,Route 7,,,,,,,,
8661936394,8661936392,0,934649826,residential,False,37.234,"LINESTRING (123.3048579 9.3203798, 123.3050148 9.3203771, 123.3051972 9.320375200000001)",,,,,,,,,,
8661946970,1797024452,0,934651964,service,False,13.992999999999999,"LINESTRING (123.3017888 9.3257461, 123.3018686 9.325744800000001, 123.3019162 9.325741499999999)",,,,,,,,,,
8661947895,1797024444,0,168437401,residential,False,161.29399999999998,"LINESTRING (123.3058664 9.325672000000001, 123.3058745 9.3255198, 123.3058745 9.325321300000001, 123.3058812 9.3252895, 123.305902 9.325268700000001, 123.3059295 9.325265699999999, 123.3059777 9.3252697, 123.3064324 9.3253054, 123.30695 9.325351100000001)",,,,,,,,,,
8661950006,9119036457,0,168278022,residential,False,38.651,"LINESTRING (123.308703 9.326556399999999, 123.3087521 9.326212200000001)",,,,,,,,,,
8661950006,9119036471,0,168278022,residential,False,78.841,"LINESTRING (123.308703 9.326556399999999, 123.3086042 9.3272587)",,,,,,,,,,
8661950006,9119036458,0,934653539,residential,False,109.415,"LINESTRING (123.308703 9.326556399999999, 123.3086007 9.326558500000001, 123.3085165 9.3265513, 123.3084667 9.3265399, 123.3084162 9.3265093, 123.3083566 9.326465199999999, 123.3083141 9.326434600000001, 123.3081742 9.326363300000001, 123.3081295 9.326321399999999, 123.3080733 9.326222899999999, 123.3080457 9.326123300000001, 123.3080021 9.3260577, 123.3079551 9.326029399999999)",,,,,,,,,,
8661951998,5764782151,0,"[608475956, 608475957, 608475958]",service,False,152.63400000000001,"LINESTRING (123.3057055 9.323113899999999, 123.3058074 9.323113899999999, 123.3059362 9.323108599999999, 123.30614 9.323100699999999, 123.306254 9.3231033, 123.3063693 9.3231284, 123.3064404 9.3231576, 123.3065074 9.323229, 123.3065504 9.323293899999999, 123.306596 9.3233283, 123.306655 9.3233415, 123.3067676 9.323346799999999, 123.3068535 9.323352099999999, 123.3070065 9.3233614)",,,,,,,,,,
8661954079,1797024513,0,168437415,residential,False,52.904,"LINESTRING (123.3017752 9.3278687, 123.3018374 9.328340499999999)",,Vida Urazaga,,,,,,,,
8661954079,2945115891,0,168437415,residential,False,107.99000000000001,"LINESTRING (123.3017752 9.3278687, 123.3017175 9.327431600000001, 123.3016945 9.326901700000001)",,Vida Urazaga,,,,,,,,
8661954079,8661954080,0,934652139,residential,False,43.11,"LINESTRING (123.3017752 9.3278687, 123.301591 9.327885999999999, 123.3013844 9.327908499999999)",,,,,,,,,,
8661954080,8661954079,0,934652139,residential,False,43.11,"LINESTRING (123.3013844 9.327908499999999, 123.301591 9.327885999999999, 123.3017752 9.3278687)",,,,,,,,,,
8661957499,8661957501,0,934651229,service,False,132.748,"LINESTRING (123.3027229 9.321809, 123.3022763 9.3217892, 123.3015136 9.321798299999999)",,,,,,,,,,
8661957501,2936619840,0,290139473,service,False,49.601,"LINESTRING (123.3015136 9.321798299999999, 123.3015422 9.3218464, 123.3015401 9.321902100000001, 123.301508 9.321948000000001, 123.301456 9.3219698, 123.3014003 9.321960600000001, 123.3013583 9.3219233, 123.3013431 9.321869599999999, 123.3013595 9.321816200000001)",,,,,driveway,,,,,
8661957501,2936619840,1,290139473,service,False,19.14,"LINESTRING (123.3015136 9.321798299999999, 123.3014617 9.3217725, 123.3014039 9.3217792, 123.3013595 9.321816200000001)",,,,,driveway,,,,,
8661957501,8661957499,0,934651229,service,False,132.748,"LINESTRING (123.3015136 9.321798299999999, 123.3022763 9.3217892, 123.3027229 9.321809)",,,,,,,,,,
8661968172,8661968173,0,934655439,residential,False,61.179,"LINESTRING (123.3096403 9.3269147, 123.3097221 9.3266341, 123.3097946 9.326385999999999)",,,,,,,,,,
8661968173,1797024457,0,168437413,residential,False,116.658,"LINESTRING (123.3097946 9.326385999999999, 123.3096305 9.3263262, 123.3087623 9.326141)",,South Sea Drive,,,,,,,,
8661968173,9119036469,0,168437413,residential,False,32.86,"LINESTRING (123.3097946 9.326385999999999, 123.3098547 9.326397200000001, 123.3099008 9.326393899999999, 123.3099925 9.326387199999999, 123.3100917 9.326400700000001)",,South Sea Drive,,,,,,,,
8661968173,8661968172,0,934655439,residential,False,61.179,"LINESTRING (123.3097946 9.326385999999999, 123.3097221 9.3266341, 123.3096403 9.3269147)",,,,,,,,,,
8661968174,268434870,0,287501094,secondary,False,74.176,"LINESTRING (123.311734 9.3215419, 123.31241 9.321540000000001)",2,E. J. Blanco,,,,,,,,
8661968174,1805883397,0,287501094,secondary,False,129.078,"LINESTRING (123.311734 9.3215419, 123.3105587 9.321492599999999)",2,E. J. Blanco,,,,,,,,
8661968174,9119041521,0,986529536,service,False,18.187,"LINESTRING (123.311734 9.3215419, 123.3117386 9.3213784)",,,,,,,,,,
8661982552,2971104411,0,934656510,service,False,118.59700000000001,"LINESTRING (123.3116527 9.3231058, 123.3118143 9.322516999999999, 123.3122712 9.3225889)",,,,,,,,,,
8661997502,8403620401,0,934655575,residential,False,36.641,"LINESTRING (123.309246 9.3293126, 123.3092447 9.329473999999999, 123.3092419 9.329642099999999)",,,,,,,,,,
8667125279,6678219544,0,710392693,residential,False,202.899,"LINESTRING (123.2983388 9.3079211, 123.2983911 9.307880000000001, 123.2983922 9.3078767, 123.2983921 9.307869800000001, 123.298389 9.3078585, 123.2981953 9.307465799999999, 123.2981792 9.3074314, 123.298147 9.3073546, 123.2981014 9.3072143, 123.2980098 9.306858500000001, 123.2980055 9.306851099999999, 123.2979972 9.306841500000001, 123.2979847 9.3068305, 123.2979767 9.3068256, 123.2979659 9.3068224, 123.297773 9.3068375, 123.2977626 9.306836799999999, 123.2977547 9.306832, 123.2977484 9.306825399999999, 123.2977447 9.306818, 123.2976695 9.3064467)",,ILANG ILANG STREET,,,,,,,,
8741253521,6711092432,0,944117928,residential,False,30.582,"LINESTRING (123.2650445 9.3256111, 123.2649434 9.3258674)",,,,,,,,,,
8741355116,8741363018,0,944128291,residential,False,53.44800000000001,"LINESTRING (123.2908715 9.3267022, 123.2912102 9.326691, 123.2913584 9.326689099999999)",,,,,,,,,,
8741363018,2544479553,0,"[247568691, 247568692]",residential,False,113.391,"LINESTRING (123.2913584 9.326689099999999, 123.2913457 9.3270458, 123.290674 9.327042799999999)",,Captain W. De Guia Drive,,,,,,,,
8741363018,2585463053,0,247568691,residential,False,123.635,"LINESTRING (123.2913584 9.326689099999999, 123.2913744 9.3263853, 123.2913733 9.326292199999999, 123.2913144 9.325923, 123.2912854 9.325583399999999)",,Captain W. De Guia Drive,,,,,,,,
8741363018,8741355116,0,944128291,residential,False,53.44800000000001,"LINESTRING (123.2913584 9.326689099999999, 123.2912102 9.326691, 123.2908715 9.3267022)",,,,,,,,,,
8741375044,1795617713,0,168277983,residential,False,57.572,"LINESTRING (123.2940799 9.3225237, 123.2940965 9.3230412)",,,,,,,,,,
8741375044,1921088679,0,"[713832307, 181689252, 168277983]",residential,False,157.21300000000002,"LINESTRING (123.2940799 9.3225237, 123.2940654 9.3223576, 123.2940693 9.3221159, 123.2940808 9.322002299999999, 123.2941176 9.321827600000001, 123.2943316 9.321146799999999)",,,,,,,,,,
8741375044,6711300686,0,713832297,residential,False,162.925,"LINESTRING (123.2940799 9.3225237, 123.2938193 9.3225336, 123.2937549 9.3225462, 123.2936986 9.322570000000001, 123.2936235 9.322626899999999, 123.2935757 9.3226823, 123.2935515 9.322729900000001, 123.293534 9.3228238, 123.2935475 9.3235914)",,,,,,,,,,
8741422933,622282138,0,944136521,residential,False,138.22,"LINESTRING (123.2652296 9.277509500000001, 123.2654107 9.277551900000001, 123.2654952 9.2775731, 123.2655635 9.2775844, 123.2656373 9.2775903, 123.2657386 9.277593, 123.26648 9.277608499999999)",,,,,,,,,,
8741432535,8741432537,0,944136021,residential,False,53.419000000000004,"LINESTRING (123.279737 9.3229472, 123.2794051 9.3230431, 123.2792696 9.3230816)",,,,,,,,,,
8741432537,268431900,0,169423036,residential,False,38.826,"LINESTRING (123.2792696 9.3230816, 123.2793353 9.3234247)",,,,,,,,,,
8741432537,6716341548,0,169423036,residential,False,79.253,"LINESTRING (123.2792696 9.3230816, 123.2791623 9.3225216, 123.2791266 9.322383200000001)",,,,,,,,,,
8741432537,8741432535,0,944136021,residential,False,53.419000000000004,"LINESTRING (123.2792696 9.3230816, 123.2794051 9.3230431, 123.279737 9.3229472)",,,,,,,,,,
8741432538,452866332,0,944137362,service,False,18.673,"LINESTRING (123.2729571 9.316326200000001, 123.2729785 9.316492800000001)",,,,,,,,,,
8741457819,6715486628,0,578695620,residential,False,17.008,"LINESTRING (123.2773507 9.309460899999999, 123.2775056 9.3094555)",,,,,,,,,,
8741457819,5544206184,0,578695620,residential,False,168.567,"LINESTRING (123.2773507 9.309460899999999, 123.2771413 9.3094682, 123.2769975 9.309571399999999, 123.2766791 9.3097469, 123.2765074 9.3097557, 123.2762886 9.3097713, 123.2760733 9.309743900000001, 123.2759042 9.309696600000001)",,,,,,,,,,
8741457819,6715486570,0,944138609,residential,False,310.4050000000001,"LINESTRING (123.2773507 9.309460899999999, 123.2773478 9.309431099999999, 123.2773331 9.3094152, 123.2773076 9.3094099, 123.2768476 9.3094298, 123.2764855 9.309436399999999, 123.275988 9.309436399999999, 123.275658 9.309481399999999, 123.2754891 9.309492000000001, 123.2753161 9.309492000000001, 123.2751659 9.309472100000001, 123.2749258 9.309411300000001, 123.2747541 9.3093477, 123.2747152 9.3093279, 123.2746898 9.3093266, 123.2746656 9.3093345, 123.2746246 9.3093995)",,,,,,,,,,
8741463113,6711102269,0,713809191,residential,False,155.23,"LINESTRING (123.2626667 9.291204199999999, 123.2624415 9.291226699999999, 123.2624254 9.2912558, 123.2624267 9.2916185, 123.2624549 9.291655499999999, 123.2624871 9.291670099999999, 123.2625447 9.2916753, 123.2631901 9.2916317)",,,,,,,,,,
8741469729,8741469730,0,944140320,residential,False,82.485,"LINESTRING (123.2674458 9.2836389, 123.2666968 9.2837011)",,,,,,,,,,
8741469729,9118982911,0,"[728919977, 904953801]",residential,False,357.131,"LINESTRING (123.2674458 9.2836389, 123.2674405 9.2834743, 123.2674304 9.283358399999999, 123.2674102 9.28323, 123.2673915 9.2830976, 123.2673767 9.2830195, 123.2673647 9.2829871, 123.2673476 9.282967599999999, 123.2673218 9.2829611, 123.2671984 9.282963499999999, 123.2670595 9.282977199999999, 123.2670072 9.282977199999999, 123.2669697 9.2829712, 123.2669188 9.282954800000001, 123.2668477 9.2829037, 123.2668014 9.2828324, 123.2667123 9.282616600000001, 123.266674 9.2825629, 123.2666398 9.2825326, 123.2665955 9.282517199999999, 123.2665252 9.2825048, 123.2664929 9.2824928, 123.2664681 9.282474199999999, 123.266454 9.2824464, 123.2664535 9.2824042, 123.2664668 9.2822408, 123.2664681 9.282191600000001, 123.2664661 9.2821526, 123.2664527 9.282120300000001, 123.2664339 9.2820977, 123.2663997 9.282080499999999, 123.2663454 9.2820666, 123.2662308 9.2820555, 123.266153 9.282050699999999, 123.266102 9.282030199999999, 123.2660544 9.2819898, 123.265986 9.2819223, 123.2659203 9.281878000000001, 123.265876 9.2818641, 123.265809 9.2818469, 123.2657151 9.281840300000001, 123.2654807 9.2818501)",,,,,,,,,,
8741469729,6829178572,0,728919977,residential,False,149.14399999999998,"LINESTRING (123.2674458 9.2836389, 123.2674062 9.2838256, 123.2674009 9.2838739, 123.2674002 9.2839282, 123.2674123 9.2839983, 123.267417 9.2840658, 123.2674089 9.2841009, 123.2673875 9.2841308, 123.2673264 9.284167, 123.2673016 9.2841875, 123.2672835 9.284216000000001, 123.2672769 9.2842406, 123.2672742 9.284334599999999, 123.2673024 9.2845543, 123.2673403 9.2849118)",,,,,,,,,,
8741469730,8741469729,0,944140320,residential,False,82.485,"LINESTRING (123.2666968 9.2837011, 123.2674458 9.2836389)",,,,,,,,,,
8741505346,1805883219,0,944144704,residential,False,138.123,"LINESTRING (123.265176 9.3017617, 123.2649627 9.302985899999999)",,,,,,,,,,
8741505498,5144729900,0,529643286,residential,False,343.635,"LINESTRING (123.2824963 9.294098699999999, 123.2826197 9.2940881, 123.2826747 9.2940749, 123.2827136 9.294051100000001, 123.2827565 9.2940074, 123.2828115 9.293918700000001, 123.2828531 9.29383, 123.2828853 9.293714899999999, 123.282904 9.293620900000001, 123.2829134 9.293548100000001, 123.2829161 9.2935058, 123.2829054 9.2934661, 123.282896 9.293417099999999, 123.2828973 9.2933351, 123.2829107 9.2931445, 123.2829241 9.2930849, 123.2829523 9.2930492, 123.2829845 9.2930346, 123.2830274 9.293032, 123.2841003 9.2934184, 123.2847065 9.293442300000001)",,,,,,,,,,
8741505515,3707365291,0,944148456,residential,False,60.729,"LINESTRING (123.2928792 9.2976285, 123.2928269 9.2976391, 123.292796 9.2976364, 123.2927679 9.2976271, 123.292737 9.297606, 123.2925975 9.297463, 123.292568 9.2974379, 123.2925425 9.2974233, 123.2925171 9.297418, 123.2924594 9.297421999999999, 123.2924125 9.2974339)",,,,,,,,,,
8741509894,6715697355,0,714441100,residential,False,115.13,"LINESTRING (123.2821761 9.305969299999999, 123.2811294 9.3060407)",,,,,,,,,,
8741509894,8741509895,0,944147399,residential,False,70.224,"LINESTRING (123.2821761 9.305969299999999, 123.2822026 9.306600299999999)",,,,,,,,,,
8741509894,6715697358,0,714441100,residential,False,140.415,"LINESTRING (123.2821761 9.305969299999999, 123.2824373 9.305951500000001, 123.2828557 9.305946199999999, 123.2834499 9.3058687)",,,,,,,,,,
8741509895,8741509894,0,944147399,residential,False,70.224,"LINESTRING (123.2822026 9.306600299999999, 123.2821761 9.305969299999999)",,,,,,,,,,
8741520249,1855303190,0,664564353,service,False,40.168,"LINESTRING (123.265873 9.302547300000001, 123.2658011 9.302901500000001)",2,,,,driveway,,,,,
8741520249,1855303188,0,664564353,service,False,44.119,"LINESTRING (123.265873 9.302547300000001, 123.2659419 9.302156399999999)",2,,,,driveway,,,,,
8741520249,3714938395,0,944145906,service,False,78.057,"LINESTRING (123.265873 9.302547300000001, 123.2665709 9.302683099999999)",,,,,driveway,,,,,
8741520252,5144729881,0,529643277,residential,False,119.145,"LINESTRING (123.2788745 9.293296, 123.2787533 9.2922312)",,Molave Street,,,,,,,,
8741520252,8741520253,0,944147163,residential,False,40.604,"LINESTRING (123.2788745 9.293296, 123.2785075 9.2933425)",,,,,,,,,,
8741520252,5144729888,0,"[529643282, 529643277]",residential,False,79.288,"LINESTRING (123.2788745 9.293296, 123.2789076 9.293582499999999, 123.2784808 9.293636899999999)",,"['Adelfa Street', 'Molave Street']",,,,,,,,
8741520253,8741520252,0,944147163,residential,False,40.604,"LINESTRING (123.2785075 9.2933425, 123.2788745 9.293296)",,,,,,,,,,
8741520253,5144729883,0,529643281,residential,False,86.401,"LINESTRING (123.2785075 9.2933425, 123.2785796 9.2930928, 123.2785596 9.2925758)",,,,,,,,,,
8741520253,5144729888,0,529643281,residential,False,33.768,"LINESTRING (123.2785075 9.2933425, 123.2784569 9.293517700000001, 123.2784808 9.293636899999999)",,,,,,,,,,
8741523868,6220296415,0,944146775,residential,False,40.393,"LINESTRING (123.2734881 9.300735299999999, 123.2731327 9.3008299)",,,,,,,,,,
8741537618,5144729860,0,529643272,residential,False,113.87100000000001,"LINESTRING (123.2769267 9.2910719, 123.2769603 9.291532399999999, 123.276975 9.291596, 123.2770005 9.291632999999999, 123.2770367 9.291655499999999, 123.2770769 9.2916647, 123.2774511 9.2916542)",,,,,,,,,,
8741538951,8741538957,0,944148074,residential,False,61.931,"LINESTRING (123.2894634 9.3053615, 123.2895291 9.3053086, 123.2895358 9.3052914, 123.2895385 9.3052715, 123.2895318 9.305249, 123.2895157 9.3052265, 123.2894862 9.305206699999999, 123.2891748 9.305042200000001)",,,,,,,,,,
8741538957,6829173221,0,169424400,residential,False,6.756,"LINESTRING (123.2891748 9.305042200000001, 123.2891845 9.3049822)",,,,,,,,,,
8741538957,1805898026,0,169424400,residential,False,28.343,"LINESTRING (123.2891748 9.305042200000001, 123.2890772 9.3052782)",,,,,,,,,,
8741538957,8741538951,0,944148074,residential,False,61.931,"LINESTRING (123.2891748 9.305042200000001, 123.2894862 9.305206699999999, 123.2895157 9.3052265, 123.2895318 9.305249, 123.2895385 9.3052715, 123.2895358 9.3052914, 123.2895291 9.3053086, 123.2894634 9.3053615)",,,,,,,,,,
8741541151,453307639,0,181689020,residential,False,10.92,"LINESTRING (123.291797 9.3062831, 123.2918119 9.306186)",,,,,,,,,,
8741541151,453307650,0,181689020,residential,False,127.584,"LINESTRING (123.291797 9.3062831, 123.2916232 9.307417600000001)",,,,,,,,,,
8741541151,453307660,0,38364293,residential,False,167.50900000000001,"LINESTRING (123.291797 9.3062831, 123.29221 9.306465299999999, 123.2922237 9.306478500000001, 123.2922334 9.306493100000001, 123.2922378 9.306510899999999, 123.2922381 9.3065301, 123.2922315 9.306577799999999, 123.2920201 9.3074923)",,,,,,,,,,
8741546661,8741546665,0,944149548,residential,False,39.764,"LINESTRING (123.2910714 9.308265199999999, 123.2912685 9.308248000000001, 123.2912926 9.308236000000001, 123.2913087 9.3082096, 123.2913638 9.308119899999999)",,,,,,,,,,
8741546665,268431361,0,181689019,residential,False,59.622,"LINESTRING (123.2913638 9.308119899999999, 123.2914515 9.308175200000001, 123.2916333 9.308282200000001, 123.2918391 9.308378100000001)",,,,,,,,,,
8741546665,1921078263,0,181689019,residential,False,96.393,"LINESTRING (123.2913638 9.308119899999999, 123.2913026 9.3080813, 123.2910539 9.3078957, 123.2906462 9.307620399999999)",,,,,,,,,,
8741546665,8741546661,0,944149548,residential,False,39.763999999999996,"LINESTRING (123.2913638 9.308119899999999, 123.2913087 9.3082096, 123.2912926 9.308236000000001, 123.2912685 9.308248000000001, 123.2910714 9.308265199999999)",,,,,,,,,,
8741555705,6673062201,0,709843236,residential,False,99.445,"LINESTRING (123.3066402 9.3183206, 123.3066194 9.318637499999999, 123.3066198 9.318655400000001, 123.3066238 9.318667599999999, 123.3066315 9.3186746, 123.3066445 9.3186772, 123.3071741 9.318675199999999)",,,,,,,,,,
8741555714,8741555715,0,944154437,residential,False,102.867,"LINESTRING (123.3088039 9.3178505, 123.3083488 9.3178693, 123.3078679 9.317901000000001)",,,,,,,,,,
8741555715,8741590088,0,291860204,residential,False,109.428,"LINESTRING (123.3078679 9.317901000000001, 123.3078687 9.3176112, 123.3078606 9.3175715, 123.3078539 9.3175437, 123.3078419 9.317527800000001, 123.3078217 9.317519900000001, 123.3077775 9.3175186, 123.30723 9.317509599999999)",,,,,,,,,,
8741555715,1795617667,0,291860204,residential,False,177.928,"LINESTRING (123.3078679 9.317901000000001, 123.3078673 9.3181101, 123.3079156 9.3186739, 123.3079237 9.3187043, 123.3079411 9.318721500000001, 123.3079612 9.3187295, 123.3079914 9.318728699999999, 123.3087171 9.3186728)",,,,,,,,,,
8741555715,8741555714,0,944154437,residential,False,102.867,"LINESTRING (123.3078679 9.317901000000001, 123.3083488 9.3178693, 123.3088039 9.3178505)",,,,,,,,,,
8741560404,8741560405,0,944150859,residential,False,44.931,"LINESTRING (123.2974604 9.312651000000001, 123.2974524 9.313055)",,,,,,,,,,
8741560405,8660911021,0,285163180,tertiary,False,68.001,"LINESTRING (123.2974524 9.313055, 123.2968327 9.3130513)",2,San Jose Steet,,,,,,,,
8741560405,8741560404,0,944150859,residential,False,44.931,"LINESTRING (123.2974524 9.313055, 123.2974604 9.312651000000001)",,,,,,,,,,
8741560405,268430885,0,285163180,tertiary,False,79.52,"LINESTRING (123.2974524 9.313055, 123.2978949 9.3130547, 123.2979767 9.3130472, 123.2981626 9.3129743)",2,San Jose Steet,,,,,,,,
8741568511,268430733,0,944156609,residential,False,56.815,"LINESTRING (123.3028784 9.3255278, 123.3029328 9.325559500000001, 123.3029529 9.3255648, 123.3029891 9.3255675, 123.3033866 9.325564999999999)",,,,,,,,,,
8741577453,8741577454,0,944152808,residential,False,68.256,"LINESTRING (123.3055298 9.318657999999999, 123.3049108 9.3185973)",,,,,,,,,,
8741577454,8741577453,0,944152808,residential,False,68.256,"LINESTRING (123.3049108 9.3185973, 123.3055298 9.318657999999999)",,,,,,,,,,
8741577454,268431916,0,287501095,tertiary,False,162.507,"LINESTRING (123.3049108 9.3185973, 123.3048938 9.3181159, 123.3048746 9.3178605, 123.3047509 9.317147200000001)",2,Route 7,,,,,,,,
8741577454,268429914,0,287501095,tertiary,False,100.45,"LINESTRING (123.3049108 9.3185973, 123.3049205 9.3188733, 123.3049231 9.3195005)",2,Route 7,,,,,,,,
8741590088,8661890191,0,24695621,primary,False,40.717,"LINESTRING (123.30723 9.317509599999999, 123.307249 9.3171439)",2,Hibbard Avenue,40,,,715,,,,
8741590088,1805883362,0,24695621,primary,False,27.178,"LINESTRING (123.30723 9.317509599999999, 123.3072174 9.317753700000001)",2,Hibbard Avenue,40,,,715,,,,
8741590088,8741555715,0,291860204,residential,False,109.428,"LINESTRING (123.30723 9.317509599999999, 123.3077775 9.3175186, 123.3078217 9.317519900000001, 123.3078419 9.317527800000001, 123.3078539 9.3175437, 123.3078606 9.3175715, 123.3078687 9.3176112, 123.3078679 9.317901000000001)",,,,,,,,,,
8741608464,1795617655,0,168277958,residential,False,112.909,"LINESTRING (123.3102491 9.318306, 123.3102505 9.318204100000001, 123.3102706 9.318171, 123.3102984 9.3181539, 123.3110812 9.317817399999999)",,,,,,,,,,
8741608468,9119025501,0,291860205,residential,False,115.018,"LINESTRING (123.3103605 9.318545500000001, 123.3103115 9.318543500000001, 123.3102947 9.3185482, 123.3102746 9.3185614, 123.3102532 9.3185799, 123.3102143 9.318605099999999, 123.3101633 9.3186263, 123.3101244 9.3186342, 123.3100641 9.3186316, 123.3097115 9.3186008, 123.3093383 9.318600399999999)",,,,,,,,,,
8741608878,9116939066,0,"[944157440, 944157441, 944157439]",service,False,188.93,"LINESTRING (123.2994063 9.3283386, 123.2994512 9.3283664, 123.2995109 9.328378300000001, 123.299647 9.328363100000001, 123.2997067 9.328328000000001, 123.2997255 9.3282989, 123.2997335 9.3282566, 123.2997349 9.328193000000001, 123.2997268 9.3281163, 123.2997161 9.328039499999999, 123.2997188 9.327981299999999, 123.2998261 9.327698099999999, 123.2999065 9.3275869, 123.2999745 9.3275089, 123.3000997 9.327399, 123.300367 9.3272148)",,,,,,,,,,
8741608893,9116939066,0,944157441,service,False,32.059,"LINESTRING (123.3006066 9.327049799999999, 123.300367 9.3272148)",,,,,,,,,,
8741608893,2945115883,0,168437392,residential,False,37.982,"LINESTRING (123.3006066 9.327049799999999, 123.300612 9.3269676, 123.3006526 9.3267115)",,,,,,,,,,
8741608893,8660808738,0,168437392,residential,False,326.80400000000003,"LINESTRING (123.3006066 9.327049799999999, 123.3005986 9.327170600000001, 123.3007479 9.3280165, 123.3008276 9.3287154, 123.3008185 9.3287753, 123.3007997 9.3288057, 123.3007769 9.328829600000001, 123.3007521 9.328841499999999, 123.300734 9.328852100000001, 123.3007038 9.3288613, 123.3006844 9.3288653, 123.2996866 9.3291618)",,,,,,,,,,
